,ECFP6_2048,pubchem,pIC50
670,4.9120571339835495,4.75564937903141,5.0
1998,6.659884036621427,6.8936869316855365,7.161150909262744
411,4.849445271744004,5.183548626895061,5.173925197299174
962,8.897431021618269,8.535959915289135,9.0
771,6.800346972070031,6.579890093386059,7.397940008672037
680,5.451395415072496,5.27753728363549,5.229147988357856
1874,5.752203523338734,5.436833433953993,4.348721986001856
1353,8.75604318858968,9.07978998370597,9.0
1770,8.163095360134802,8.43245259786424,8.136677139879543
1784,7.4565273847830325,7.799110924957522,7.145086977692144
495,2.174026712216943,2.419242230533509,2.0
1173,6.924884396023317,7.316798721214285,7.47755576649368
1546,8.719593948507473,8.587424295510614,8.886056647693163
993,8.980071561238443,8.708282900218851,9.0
115,5.4552333236376045,5.756934402295643,6.97061622231479
1621,8.563206118258318,8.664134975163135,9.0
2038,5.682480609249163,5.660249494281514,5.511449283499556
1905,5.664031408321641,5.687325125607693,6.853871964321762
1249,7.086861908393784,7.103438802799504,6.696803942579511
1703,8.50776076903247,8.796915559243896,8.468521082957745
997,9.02334519250219,8.603576466912719,8.744727494896694
1161,8.797272333749277,8.996637256736028,9.0
1301,7.508083836892155,7.40260725431636,7.43533393574791
1950,5.214703502820336,5.664936848450995,6.443697499232712
480,7.451582046511716,7.728735863513638,8.455931955649724
351,7.083762721011041,7.48189123161115,7.229147988357855
808,6.179742049194837,5.9591060683778005,5.107905397309519
420,4.3726973534358455,4.054490566271464,4.446116973356125
1286,8.820061289469491,8.654769500507006,9.0
759,7.238356299853124,7.119203245530114,6.91721462968355
679,5.814308944767794,5.83390276596649,4.958607314841775
120,5.325664415859607,5.297362545897994,5.045757490560675
1376,9.147839892267106,8.995899354828717,9.0
579,4.601082389893021,4.11954818607327,4.0
1767,8.225868912671407,8.568041834361159,8.42021640338319
1857,4.9217768548334035,4.638367015645407,5.200659450546418
786,7.010188828943579,6.566849008891692,6.6777807052660805
251,6.015066836806429,5.279760825401474,5.3979400086720375
135,4.651655512429486,4.833292082230944,7.236572006437063
342,5.253958260730747,4.7971554753460115,10.0
1176,8.301728142486535,8.413425534436518,7.769551078621726
1626,9.191602600342748,8.99381031743897,9.0
838,3.8614146426773313,3.8186731148081927,4.0
1216,8.509066980988983,8.439386560662442,8.769551078621726
752,7.200004116320215,7.119203245530114,5.0
299,6.28355380076597,5.222385653849815,3.0
1968,4.738414112658024,5.623848822911193,4.0
109,3.3365674510035386,3.1592444928086008,3.129596094720973
593,6.430534927728243,7.450865649754884,4.823908740944319
212,6.674363751395125,6.236074107418979,6.886056647693163
1427,9.051836363205565,9.076332602948947,9.0
1560,8.73508809890527,8.580553068227504,8.657577319177793
596,6.672179706876258,7.085122093081176,6.823908740944319
1463,7.8729198717653155,7.701387278000153,8.0
1471,7.381493882336901,7.467989589989333,7.200659450546418
239,6.157210255866842,6.227251088042096,6.481486060122113
705,6.328659480075904,5.909643122678509,6.3979400086720375
888,7.828295688538676,6.838665560711516,7.769551078621726
1456,7.5049890583321135,7.671925178493976,7.200659450546418
1190,8.48659830927573,8.26503824368877,8.42021640338319
1681,8.363905396482519,8.6839536104855,8.075720713938118
620,5.952281583385141,6.843423989818634,5.221848749616356
254,5.504080959521288,5.3434923625989486,5.301029995663981
383,5.70809119665959,5.2212245822625984,6.0
1840,8.72874364989265,8.862759293326157,9.0
2040,6.16211310812164,5.705321227206355,5.863279432843593
1734,8.729308399250556,8.836232606238532,8.853871964321762
881,4.5270162719408304,4.653098183837965,3.0
321,4.831253531384278,4.6478770745863205,3.221848749616356
792,7.271261415505461,7.094420546864682,7.0
1323,8.509212110340233,8.075939060152818,7.467245621007502
2037,5.613545088626387,5.760197237785351,5.87942606879415
453,4.990786436268387,5.2149388319738375,5.0
1517,7.5539614796244114,7.479213867452424,7.318758762624412
2035,5.661314220511955,5.47582371595268,5.91721462968355
1421,8.284974985199861,8.535767743221395,9.0
1871,7.482343847810193,6.8222435748088035,7.356547323513812
486,5.717720108072328,6.011430559987668,5.309803919971486
978,8.952958498542275,8.602892484507091,9.0
289,6.504696385176945,5.6655634299431235,3.9208187539523753
909,6.499715044123681,6.453243651402789,3.6545086435253538
532,5.61503218385114,6.361351124653303,4.954677021213342
1320,8.927958465372214,8.849499587315922,8.721246399047171
49,5.341678373849833,5.2767658062675995,5.0
237,5.682396611450701,5.776720678220094,4.366531544420414
432,6.140643353957467,5.724756860037666,6.657577319177793
1393,9.063578610571579,9.130464915399763,9.0
1928,5.9440625292877165,5.962853049172423,5.0
674,4.789646980692317,5.1298556752534905,4.468521082957745
1134,8.904129927460527,8.532882189028385,9.0
984,9.01358900209968,8.598763653991137,9.0
741,5.46732479207721,5.217721888094806,6.522878745280337
173,5.105130819383633,3.8364045253331454,4.301029995663981
1234,8.878617622389113,8.887895062042764,8.853871964321762
1491,7.793537055940872,7.942963773649692,7.958607314841775
1375,8.901426625816807,8.948327887425458,9.0
1689,8.256273903503708,8.606408843683468,8.455931955649724
1710,8.398928267384084,8.602162330150492,8.18045606445813
2007,7.011319278302627,7.385360673088371,7.013228265733755
1852,4.7719719297261785,4.800323955814437,4.866461091629782
591,7.745223993287318,7.2134867415795,7.721246399047171
23,4.88477955290813,5.2767658062675995,4.522878745280337
381,6.736117825868897,6.521127112936804,7.0
1956,6.061875261412643,5.162941320029533,5.585026652029182
63,5.094167790759366,5.018775998812492,4.119186407719209
806,7.5950091362684935,7.810652208633992,7.823908740944319
188,6.536596497480922,5.722667720356955,6.886056647693163
727,4.478603445973027,4.985209573889062,5.032452023781138
1669,8.185577551835834,8.784366229916763,8.602059991327963
1163,8.92331112037752,8.729287553025344,9.0
1009,8.864559149420165,8.521534418065958,9.0
1802,8.737596628355396,8.566206979266495,9.0
256,5.842691306011778,5.76350065137527,4.698970004336019
1105,8.923707150200766,8.795054338397952,9.0
393,6.4900757915727665,5.507178996360106,7.0
1983,5.941584284584396,6.715347581460837,6.376750709602099
354,7.268793195046173,6.634145599071035,7.468521082957745
1706,8.477239540949556,8.388102581636343,8.3767507096021
1979,4.79830164184554,5.151081350847747,4.0
1131,9.011848327766918,8.862822018363188,9.0
1747,8.235122572785942,8.524210237299783,8.537602002101044
1328,8.9120743470323,8.861056717111964,7.393618634889395
352,7.563162558741898,7.753690802065714,7.366531544420414
1532,7.638313774875145,7.7329379067961606,7.568636235841013
1319,8.315244715083118,7.998153259480455,8.031517051446064
873,6.435640427317124,6.453243651402789,6.443697499232712
270,5.9612844078514895,5.991310887444919,5.3979400086720375
324,4.834888452695565,5.093435588484017,4.522878745280337
1010,8.967370934992523,8.388102581636343,9.0
1586,8.628964887394392,8.646518475099745,8.744727494896694
1204,7.7805838148141815,7.860882159171826,8.0
25,4.940154952024694,5.510243389520251,5.3979400086720375
1292,8.17679606906159,8.175800398393097,5.467245621007502
78,6.13603576494105,5.8087591031953645,5.301029995663981
1551,8.602733735385819,8.457251056789739,8.619788758288394
32,5.238217764711862,5.2767658062675995,5.221848749616356
1244,8.397168006860577,8.308216356506767,5.497572880015567
548,4.416678178808107,3.918119423362327,3.5228787452803374
1728,8.374450864287656,8.806190694281621,8.008773924307505
427,6.882349164468972,6.987298404965846,7.026872146400302
163,5.241519994718446,6.337551621431523,5.154901959985743
203,5.241116680991774,5.98278429787725,7.142667503568732
1995,7.786533069377861,7.0927882349307625,8.0
1255,7.8031833046285115,7.375036782270711,7.375717904164332
297,4.432568781405501,4.765565454298023,4.1249387366083
1649,8.876235685874171,8.332922224034863,9.0
862,5.0773166650883725,6.597930211643725,5.0
552,4.984655564454581,5.265217584985483,5.173925197299174
2010,4.901802880163964,5.993332202951542,5.102372908709558
1823,8.781164792428873,8.664511787428912,8.823908740944319
963,8.84890698475979,8.598774346846307,8.405607449624574
1605,8.577543484107643,8.774261825798575,8.853871964321762
1402,8.966028695482578,8.927282117844744,6.761201437286083
218,5.043269460523987,5.727135056939526,6.494850021680094
1975,6.9006191646962645,4.328974460858038,4.0
1503,7.664892329148982,7.696058593796463,7.744727494896693
1338,8.915716928286558,8.717157281399615,9.0
1775,8.442052084800887,8.53552904374155,8.537602002101044
1609,7.6027658855008795,7.996043238437928,7.30715308072277
59,4.737485993184006,5.011326644871552,4.958607314841775
529,2.0751851260663634,2.5161450744634517,2.0
429,6.052749094712728,6.0601627548148675,6.346787486224656
73,6.442305576268148,6.817595319423673,6.3448615651886175
162,5.238312606489141,6.834593613012396,6.214670164989233
855,8.432139878643557,8.293679534976578,8.431798275933005
543,3.407879959083156,3.5419317529098793,3.5228787452803374
943,9.674631139225204,9.699546765199731,9.522878745280336
1068,8.71112507560545,8.905844809044476,9.0
614,6.978281784739615,7.206141422395049,7.130768280269024
1106,8.814606296013027,8.84647067215037,9.0
45,5.091335005742802,5.366666243112529,6.0
1211,8.09403613530826,8.478454015728802,8.187086643357144
968,8.92889086566938,8.606408843683468,9.0
1516,7.713843512793708,7.80752088723599,7.721246399047171
1544,7.786643035164528,7.630678642301916,7.327902142064283
76,6.382125284923831,6.2541569960746495,6.806875401645538
1961,5.304144708752991,4.391764119532921,5.200000237109354
1444,7.720027217611944,7.677132528335695,7.5376020021010435
1588,7.829958449656959,7.962298192316671,7.872895201635193
599,6.672179706876258,7.30019810056777,6.920818753952375
483,2.098519274944586,2.2854211613008357,2.0
2026,5.633613451825284,5.747029734762867,5.607303046740334
1440,7.6538843711832225,7.52318530050724,7.229147988357855
30,5.455585141793134,5.5486595328348,6.0
1555,8.736866710320925,8.762691219507156,8.920818753952375
1545,7.746624957100711,8.025753580977781,8.10790539730952
1464,7.381493882336901,7.467989589989333,7.397940008672037
654,4.06893887842537,4.229791205706558,4.0
834,4.390239431899972,4.830919716384566,4.552841968657781
1711,8.425634187137835,8.694594884912096,8.3767507096021
534,5.529690564231821,5.0772623458084825,5.022276394711152
1583,8.349628744393922,8.493800839425763,8.431798275933005
1600,8.186331961601683,8.349593932210114,8.327902142064282
1414,8.785767696554704,8.99381031743897,9.0
1606,8.419715827330721,8.042355765731195,7.610833915635467
44,4.363462021070721,4.7870566687054215,4.3979400086720375
1160,8.724359501921882,8.770103409819486,8.721246399047171
168,6.062799682929544,6.480059167002987,5.167491087293763
303,3.7510189768747035,4.137944516820492,4.1249387366083
1627,9.191602600342748,8.99381031743897,9.0
651,6.729801769660836,7.415372378085782,6.0
1969,4.437599156237265,4.766795854070153,4.0
1990,6.526690195988374,6.4841950079438035,5.958607314841775
1679,8.366147388568878,8.65359951124621,8.148741651280925
930,6.435640427317124,6.453243651402789,6.886056647693163
710,6.525725856375283,5.8902109574656905,6.619788758288394
744,4.61659510803886,4.264808498380955,4.292429823902063
1742,8.300010733199434,8.619574776532856,8.886056647693163
1361,9.021057655117998,8.846587366129954,8.537602002101044
1506,7.819311826809528,7.739809134079271,7.958607314841775
1269,8.030439850549099,7.441702419121069,7.354577730650908
353,7.576308384826432,7.420029310468289,7.42021640338319
366,5.076675975755113,5.093388474664315,5.214670164989233
1412,8.894485448163515,8.99381031743897,9.0
1901,6.181228402494261,5.6472763585773835,4.718966632752273
185,6.109427169657985,5.915089280402987,6.070581074285707
923,7.808947864209146,7.817737709221419,7.494850021680094
438,6.284432360213361,6.883539882775645,5.136677139879544
1299,8.452650672743754,8.175800398393097,8.148741651280925
1229,8.491524747436404,8.535767743221395,9.0
300,6.45940111175989,6.263559923156099,7.522878745280337
382,4.81408877942884,5.093388474664315,4.721246399047171
1047,8.94503191808256,8.58436392799192,9.0
1591,7.94167276703535,7.940117594829872,7.931814138253839
1744,8.333062988099744,8.644885193903509,8.619788758288394
374,5.235086924228353,5.102813160551569,5.4089353929735005
1977,6.536279230270922,4.891275878738883,4.259637310505756
1394,9.063578610571579,9.130464915399763,9.0
1893,5.903288623171091,6.26225137656819,5.468521082957745
175,5.105130819383633,3.8364045253331454,4.301029995663981
869,5.92947006267103,6.066306363390366,6.086186147616283
1200,7.9926294727082325,8.261655692543009,7.928117992693875
1644,8.913555855695334,8.624821592433907,9.0
123,6.9646048482867755,7.645181851808768,6.920818753952375
1302,7.931458671993458,7.707487667372875,8.3767507096021
1280,8.853692773551462,8.98009057847698,9.0
1691,7.897802056409909,8.476040916905694,7.978810700930062
39,5.458156575833325,5.746009432380686,7.221848749616356
416,5.185539655113054,5.317380279429117,5.6777807052660805
1830,8.00115753685196,8.073823901727128,7.995678626217358
331,7.597921168133395,7.2727370423910225,7.443697499232712
807,7.653718895555715,7.540857716887261,7.522878745280337
194,4.830864867711444,5.218032974448796,4.0
966,8.986485954890838,8.664961699844678,9.0
1033,9.008207303239596,8.687456172561427,9.0
1934,4.865257497468155,4.868603769516684,5.0
322,5.494961106888226,5.7402731185030555,5.698970004336019
1222,7.789018848014407,7.84697798440827,8.013228265733755
266,6.144333024913339,6.1194468842042085,5.154901959985743
1530,7.654363383567382,7.790003433704904,7.769551078621726
1460,7.506855581460106,7.556477255412359,7.494850021680094
67,4.992196321780412,4.0106815358695025,4.026872146400302
1696,8.275558326016467,8.684396722937938,8.468521082957745
1673,8.173843047389378,8.455783223321342,8.301029995663981
819,5.521258010841823,6.493617058306064,5.924453038607469
1947,5.651172549190994,5.64087137546549,6.167491087293763
1518,7.464336150307571,7.790003433704904,7.214670164989233
1964,4.697989329785557,3.8075566794530187,6.0999990348465305
1441,7.421682264377136,7.510231142447029,7.522878745280337
892,8.818617805073648,8.898347206913273,9.0
567,4.123004172976025,3.837057302605235,4.301029995663981
922,8.583237351425879,8.479225508552657,8.0
1576,8.847288066821095,8.780876610802824,9.0
1668,8.200211629694362,8.648639606213917,8.468521082957745
