,ECFP6_2048,mol2vec,pIC50
1820,3.9307920960965625,4.814728560264772,3.5686362358410126
4256,3.8544632383199247,4.313758469652295,3.6989700043360174
1786,7.325506318694516,7.553964027187901,7.552841968657781
501,4.522144250800014,4.653301226958265,5.283162276700476
1730,6.266919840651531,6.263154670515237,5.659159450187668
1039,8.313986856184327,8.073274444980841,9.10790539730952
263,6.517985018639073,6.953873287137176,6.721246399047171
2223,6.604565134975652,6.773909949771654,6.844663962534939
691,5.793419730388554,6.243240147533559,6.301029995663981
2110,8.201478673938851,8.24199660900102,8.599980364934842
810,5.725843286773529,6.321723983708793,6.119186407719209
4099,2.8904377834120067,3.7653979822449126,2.975514332300833
4113,3.06303873568893,3.611132548513358,3.379343520180379
4607,5.326122685719677,5.443571890376266,5.0
2932,4.475801421748343,4.512869099254794,4.0
37,6.322086761716715,6.979098494539079,7.397940008672037
5907,4.216404361700718,4.0553971463906135,6.073143291050307
4141,4.782857949147366,4.682743897909026,4.928117992693875
6012,5.746140105365156,5.879327214963848,5.346787486224656
4482,6.616960896515966,6.553078598522507,6.533132379645891
2471,7.606952258883792,6.810325579073543,7.153044674980176
3659,3.642310899108278,3.782102536446344,3.627824713884936
5246,5.216160572795871,5.270320925735108,5.167491087293763
1741,6.81388195320372,6.459255292236423,5.026872146400302
4540,7.80610839056629,7.8987151245099945,8.750068243365805
3089,7.170693386974609,7.382029596007642,6.400116927926312
1049,5.537594471029693,5.971740593874374,6.995678626217358
156,5.45378224188389,6.178264250196044,5.4156687756324695
3958,5.138915313209784,4.693344235042824,5.119186407719209
4302,4.783192652785541,4.304063760178794,4.0
465,4.697979837314496,5.05568731026591,4.0
5903,4.901534012860986,3.3911702853629317,2.84740592207253
1186,7.107062482598688,6.803113699296046,7.199970640755866
2312,4.799199729759312,4.9857330792904095,4.864009153078375
2995,5.17679710521758,5.852713097946336,5.146910470148135
1615,5.502698892047555,4.7285049484897215,4.508638306165727
1047,5.395910121560404,5.247996632887949,3.9788107009300617
4834,5.271299843385561,6.021185465217503,5.0
2404,4.325681890937397,4.635018851482352,4.0343280287798935
2905,6.200365914876878,6.032539328220003,6.060480747381382
3263,6.9408355638426835,7.438407912414954,6.653647025549361
1005,6.4737200944777635,5.95978697628336,5.008330992620052
2778,5.03885120980666,4.51777472330522,3.882728704344236
2531,5.404269072694899,5.275469974779117,6.455931955649724
4935,5.50516184032915,5.828337104638134,5.404503778174425
84,6.319489156550274,6.680116269017249,5.346787486224656
2646,4.636013953109494,4.844485974494668,4.706637445288554
2554,6.560680495159556,6.751269387688691,7.040005161671584
3396,2.8859971015102097,3.0843363149461855,3.2596373105057563
4184,5.287704830034525,4.981308280904803,5.301029995663981
2742,6.346948639902365,6.696931593876155,7.267606240177032
3590,5.461315397853416,5.483968359009474,5.97061622231479
5500,4.19941909382148,4.573833614545282,4.0
3006,5.249838530007217,4.960965795460553,5.252588192113577
2843,5.22453070461525,5.189626456324378,5.115204636051019
1018,7.9177299295491075,9.126469861630886,9.229147988357855
4898,5.576992256717448,5.246048540915696,5.0
1839,4.672466801996871,5.040437829875962,4.221848749616356
1743,6.30092624147551,6.023555104065116,6.080921907623926
1963,7.871942491329497,7.914497625242866,7.337242168318426
2611,5.6344195907214205,5.348832736472154,6.149997413907539
254,5.8082760798368795,5.597363776460573,5.0
2348,3.856326228340295,4.747921920544246,4.675511766692344
3886,6.06493235979916,5.528149726828226,5.714892970433188
5819,4.002373163371007,4.284267819388859,4.0
3904,4.858157139891695,5.118315306479596,5.573488738635425
2516,5.690079245446681,5.726082431941472,5.241088107602026
4517,5.1076754633598265,5.785088891847943,4.698970004336019
1595,6.433250052906972,6.048655929265918,6.698970004336019
2263,7.517073663409184,6.912020218527699,9.092051478387727
4982,6.480645765776805,5.933363115134113,6.443697499232712
6048,6.059606826771192,6.0559165920340705,6.356547323513812
4697,6.018617968975916,5.498939509995889,6.075720713938118
1630,5.94063473817036,6.1104120201250085,6.275724130399211
4354,6.149082363236267,6.130409340469861,5.0
472,3.666703455948218,4.051329924728152,4.204119982655925
4567,5.282738055418107,5.07941583879042,5.292429823902063
763,4.4105787916968975,4.31236337639265,4.327902142064283
3055,3.3388206759354238,4.2982527890130635,3.0315170514460648
2575,5.531073600850172,5.664761812715847,5.710001024518514
5866,8.062599556488065,7.719399082790463,8.595166283380062
565,3.5634654621089576,3.262748923371478,3.3569999954922864
2456,7.188743044762134,7.474995536383008,6.856985199745905
4760,5.880147847749152,5.82513013360647,7.512861624522813
2927,3.834664335410063,4.142131578866485,4.468521082957745
93,5.989052546087208,6.620656510156365,6.431798275933005
5811,4.214940967020591,4.9677130092964426,4.884056823060945
5349,4.251798397052738,4.075919744549522,3.995678626217357
2515,5.486932557300061,5.665478087041172,5.396855627379818
5277,6.065894828717881,6.68945646318059,6.769551078621726
1921,7.447835398974797,8.486699689886347,6.939302159646388
3213,8.315492539271029,7.306648879709708,8.034328028779893
4526,6.472125078544307,7.302646890023529,7.42021640338319
3475,5.109598879644289,5.536275808458113,4.543633966870957
5160,5.179671672773649,5.028413269136471,4.804100347590766
4774,12.397408747841672,9.656198915313372,14.30102999566398
1022,7.353630166331724,7.81499630985884,8.157390760389438
5532,4.155272248401507,4.163933474599595,4.0
5796,8.191984758390626,7.480769287892836,9.387216143280265
2135,6.162148586975443,5.812996233431568,6.522878745280337
5770,6.759717962609482,6.751463731316724,7.088309841246139
1374,5.706005959867451,5.1122629314265655,3.5734887386354246
5333,5.074331929492592,4.6674680808238636,4.672028376376989
5028,4.897329121908206,5.0241313384555095,4.846490010699163
3268,6.83177591011329,6.65775609220203,7.619788758288394
4291,3.7499261426655353,3.8757048766867905,4.0
5150,5.32892031549278,4.77705099708739,4.565431095965801
185,6.679356426852647,7.4016544965024345,6.636388020107856
5339,4.635347174307248,4.765344115332104,4.995248844408999
3941,5.071325311920281,5.30221842497007,5.0655015487564325
3123,4.507825816086253,4.388370189389149,4.530472520812986
5579,5.922216475081585,5.597935632543814,6.769551078621726
3307,6.259783469169376,6.4907792900690335,5.47755576649368
3571,7.332365021527967,7.237118817559155,7.61261017366127
2370,5.575024563465684,7.735647429613069,6.560667306169737
221,4.660103341446329,4.89456565903445,5.0
1652,5.757216019095608,5.9319448473674825,6.698970004336019
5638,5.351189088741638,4.635029838812645,4.87484417041947
65,3.626509869145267,4.455187676854464,3.4814860601221125
4248,6.070013622755799,5.729756357954698,5.0
157,7.1073289145754055,6.212860253348623,6.267606240177032
5673,6.531138063195805,6.0706405571606625,6.381951903287908
1038,8.870825737893373,9.225968043314657,9.537602002101044
2518,5.664461054636594,5.974732941630641,6.431798275933005
3074,5.838719079801748,5.788921802230656,6.174002988352055
5566,4.371465557784638,4.709425949600515,4.301029995663981
5086,5.380237588798777,5.408539923254073,5.0
4823,6.368355189168346,5.531216185625725,7.0
1487,8.42708451608709,8.46367026724592,8.812479279163536
3992,5.019761219199697,5.680159320926903,5.275724130399211
5957,5.116887864749629,5.321813642022808,4.3979400086720375
535,6.266919840651531,6.263154670515237,5.659159450187668
1566,7.3845234614975865,7.511234901760321,7.508638306165727
1328,4.223106721221237,4.502691868808268,4.301029995663981
31,5.710474164474462,5.855347504937912,4.0
1163,4.626633837044464,4.865823990148388,5.0
296,5.922694475516793,5.669680100953439,8.0
3265,6.994697755297808,6.783067107781405,8.070581074285707
5944,5.113807598448576,5.035850354644295,4.686554629573585
604,4.38485623592856,3.242653760354883,3.639999991045884
177,6.517985018639073,6.953873287137176,6.481486060122113
5503,4.384045566781873,4.646968531419435,4.0
491,6.369281294797709,6.437789355820596,5.0
5775,5.972706315141684,6.056645600572715,5.884056823060945
4994,5.677308577925451,6.022270750396074,5.552841968657781
5822,4.381890805755629,4.420217300887949,4.0
4961,5.8527208811391676,5.743594103900855,6.0
3038,5.359235248167423,5.029540327731611,4.0
1272,7.037578593494209,8.001966582059751,7.866461091629782
5917,5.657697178452585,6.371816803582658,6.756961951313706
2458,5.746932739996877,5.552219476702744,4.987162775294828
351,6.841290655298543,6.96117767859545,7.698970004336019
2034,6.021514644070452,5.676074861923953,4.337242168318426
469,5.158088257180155,5.415100238940752,4.0
2154,5.552925401161623,4.841312905834116,5.3979400086720375
1032,8.755034233333674,8.736440254568809,9.468521082957745
1961,7.695021958335243,7.87720112378237,7.481486060122112
672,3.4222157185766013,4.222673026432449,3.0
2157,7.015285125990183,6.879301902681634,7.096910013008056
3995,4.471927640472475,5.192850907626824,5.417936637088292
4274,5.6326571252290325,5.820823535774207,4.448428026325747
3135,5.264993940716336,5.348358581774495,5.086186147616283
577,5.0819553616000865,4.469563670196004,5.309803919971486
4649,3.9663549396613718,3.4058691596496335,3.902395671125589
2899,5.331724611429352,5.618417518667382,4.886056647693163
506,4.6048538075867596,4.814491431613816,5.082494490447453
1448,7.048472080580058,6.516726792042768,7.853871964321762
5686,4.943030583669665,5.2601590879200675,6.317854923626168
3705,6.076754625718505,5.989403375748042,6.386158178123931
2559,6.33352758471229,6.7091184597059055,7.100015437450609
2232,4.766511356251818,5.038651177700861,5.4723700991286615
812,3.9230356294925812,4.081426720513615,3.3575354797578787
2095,4.797565468478619,4.840264388823542,4.640164517660112
4899,5.484722266368332,5.30280834995246,5.0
6060,6.123064282460035,5.975852203902969,6.011441043121384
5020,4.967520519247986,5.092923987849146,4.789146634685107
4832,6.409819867865598,5.962396941708477,6.860435733824151
2029,5.796088175665094,6.255648934927523,6.568636235841013
1873,7.566777095737071,7.061925505538245,7.327902142064283
3334,5.399133039844499,4.9243572311135555,4.429457060118103
5792,7.997764995442891,8.05608921865772,8.739928612014925
1729,6.211561195785913,6.295409100661456,5.96818772866963
4456,6.76988288452685,6.996930207138171,8.388276691992658
3499,5.477318897437316,5.811037092408347,5.6020599913279625
4851,7.830894083215401,7.84185327693764,8.022276394711152
1297,5.647786371960156,5.869347589579719,6.0762380391713
3822,5.901735695905234,5.334747966543311,4.525783735923745
5428,6.262412033892203,6.199445544579245,6.318758762624412
4240,5.054112866869322,4.843425227984231,4.969805214643249
4813,7.476891258993907,7.665703071033736,8.500038134403809
5342,4.610820807497036,4.944523564460686,5.935542010773082
1321,4.08714436273993,4.612393904384826,4.301029995663981
5414,3.8482153504172616,4.098788524426075,3.0830199526796176
3661,6.9001259653581,6.964716732019124,7.701146923590294
2671,5.636962438498714,5.313493674876818,5.749579997691106
1360,5.350893620901567,5.089481940830828,5.0
1103,5.508066923448271,5.710556737183638,5.522878745280337
907,6.734587473592343,6.654700015789837,6.903089986991944
4428,6.7552344818786345,7.005216820968847,6.453457336521869
308,4.452644359258473,4.946941954614187,4.0
5212,5.774941879619136,6.101869150910848,5.983384452442823
4486,5.506169046500769,6.27253874635379,4.129011186239425
50,3.2015729337131913,3.8535200566522234,3.0
1665,6.052648307233958,4.977655520903856,6.455931955649724
2574,5.505356203704184,5.743690195395802,5.459999812689
323,6.837381012576339,6.889899963191949,7.107905397309519
476,5.607148739455948,4.391508666868789,4.568636235841013
5432,5.8421397539515425,6.115981989956249,6.267606240177032
676,7.333804640317369,7.2148705615941875,7.769551078621726
2488,6.683901039748163,6.422099099487629,8.0268721464003
5453,5.96102191877901,6.610806521292628,5.886056647693163
5195,5.341677815046167,5.075424679923143,6.519993057042849
6009,5.715772562248504,6.336036622806206,5.7447274948966935
1897,5.291916072416392,5.304384454692801,3.872895201635192
5550,4.607451919946884,4.4337892509023575,4.841637507904751
1172,4.865803326600019,5.315588350274205,5.376750709602099
6115,7.3117352066920445,6.480664057423515,6.982966660701219
1192,7.1505235582328055,6.582671135711769,7.730020323354676
6101,6.519170838437791,6.029009692297844,9.2839966563652
4768,10.088153224362369,8.384842565946522,14.30102999566398
5747,4.065199250425619,5.140489805979157,4.214812579970638
5332,4.884550298845276,4.917676617999077,4.461426266193144
5429,6.1071711109881575,6.5723536489653585,6.42021640338319
5143,4.94183579731886,3.9255740028362363,4.0
534,6.828314869138404,6.984357298729473,7.42021640338319
3749,6.905547490586055,6.836160877392467,7.73754891026957
3558,8.032045013164035,7.946023551942929,8.59176003468815
2640,5.073839602266559,5.197964692749605,5.157390760389438
1220,4.178791283475269,4.286892689665689,5.549750891680639
1926,8.09635872602089,9.261894150498197,9.045757490560677
4035,4.740634572436983,4.911263075891168,5.6777807052660805
1149,6.614403510853736,6.503947263304612,7.287350298372789
2960,7.344328033565118,9.074738387080219,8.667561540084394
239,5.103120619545179,5.250934430250604,5.0
5045,4.721332564538654,5.136487632950897,8.522878745280337
3221,7.70653516774854,7.4930113567573,7.42021640338319
199,6.286872090299155,6.499062666130555,6.721246399047171
1400,4.2473282793619225,4.677700258090373,4.0655015487564325
4260,3.9149663385474516,3.8562028152331527,3.6989700043360174
1983,4.483737368766487,4.447012302473412,4.823908740944319
926,6.590117289604098,6.605775474901445,7.251811972993799
3011,5.28713041351649,5.568924527052202,5.214670164989233
5460,5.466708827475026,5.183582501711653,5.2403321553103694
2284,4.690016033182293,5.032546229025379,4.756961951313706
1867,7.5951088345824065,6.908915738700061,6.496209316942819
932,8.307801941736479,8.597148415962655,9.086186147616283
2716,6.071467340932831,5.529808707269493,4.823908740944319
4316,6.438737706118407,6.431163610670441,5.0
101,5.545336013877869,5.038220424029513,5.269999835325842
3210,7.618297706459041,7.062280497075316,7.607303046740334
4817,7.356164035040026,7.323551190154509,7.199970640755866
259,6.821524450101761,6.956185064880846,6.823908740944319
2233,6.302993835978023,6.23009716410161,6.294136287716081
538,5.193744609039222,5.9727637515899445,6.283162276700476
5517,4.9182285583718475,4.824206068881321,5.648203693102976
4397,7.00929932285389,5.958706155932099,8.221848749616356
5565,4.355546971036505,4.650656594323269,4.301029995663981
2534,4.612221067308008,4.716562686072331,4.984640244590786
5754,6.2082961876788385,6.233339410166461,6.285670240254767
2476,5.278162642532515,5.135811103558842,5.696803942579511
2291,4.7286814522520855,4.8238123911019954,4.835647144215563
4092,4.770616769378381,5.153496629897578,3.6989700043360174
4745,5.700882351900512,5.742166477111648,4.892790030352131
1477,6.558367689100741,6.455054323263411,6.651695136951839
5050,5.324380231032604,5.647858300185068,6.044312249686494
4552,5.397270199043176,5.704199033848257,4.85078088734462
2886,5.373041746221909,5.613144224485388,5.1487416512809245
2550,6.248458945666972,6.193336850827366,6.270001452716577
1509,7.786728685492112,8.08909485392172,7.603800652904264
2812,7.545703146466183,7.789830509069295,7.709520186669327
5207,5.13213360217495,5.3252936754792435,5.0
4257,3.763555431422839,3.9554759460761253,3.6989700043360174
4404,5.688941662224671,5.328638569845635,4.505845405981558
1073,6.291752555487366,6.334071760275353,5.173925197299174
1161,4.769011375049971,4.387941936273537,5.0
3544,5.343114867668381,5.320297666107481,4.1487416512809245
3693,4.9114949107397505,5.196297222247692,5.7121982700697735
5084,5.400674575676689,5.093451715339781,5.0
865,5.480883366100094,4.7763111933380635,4.079999984911641
2859,5.25211861853272,4.899269723954099,5.3872161432802645
217,5.986228908300288,5.493149082699342,6.823908740944319
1345,7.128904821417001,8.52839008366294,7.705533773838407
2004,5.462050977423419,4.99177058372215,8.154901959985743
3407,2.6132550183528074,2.490664561044447,2.24184537803261
1662,5.35904979147203,4.986928408798862,4.473660722610156
5025,5.603472145630316,5.027382552038506,5.282329496997738
1097,5.975342781254042,6.234790436140168,5.522878745280337
3997,6.225123938217503,5.843376504481519,6.368556230986828
3096,8.174690224847787,7.855216153220371,11.221848749616356
3008,4.620936282108091,5.282000459212085,4.0
3770,6.170616172449725,5.138132330086039,6.00436480540245
5946,5.366980619147082,5.0125538657745965,6.091514981121351
88,6.322086761716715,6.413150197814491,7.096910013008056
5155,4.970717666161784,4.886617566555244,4.774690718274137
324,6.2097275299688315,5.733201273396812,6.678008252452735
4390,6.782122962467571,6.24221788879377,7.698970004336019
3290,6.277428816958941,6.431339952573716,6.163675884293248
3954,4.962569665197354,5.132320148470426,5.1249387366083
408,6.780339736290124,6.900982339846274,5.247605791594637
325,6.021824516051584,6.045560694335794,6.467997690417565
3484,5.909015165681899,5.936677079553337,5.42021640338319
5731,4.62956872301885,4.907640330374033,8.309803919971486
132,6.062637176513013,6.6714202324142,6.795880017344075
881,4.926932528858182,4.383463983511531,4.800000052738446
3855,6.355742383960231,6.569543224177618,6.651695136951839
2407,4.400566741436157,5.013128005913428,4.038578905933552
3524,7.5014736020551736,6.066348998385366,5.959924036727676
2617,5.358218722681515,5.209061596157998,6.090000275786018
1756,6.5537969996646135,6.4301782933134675,6.356547323513812
2970,6.068712829500969,6.035809098387837,3.886056647693163
1480,6.253510008991847,6.11398655421933,7.1487416512809245
4365,6.186526316943869,6.43551119904275,5.0
1922,7.603816697216312,8.60890871814535,7.1249387366083
3893,4.900579987713266,4.573803002056818,5.075720713938118
712,6.272043834979937,6.6201953050057085,7.114073660198569
5835,4.751875871117927,5.149859018479987,4.176525770829699
1634,6.615739183931597,6.129541627420628,6.356547323513812
5281,7.572296213142791,7.005652055519027,7.412289034981089
3167,5.336356597813433,6.204329505189757,5.091514981121351
626,3.205877567509511,3.703125635399647,2.753999999115533
2388,4.698893051088945,4.542788007011771,4.346787486224656
1945,6.117586021652816,5.851851341870163,8.679853713888946
2144,4.52480886005785,4.645953675290348,5.154901959985743
4043,4.689885883217503,4.525614035522317,4.156144577376839
2980,7.428850489621217,7.121737896952804,7.739928612014925
371,7.388000414617364,7.0334237696748065,7.533132379645891
2252,7.625569346272359,7.742116522920278,7.119186407719209
6076,8.364405675915464,8.20079507554931,5.779891911959945
2594,5.116720630641123,5.32539922137888,5.180000294489514
3796,5.743629580572508,5.194430748192653,6.060480747381382
2548,6.079546385023058,6.095424219157167,6.659992382003327
1193,6.579354577877676,6.0717914977534955,6.770011163455189
168,5.814797550431645,6.6251997157122675,7.501689446210399
4279,5.4390669126269096,5.762582474976144,5.498940737782249
4074,8.038345799129347,7.251958264981582,7.22548303427145
14,5.604093852058065,6.0834251763842415,8.0
3722,5.713451268175722,5.2707404480937585,4.912928794093465
4915,6.838873903632925,6.76620650243259,6.645891560852599
198,5.62337935626921,5.813768796145682,7.376750709602099
2323,4.789943001494761,6.089891337964472,5.573976984310124
4790,5.169087481549362,5.098620683133553,5.0
3946,5.019829422256722,5.023717944467549,5.1249387366083
5267,5.332256153781062,5.395257240357083,5.455931955649724
3418,3.5899287498948995,3.70259403229484,3.907384609058445
3682,5.997009579832192,6.42208946154564,6.465973893943865
4657,6.368794867976001,5.618121206312441,5.860120913598763
5666,6.019818649778198,6.586693037343056,6.009661145212399
4386,5.846054281752397,5.951247135848875,5.0
230,5.242650721907562,4.964908297906191,5.0
2480,4.595703859990301,4.743170253834698,4.301029995663981
6119,6.3963737470743345,5.643505795992493,6.562249437179612
3807,6.860493093146103,5.30849503834928,5.3124710387853655
3829,5.692129822582688,5.873769211063362,5.7447274948966935
811,5.666661559810034,7.02515863335474,6.337242168318426
783,4.757165264792668,5.008802178078302,3.630784142589857
599,5.003613632080855,4.740653087554001,3.1230000021524136
4296,4.225539029192995,4.009906844722583,4.0
1862,5.504779597840564,5.34382666300447,6.0
3424,3.663941638727271,3.7610132739522832,3.583975595973466
5831,4.770453514759998,3.9896134799967102,4.045757490560675
3534,5.096585369529107,5.527511011468938,5.982966660701219
1789,7.669479444596114,6.608912376785,8.958607314841775
1888,5.66758843041253,5.545056149999622,3.958607314841775
17,5.128618979481508,5.661436662885298,4.769551078621726
4690,6.157950141435742,6.19003160905831,5.42021640338319
681,6.194313181380933,5.946140582706427,5.694648630553377
2513,3.4087848290981206,3.507475339679432,3.585026652029182
4655,6.2071327104233776,5.6018940797184085,5.651695136951839
561,4.334607540565223,3.127762470132369,3.9000000040686618
4259,4.314763803265818,4.303972559707958,3.6989700043360174
439,5.641502633250752,5.972010593874976,5.010000098195094
3947,4.933209386952953,5.192488297271872,5.251811972993799
3870,6.501004448138567,6.292197124293642,6.297569463554475
3801,7.0711772263390795,7.147697701413629,7.494850021680094
5457,5.248892317631946,4.907625241001338,4.788612447063141
4168,5.776077591080257,5.448094960348855,5.853871964321762
5716,4.877127958560338,4.387941936273537,4.304518323509803
5303,7.310222306190311,7.653161508419009,6.808828544271441
1672,7.196357839726447,7.199548568739519,7.958607314841775
4127,4.438490222655618,4.390456209802878,4.212539525481585
4405,5.112960587675171,5.480924809194179,5.087246696328677
5479,4.8559285271067765,4.582758596518483,4.532539890492736
1569,7.166553078349814,6.761622862988055,7.075720713938118
