,ECFP6_2048,pubchem,pIC50
538,8.338796933486233,7.820953774372867,8.130768280269024
1289,5.833424973306413,6.042892196131641,5.0
631,7.700502150858671,7.9479180785486925,7.1487416512809245
1178,7.6365046946352075,7.682075892845217,7.568636235841013
1084,5.265236032355462,5.098673661839091,4.769551078621726
65,7.95415104924705,8.44838867747276,7.744727494896693
1193,6.715068383908128,7.5547917733850705,8.301029995663981
809,6.9041811127113775,7.388653408968754,6.570247719997592
904,5.389430490165773,5.803192983419482,4.831414134463589
588,9.075258309541367,9.13103819112961,9.51999305704285
361,6.480476679641486,7.099636837787862,6.355561410532162
482,6.915652981913509,6.677673874793467,6.823908740944319
1490,8.860667101928206,8.735841761894967,8.500038134403809
619,8.235901029891316,8.104334850493412,7.853871964321762
111,7.833643705374415,8.19668062872363,7.698970004336019
987,4.383566374907127,5.09382813582957,4.494850021680094
1566,6.246655116206621,6.2053450834831745,5.989700043360188
628,7.961955597414421,8.204845482873276,8.236572006437063
1772,6.591166178339252,6.823159258954386,6.980011840408714
1492,8.612162546898869,8.457312647463478,8.899974269892137
415,8.085542851297378,7.772233628721997,7.896196279044043
1322,4.7785534098791835,5.125609827477375,5.0
839,5.114856369613984,5.288982665544787,5.0
1179,7.4998729467211245,7.755518913969444,8.096910013008056
843,5.201774281651832,5.181904608331462,5.0
1023,5.247730326751231,5.353775890382567,4.769551078621726
270,7.952187961390222,7.927213638129588,8.244125144327509
1310,6.62174173222876,5.823653482727543,5.6020599913279625
398,4.529153667358475,5.0548974476278925,5.0
1078,5.299607236143661,5.092674365577104,4.769551078621726
583,5.431824658477235,6.347128129526522,6.399996913372259
506,8.475116794171047,7.880002974208591,8.823908740944319
813,6.7160382904018325,7.461757782555136,7.236572006437063
1565,5.675641897089186,5.799903327377356,5.735182176990463
1613,5.2348236532155665,5.694910979097044,5.777283528852417
203,8.643540186917036,8.851522834337423,9.522878745280336
1305,5.775449136112618,5.394545132995242,5.0
1047,8.868667042045951,8.767059004917543,9.110026361596004
1779,7.213976246314503,6.408886324191061,7.029978734171634
824,5.021626772445089,5.49568391143337,6.903089986991944
1450,5.947787041075208,5.323507471190019,5.0
351,6.207833047417205,5.636039394615247,6.476253533188435
239,5.357724055090867,5.241433912285492,5.499999678657065
952,4.52747710748148,4.361339712430987,5.114638779968488
1837,5.282231578214283,5.3245617730185195,5.142667503568732
782,9.086957324395481,8.56165940160053,9.522878745280336
1827,5.136172296632283,5.127849822148577,5.619788758288394
212,8.523334091086257,8.988853784637719,9.045757490560677
651,7.570110750569029,8.169845401517232,8.468521082957745
1389,5.100841627461773,5.196992361387745,5.0
759,8.968124200787228,8.97348329471947,9.221848749616356
382,7.080233615643103,7.346011180500229,7.371611069949688
275,7.823838617260643,7.821684641354452,6.812479279163537
1758,6.241342384772135,6.219297397641312,5.0
1395,5.677113233806634,5.438457816394517,6.6595558851598815
307,5.9596503098424245,5.472789008280573,5.301029995663981
1530,7.070248682411677,7.4110332742044704,7.522878745280337
613,7.13159142521147,6.667010619770862,5.525492360883025
1427,5.311444781790456,5.428713930600286,6.096910013008056
1090,4.90602026871905,4.821913052994717,4.769551078621726
939,5.338600868625434,5.383308657333946,5.779891911959945
864,6.017904165167806,4.816263963605374,4.494850021680094
422,7.983891844721171,7.684632495934962,7.67778070526608
1114,5.30415136535859,5.396938924828241,5.0
1765,6.2156621061799315,6.411941053467781,5.0
29,6.675368935821592,7.787520534435989,6.346787486224656
109,8.265924330361283,7.697835264903487,8.431798275933005
1678,6.381608670717475,6.334475929261494,6.096910013008056
557,8.199452345878262,7.964278975071355,8.229147988357855
532,6.420066752183506,6.823916901011751,8.096910013008056
1292,6.370565391553718,6.426303891145257,6.642065152999546
1746,6.0705033303465745,5.598834783874908,5.0
411,7.8804650359157975,8.267513610374204,7.366531544420414
701,8.347092411870483,9.110139382651038,7.549750891680639
408,7.364162001886357,7.4448999433195855,8.55284196865778
1316,5.386817573386223,4.675775497711353,5.0
1784,6.352523693093091,6.855390257715898,7.489991487059766
218,5.959365744560607,6.118200092351082,6.795880017344075
599,8.20952192195904,7.802548500756156,7.747146969020107
582,7.484060578101767,7.393523421843464,7.700057099977233
485,5.649074001226054,5.631522264548789,7.022276394711152
1428,5.489387832347815,5.428713930600286,6.0
1262,6.973520655596261,6.816215307234805,7.022276394711152
247,7.690733708488047,7.584388032329463,7.400007822415902
1394,5.575563687579672,6.473228666081384,5.0
1132,6.347590236117997,6.295388511115741,5.698970004336019
1607,5.984097324221482,5.110406529170925,7.096910013008056
1005,4.947699152340896,5.179114797291103,4.494850021680094
1010,6.71529910501379,6.647426534495261,6.701146923590294
352,6.216146369201874,5.840818584946487,6.468521082957745
494,8.289937708437538,7.883516782676363,8.096910013008056
1187,6.740486111726884,7.2001444995886175,6.221848749616356
1683,6.168968844051543,6.229135617369447,6.3979400086720375
1233,7.059641367748275,5.901158185081952,5.0655015487564325
1839,5.876043441112842,6.14687212942268,6.503070351926785
1326,6.8996355266155005,6.518146141139311,6.82102305270683
1709,7.463151452486433,8.04678073957515,8.397940008672037
907,4.511162649342623,4.4500179617598,4.494850021680094
1225,5.148112950498272,5.821086253310669,5.337242168318426
479,6.206614132824982,6.470627449906553,6.657577319177793
