,ECFP6_2048,rdk,pIC50
177,6.517985018557107,6.1643664405684815,6.481486060122113
5503,4.384045563768165,4.026291845108345,4.0
491,6.369281293071224,6.139999923785976,5.0
5775,5.972706316090695,5.9915740500209305,5.884056823060945
4994,5.677308577197772,5.834270867230802,5.552841968657781
5822,4.381890802206235,3.9853746796323133,4.0
4961,5.852720883057527,5.878232832489181,6.0
3038,5.359235249698037,4.429815549850123,4.0
1272,7.037578592613029,7.12358222499504,7.866461091629782
5917,5.657697179122636,5.642437288422831,6.756961951313706
2458,5.7469327421144945,5.397945226011887,4.987162775294828
351,6.841290655225869,6.99784153448725,7.698970004336019
2034,6.0215146443925525,5.725988725486407,4.337242168318426
469,5.158088255229792,5.299193386909732,4.0
2154,5.552925400298677,5.7984888998276904,5.3979400086720375
1032,8.755034232943226,8.52175801215215,9.468521082957745
1961,7.6950219577949275,7.734908185909731,7.481486060122112
672,3.42221572092518,3.6855340305833337,3.0
2157,7.0152851264691725,7.436630725470218,7.096910013008056
3995,4.471927642910809,4.985021901304578,5.417936637088292
4274,5.632657127537159,6.133725700975272,4.448428026325747
3135,5.264993940599064,5.326075788326069,5.086186147616283
577,5.081955361659291,4.775364718580017,5.309803919971486
4649,3.9663549359471206,3.838191148598943,3.902395671125589
2899,5.3317246124617785,5.772489415898704,4.886056647693163
506,4.604853810543981,4.540328388368721,5.082494490447453
1448,7.048472080332322,6.241079483470706,7.853871964321762
5686,4.943030585959042,5.476865617721988,6.317854923626168
3705,6.076754624945247,5.973034272631118,6.386158178123931
2559,6.333527583795355,6.747771282767448,7.100015437450609
2232,4.766511358962621,5.328626559914476,5.4723700991286615
812,3.9230356298134144,3.8246505708895384,3.3575354797578787
2095,4.7975654634768246,5.13416129153199,4.640164517660112
4899,5.484722268517628,5.166806819555076,5.0
6060,6.123064283543309,6.435699484551219,6.011441043121384
5020,4.96752051858783,5.092265454672772,4.789146634685107
4832,6.4098198682879906,6.434838467419157,6.860435733824151
2029,5.79608817642366,5.680524361094546,6.568636235841013
1873,7.566777097208444,7.854453375678019,7.327902142064283
3334,5.399133041726517,4.983012498243513,4.429457060118103
5792,7.99776499514901,7.346962299817467,8.739928612014925
1729,6.211561195647339,6.2878692717122355,5.96818772866963
4456,6.769882882652411,7.2615314549708545,8.388276691992658
3499,5.477318898998404,5.106777145639123,5.6020599913279625
4851,7.830894081832383,7.670269353647906,8.022276394711152
1297,5.647786370810072,6.037826876457377,6.0762380391713
3822,5.901735698463548,5.9445420889432885,4.525783735923745
5428,6.262412034327849,5.7686923570414335,6.318758762624412
4240,5.054112867347518,4.929894371332793,4.969805214643249
4813,7.476891259827199,7.847304826239106,8.500038134403809
5342,4.610820806965749,4.775494435730712,5.935542010773082
1321,4.087144364375722,4.235221932896682,4.301029995663981
5414,3.8482153488270145,3.4233896302004365,3.0830199526796176
3661,6.900125964095174,7.019634403401863,7.701146923590294
2671,5.63696243890029,5.8372279706672145,5.749579997691106
1360,5.350893622812893,5.173105263441527,5.0
1103,5.508066925065873,5.555425349768233,5.522878745280337
907,6.734587473005095,6.665124481977786,6.903089986991944
4428,6.7552344811653375,6.833058000907121,6.453457336521869
308,4.452644358212615,4.782452199478662,4.0
5212,5.774941881297832,5.896255196352467,5.983384452442823
4486,5.506169046823003,5.428966966748266,4.129011186239425
50,3.2015729336302443,3.77082855473717,3.0
1665,6.05264830431929,4.984583620475971,6.455931955649724
2574,5.50535620441112,5.628538961735801,5.459999812689
323,6.837381012276296,6.7831281876357545,7.107905397309519
476,5.607148738469254,4.446345534335283,4.568636235841013
5432,5.842139753712722,5.981383698126929,6.267606240177032
676,7.333804639538053,6.9976552907676925,7.769551078621726
2488,6.6839010423588565,7.352384024189271,8.0268721464003
5453,5.961021921037111,5.877624954324067,5.886056647693163
5195,5.341677815891221,5.477316201447622,6.519993057042849
6009,5.715772563573733,5.701833594710621,5.7447274948966935
1897,5.2919160712857485,5.639381293449108,3.872895201635192
5550,4.607451921413313,4.828428005896563,4.841637507904751
1172,4.865803324093537,5.232222494133472,5.376750709602099
6115,7.311735207417544,7.652693803057722,6.982966660701219
1192,7.150523557723616,7.335835188806542,7.730020323354676
6101,6.519170838251156,7.167154730634513,9.2839966563652
4768,10.088153222569176,10.870483970319295,14.30102999566398
5747,4.065199253655779,4.440363082306135,4.214812579970638
5332,4.884550298164866,4.8168162755348085,4.461426266193144
5429,6.107171111560311,6.0796471416852365,6.42021640338319
5143,4.941835798086086,5.030512150338023,4.0
534,6.8283148689150694,6.737251821769622,7.42021640338319
3749,6.905547489098628,6.6305583713415235,7.73754891026957
3558,8.032045015593347,6.968841611478934,8.59176003468815
2640,5.073839602342658,5.013209818076156,5.157390760389438
1220,4.178791283412562,4.136549231071737,5.549750891680639
1926,8.096358728304285,8.749032759252955,9.045757490560677
4035,4.740634571230774,5.151830542192806,5.6777807052660805
1149,6.614403509984592,6.989098417725073,7.287350298372789
2960,7.344328034107921,7.369718624309594,8.667561540084394
239,5.103120619711341,5.343166093888898,5.0
5045,4.721332566632348,6.06786842784413,8.522878745280337
3221,7.706535166325672,7.150712277431727,7.42021640338319
199,6.2868720911267,6.296869538886136,6.721246399047171
1400,4.247328272829183,4.112140370776084,4.0655015487564325
4260,3.9149663343823544,3.74107420030206,3.6989700043360174
1983,4.483737361299033,5.133269134882808,4.823908740944319
926,6.590117290744296,6.664227305233976,7.251811972993799
3011,5.28713041501063,5.313082008904462,5.214670164989233
5460,5.466708829576342,4.956643473554584,5.2403321553103694
2284,4.690016034155395,4.7633772907260985,4.756961951313706
1867,7.5951088359552985,7.897902257761588,6.496209316942819
932,8.307801943743913,7.9232783769926325,9.086186147616283
2716,6.071467337902411,6.201865426201474,4.823908740944319
4316,6.438737708178113,5.883710159018419,5.0
101,5.545336015527382,5.555923789983548,5.269999835325842
3210,7.618297705711455,7.40528491757794,7.607303046740334
4817,7.356164034609406,7.687112304553633,7.199970640755866
259,6.821524450101296,6.284815372939013,6.823908740944319
2233,6.302993835662922,6.1836954251528855,6.294136287716081
538,5.193744604700478,5.8306822470438116,6.283162276700476
5517,4.91822855906432,5.012880410296338,5.648203693102976
4397,7.009299319263132,6.775822078943768,8.221848749616356
5565,4.355546972570975,4.4390138716170595,4.301029995663981
2534,4.61222106170582,5.675784496532517,4.984640244590786
5754,6.208296189649304,6.148053002292277,6.285670240254767
2476,5.278162644022343,5.502225773690223,5.696803942579511
2291,4.728681451628288,4.409943937110438,4.835647144215563
4092,4.7706167717841,3.791338611606775,3.6989700043360174
4745,5.700882354886335,5.6558655162644484,4.892790030352131
1477,6.558367690060926,6.302709746834544,6.651695136951839
5050,5.324380231360842,6.170638602861605,6.044312249686494
4552,5.397270199635871,5.31246827852788,4.85078088734462
2886,5.373041746416428,5.120571263581805,5.1487416512809245
2550,6.248458946751773,6.350835322735593,6.270001452716577
1509,7.78672868405633,7.781348428125125,7.603800652904264
2812,7.545703144637352,7.1404976531290965,7.709520186669327
5207,5.1321335976505305,5.108189502734661,5.0
4257,3.7635554279845262,3.7872900625502743,3.6989700043360174
4404,5.688941663324799,5.365160938937746,4.505845405981558
1073,6.291752556080459,6.333154388315983,5.173925197299174
1161,4.769011375994903,5.006109648443648,5.0
3544,5.343114867750594,4.673839012743611,4.1487416512809245
3693,4.911494911406657,5.601804101983364,5.7121982700697735
5084,5.400674576774483,5.310809576408067,5.0
865,5.480883365930591,4.314963542172888,4.079999984911641
2859,5.252118620515037,5.196157664206641,5.3872161432802645
217,5.986228907666204,6.532558095810094,6.823908740944319
1345,7.128904825652958,6.955107458489104,7.705533773838407
2004,5.462050977308446,4.024066140640063,8.154901959985743
3407,2.61325501863917,2.4831144937906835,2.24184537803261
1662,5.359049792256562,5.383955352850564,4.473660722610156
5025,5.603472144925991,5.2047986564925335,5.282329496997738
1097,5.975342782414801,5.250236772940121,5.522878745280337
3997,6.225123938627591,5.777435863784399,6.368556230986828
3096,8.174690223660667,7.945264050212363,11.221848749616356
3008,4.620936279802208,4.707063532754981,4.0
3770,6.170616173878637,6.042864682940489,6.00436480540245
5946,5.36698061874884,5.404884199408592,6.091514981121351
88,6.3220867623265145,6.957175278941769,7.096910013008056
5155,4.970717665163404,4.937210022505565,4.774690718274137
324,6.209727532207636,6.840979927139316,6.678008252452735
4390,6.7821229619552295,6.691360217256155,7.698970004336019
3290,6.277428816016844,6.324487722458837,6.163675884293248
3954,4.9625696629304645,5.152934272736618,5.1249387366083
408,6.7803397358714275,6.883293067272062,5.247605791594637
325,6.021824519580886,6.565119624775788,6.467997690417565
3484,5.909015167228149,5.812116028818885,5.42021640338319
5731,4.6295687229210944,4.703011582314763,8.309803919971486
132,6.062637177792407,5.959000618139863,6.795880017344075
881,4.926932534049469,4.8579075756201995,4.800000052738446
3855,6.355742384115994,6.622363692165333,6.651695136951839
2407,4.400566740166652,4.20140079670915,4.038578905933552
3524,7.501473601958319,6.645738666540828,5.959924036727676
2617,5.358218721909344,5.50040618806244,6.090000275786018
1756,6.553796998358327,6.863361165389496,6.356547323513812
2970,6.068712828650913,5.054192891033508,3.886056647693163
1480,6.2535100081634445,6.594087173559169,7.1487416512809245
4365,6.186526316951658,6.233622582022641,5.0
1922,7.60381669945229,7.355400053519048,7.1249387366083
3893,4.900579986088961,5.098686077465089,5.075720713938118
712,6.272043833183682,6.236844303218162,7.114073660198569
5835,4.751875871969444,4.978086806078627,4.176525770829699
1634,6.615739181511735,5.671240803565264,6.356547323513812
5281,7.5722962143717885,7.342589974668085,7.412289034981089
3167,5.336356597575555,5.163298417320191,5.091514981121351
626,3.2058775646221878,3.0830844137405817,2.753999999115533
2388,4.698893048495419,4.831756489311206,4.346787486224656
1945,6.1175860217254305,5.561021374867343,8.679853713888946
2144,4.524808858739981,4.548323684670468,5.154901959985743
4043,4.68988588153295,4.6646263289264125,4.156144577376839
2980,7.428850488977646,7.777100516152913,7.739928612014925
371,7.388000415244949,7.558664084439614,7.533132379645891
2252,7.625569346454369,6.999168290149472,7.119186407719209
6076,8.364405674384498,7.975522001873381,5.779891911959945
2594,5.116720629822548,5.119639556140493,5.180000294489514
3796,5.743629581103239,5.421896581156198,6.060480747381382
2548,6.079546385502667,6.577043063919423,6.659992382003327
1193,6.5793545768416255,7.116059827794474,6.770011163455189
168,5.8147975535513465,6.5622970042838595,7.501689446210399
4279,5.439066914101495,4.804625566317164,5.498940737782249
4074,8.038345799821442,7.797009609565593,7.22548303427145
14,5.6040938500379776,5.609069046293839,8.0
3722,5.713451269232635,5.149556269381063,4.912928794093465
4915,6.838873902275611,6.733102785054177,6.645891560852599
198,5.623379357984817,5.94227879762346,7.376750709602099
2323,4.789943000987525,5.601905779794489,5.573976984310124
4790,5.169087481932696,4.687030692699328,5.0
3946,5.019829421672571,5.044208117899665,5.1249387366083
5267,5.332256154582959,5.508632339760184,5.455931955649724
3418,3.589928749492106,3.65932499042136,3.907384609058445
3682,5.99700957790188,5.920274301596458,6.465973893943865
4657,6.368794867612398,5.995117203372061,5.860120913598763
5666,6.019818648917171,6.796270806737827,6.009661145212399
4386,5.8460542810561416,5.996956267623864,5.0
230,5.24265072257164,5.350689348144442,5.0
2480,4.595703860800435,4.6731783530666915,4.301029995663981
6119,6.396373746224369,6.316743257246081,6.562249437179612
3807,6.860493093117527,6.4400614181012665,5.3124710387853655
3829,5.692129822448552,6.044712909159869,5.7447274948966935
811,5.666661558538229,6.602770903969329,6.337242168318426
783,4.757165266109729,4.901854318792793,3.630784142589857
599,5.003613633445752,5.690373609433287,3.1230000021524136
4296,4.225539026250819,5.443730886118096,4.0
1862,5.504779592045151,4.860365502201097,6.0
3424,3.6639416391176867,3.5564207044082026,3.583975595973466
5831,4.770453517734666,4.225886256929632,4.045757490560675
3534,5.096585370526697,5.395640953571886,5.982966660701219
1789,7.66947944478152,7.9307848309767675,8.958607314841775
1888,5.667588433810598,6.9203457271443805,3.958607314841775
17,5.1286189805334095,5.077364617625324,4.769551078621726
4690,6.1579501406803585,5.6547447921511615,5.42021640338319
681,6.19431318110102,6.597501006643128,5.694648630553377
2513,3.4087848287856506,3.591690689528203,3.585026652029182
4655,6.207132709078969,5.704775380030749,5.651695136951839
561,4.334607541902717,3.7609925149897974,3.9000000040686618
4259,4.314763801782096,3.74107420030206,3.6989700043360174
439,5.641502633499286,5.828938802069259,5.010000098195094
3947,4.933209386107903,5.131371468447678,5.251811972993799
3870,6.501004447829618,6.502983020455351,6.297569463554475
3801,7.0711772266723045,7.042708393035505,7.494850021680094
5457,5.248892321218397,4.9257607409453374,4.788612447063141
4168,5.776077591458894,5.8813920200459995,5.853871964321762
5716,4.877127959491576,4.912647023290105,4.304518323509803
5303,7.310222307027905,7.488995910593824,6.808828544271441
1672,7.196357838518358,7.231231264637471,7.958607314841775
4127,4.438490223969038,4.3143310448609835,4.212539525481585
4405,5.112960585962365,5.272266052389463,5.087246696328677
