,ECFP6_2048,pubchem,pIC50
2589,4.9920130501992,5.160411374680401,5.0
1743,7.9578924404606,8.38443722401699,7.619969752032169
438,4.84948048847788,4.766222027921187,4.301029995663981
149,5.419356659088475,5.25322523256308,5.7447274948966935
3109,6.723518169009649,6.096677472038475,5.552997101533838
1018,7.771815376689645,8.219459726262611,8.853871964321762
605,6.948252157818761,7.209770394626986,9.0
184,5.4246721086296175,5.625436139572404,4.0
501,7.39732499484179,6.9940108196164745,7.5376020021010435
2332,7.870626564421282,8.103941180628771,8.958607314841775
857,6.259861808494027,6.323058450319241,7.244125144327507
637,5.799313255099844,5.858240806704041,5.102372908709558
2245,5.4407372667674085,5.468784467207552,6.284832642151542
2302,5.078725788557122,5.193503132100903,5.0
1973,8.035602263308585,8.12640802428844,7.987162775294828
1292,7.401760726429597,7.171820080085571,6.879985747921933
432,4.939079253975059,5.016258940046444,4.481486060122113
598,5.368354042269019,5.89662555119884,5.301029995663981
1925,8.035602263308585,8.12640802428844,7.896196279044043
2503,6.366176277789803,7.245972792007166,6.388276691992658
2405,6.432337540373979,6.232846630489176,6.484921324924078
1089,6.71693241088877,6.3089574770644195,6.0
2800,6.270853992878803,5.993668278013352,6.104025267640935
1447,7.813150863771065,8.233587240457364,7.550059011226662
2148,8.393967118057427,8.385445924293725,8.301029995663981
1225,8.444565911486329,8.362984193988062,8.299988937677888
1784,8.335712261587553,8.025926432276604,6.260000690598032
256,5.930733491172935,5.779863277076938,4.568636235841013
2348,4.746460395419966,5.07562438038993,4.301029995663981
3154,6.800001394238783,5.98841610091507,5.0
1071,4.841786068438281,5.62351561788508,5.42021640338319
2138,7.917454720402645,7.97802365209332,7.603800652904264
1896,7.514276459375314,6.944148654980291,7.036212172654444
2500,5.2398565752686235,4.980477231938891,5.1938200260161125
602,5.648970114235066,6.829138909335133,5.915066425063284
174,4.829023757270088,5.099949955815286,4.568636235841013
1397,8.433396783212055,8.786790398306529,8.54000474395261
2252,5.382591841633971,5.159142931080042,5.132532512140949
120,4.745434193098268,4.751520262002433,5.3872161432802645
679,4.772676369785837,5.21039116487254,5.0
1588,8.531390646314291,8.467411096441387,9.119987161633228
532,5.577028666522061,6.126225583461115,4.920818753952375
1812,8.302941835062406,6.943890910973615,7.00436480540245
3110,7.016600355556018,6.547897097270832,5.522878745280337
229,7.091658352294063,7.207197937485787,7.221848749616356
2707,8.730750638611097,8.537755184177852,9.522878745280336
2540,8.230051445712062,8.411503127837067,8.387216143280265
544,6.770329755926693,6.559913663638828,5.522878745280337
809,6.007654585324224,7.502883477170536,7.886056647693163
188,6.685225653465732,6.971692896729299,7.214670164989233
1480,7.910977014181675,7.676377839753014,7.029978734171634
1992,8.051871177554647,7.8594734721801345,8.173925197299173
912,5.794533515803016,5.688812494267007,6.756961951313706
331,4.377650896280786,4.341702895789282,4.301029995663981
2986,6.799040846667427,6.685137488351946,7.0655015487564325
2043,8.505554624532822,8.519062736985404,8.481486060122112
257,6.5085050177946036,6.93205979988319,7.376750709602099
1375,8.122805127044698,8.386628313813622,8.659952682338607
1399,7.45278889662645,8.413173545944169,7.599980364934842
387,4.358096840718454,4.382698852498154,4.301029995663981
2696,8.790556061606493,8.808932209860057,7.931814138253839
599,4.668703579410906,6.094627807598718,4.301029995663981
246,6.956860018594,7.073417951718036,7.292429823902063
1803,6.977123410445252,7.1759084255045895,8.301029995663981
680,6.104461340894363,7.082044962858101,5.0
2874,6.831502004520957,6.359362553116239,6.928117992693875
2547,7.433056516014966,7.30886083226135,7.966576244513051
2776,6.33212224472667,6.333460318580642,6.277366077466188
1507,8.312746349390295,8.065518234613736,7.50003813440381
433,4.370887812246038,4.481734726868991,5.154901959985743
1074,5.10102268636792,5.581825930392576,5.455931955649724
810,7.115757220786544,5.987539204000356,6.72584215073632
2578,4.878844848441227,4.9511409178618075,5.0
1778,7.65890411799649,8.117179072682179,6.710009933945681
1771,7.872668938935775,8.007186957642054,5.829999526735649
695,6.07373109252747,6.338740936901936,5.0
1309,8.197469436661219,8.361563982664634,8.379968104873702
1869,8.77966091148239,8.41023186069423,7.180456064458132
789,5.307443737827703,5.675705586030166,5.0
2663,4.676537347407979,4.572184897015574,4.323123568026863
2213,5.60029751019477,5.0746712222200605,5.494850021680094
2686,7.36940760034311,7.573478071786357,7.595166283380062
175,4.385164553643728,4.5594903937854285,4.657577319177793
1344,8.716613293294493,8.746044008807104,8.96018944585165
2962,8.211170188634998,8.354052310025997,8.242603971206975
457,4.760606748060557,4.5942746489893285,4.0
642,4.749564338358492,4.824881627769211,4.522878745280337
2567,6.081428543000891,6.523825811557879,6.4089353929735005
949,5.193743797337361,5.0076154894543325,5.0
1398,8.333327134380808,8.70958418368536,8.739928612014925
2751,5.818538916437176,5.7384696947294795,5.823908740944319
829,7.317821237430884,6.818835453103002,6.900008766455316
2375,8.788837060849875,8.53460752260576,9.154901959985745
1097,7.832035157429222,7.678818434349737,8.387216143280265
2018,8.216987605190246,8.031606844750112,8.3767507096021
1105,6.410787701279572,7.458320914495545,8.619788758288394
2011,7.859175394010028,7.710452436803336,8.050609993355087
2601,5.68753224399094,6.478490723951459,6.407823242604133
1618,7.55904041187433,7.6446398125205945,7.119987161633229
1432,8.746695950589903,8.735721016029386,9.20999647960951
1146,5.583975330236906,5.700370649752599,6.568636235841013
772,5.842958284361139,5.987245029482155,5.0
1001,5.830793011762863,5.9052392953961315,5.920818753952375
2360,8.412656128590966,8.278869634300703,8.327902142064282
554,7.835237647135763,7.371113551371461,8.397940008672037
