,ECFP6_2048,pairfps,pIC50
2730,4.911647098553461,5.084416110998254,6.2839966563652006
70,5.449405828420774,5.87830128250365,5.185086818724926
368,4.4588634003280605,4.701948868382408,4.301029995663981
1739,8.239091268420331,8.397968284796153,8.47005659834133
2384,5.541752235871103,5.123106980297156,5.455931955649724
1253,7.999621827131294,8.399104828632943,8.410050398674292
1231,8.224899672292622,8.516082585542536,9.289967300934247
1220,8.140554447240204,7.430078237575321,8.569924944448061
1477,8.48188961443849,7.975519085545589,8.759950227887352
1188,8.34794188997555,7.014969776709327,8.040005161671584
314,6.3174025520293124,6.127526019580507,6.3979400086720375
2673,8.063365368531406,8.127764265824306,7.939302159646388
414,6.177111809709016,5.952283766591018,6.568636235841013
1557,8.070357496349777,8.201605484420078,8.15002808767115
1980,7.691984492885255,7.75381653954676,7.616184634019569
2883,4.967007756410936,5.6068398819658105,5.0
478,6.7824276098310525,7.611491825612786,7.552841968657781
299,6.2703610961752325,6.104505977823089,6.3979400086720375
2005,8.127359406973634,8.120954622342277,8.18045606445813
2990,6.636217441393675,6.380437205520623,6.437707135543525
450,5.0221423423954965,5.510311490882025,4.346787486224656
601,7.1845401798516,7.0772652265717655,7.107905397309519
1807,7.5941912934537426,8.217684464450322,8.522878745280337
1801,8.918586817653317,8.975621152680416,8.0
2012,7.829720177223809,7.862836609923808,7.79317412396815
1213,7.9608709870716305,8.12768876404499,8.349984047528162
1830,7.535114075790412,7.899898010539791,7.5376020021010435
1620,8.154621639713104,7.594760825805459,8.230032198670557
76,6.682678031083166,6.513411221095432,6.638272163982407
1744,8.188254167795343,7.619688577055412,7.779891911959945
2616,6.534894147822605,6.20163229224104,5.978810700930062
2840,8.155924195386879,7.866733005738346,9.397940008672036
144,4.900882478820871,5.633840850062073,5.721246399047171
2086,7.527441352131265,7.897909436080813,7.790484985457369
45,7.0535209235122505,7.015951721743845,5.585026652029182
3039,9.08090411233234,8.108520204574162,9.744727494896694
2486,6.944893271699902,6.990361124083225,7.0
309,5.370304242739707,5.56675219860579,6.698970004336019
1270,8.788189138738568,8.762022654652244,8.860120913598763
2954,7.752218825898356,8.323297286161896,7.643591672961019
1457,8.416046534225147,8.593687027396719,7.950007143079858
152,4.921916117477903,5.276016882671067,5.376750709602099
2164,7.421202369882298,7.281910870297201,7.494850021680094
1298,8.305168005151069,8.361694854664348,9.059981844992336
2203,5.650156317804418,5.3563218254544624,6.20690839982342
1459,8.451835885392908,8.278572104146706,8.739928612014925
0,6.2573140658982345,5.830418682298003,5.8696662315049934
2872,7.003923185736551,6.272576470990663,5.301029995663981
840,7.134830416347941,7.1701223603263236,7.599980364934842
1345,8.083827282538227,8.360870773919954,8.119987161633228
2861,5.850226979966599,5.899529548332764,5.301029995663981
218,5.224331598927638,5.142279073486192,4.886056647693163
969,5.602567783602533,5.807981724366077,5.273272790973428
1938,8.033532877362738,7.911721879486637,8.187086643357144
251,7.213342705213859,7.28085304064385,7.318758762624412
270,6.59674258735252,6.312599173993843,6.113509274827518
1356,7.196630761969481,7.00559209093842,7.750068243365805
32,6.337615568924371,6.076926027300705,6.346787486224656
449,4.6545601604914175,4.826684430673642,5.7447274948966935
2554,7.8547270081464164,7.955592240218731,9.397940008672036
14,4.570299265878871,5.375300748831688,4.698970004336019
93,6.500108164354562,6.023440869703095,7.096910013008056
976,5.159780997787107,4.60443124228492,5.721246399047171
2589,4.992013051429717,5.109612586115406,5.0
1743,7.957892438038521,7.476105632746459,7.619969752032169
438,4.849480484091946,5.344764040519831,4.301029995663981
149,5.419356659079155,5.294576689864656,5.7447274948966935
3109,6.723518171346837,6.645716140901525,5.552997101533838
1018,7.771815375301498,7.8164044273810465,8.853871964321762
605,6.948252159852734,8.02281660541344,9.0
184,5.424672112615394,5.5017190453006615,4.0
501,7.3973249937912975,7.1848734411583886,7.5376020021010435
2332,7.870626563855621,8.25180364466276,8.958607314841775
857,6.259861809340851,6.487204241651671,7.244125144327507
637,5.799313257107064,5.481780078848856,5.102372908709558
2245,5.4407372651930554,5.732309219823165,6.284832642151542
2302,5.0787257895184466,5.072678884636404,5.0
1973,8.035602264071594,7.926906133253499,7.987162775294828
1292,7.401760727633763,7.235960455044299,6.879985747921933
432,4.939079256464675,5.463986838994419,4.481486060122113
598,5.3683540446315625,5.39644739498619,5.301029995663981
1925,8.035602264071594,7.926906133253499,7.896196279044043
2503,6.366176278834437,6.3226482140843245,6.388276691992658
2405,6.432337539368195,6.14999870815566,6.484921324924078
1089,6.716932408524341,7.068377936420407,6.0
2800,6.270853993030289,6.070166118277128,6.104025267640935
1447,7.813150864979141,8.274722349362994,7.550059011226662
2148,8.393967119283731,8.3071748898057,8.301029995663981
1225,8.444565908605599,8.469663850474413,8.299988937677888
1784,8.335712261731462,8.14865142944777,6.260000690598032
256,5.9307334884832725,6.248220094824919,4.568636235841013
2348,4.746460392337862,4.989168519640362,4.301029995663981
3154,6.800001367556888,7.279905081336866,5.0
1071,4.841786071283243,5.671916934362164,5.42021640338319
2138,7.917454721674496,7.834163145808348,7.603800652904264
1896,7.514276459490114,6.771987489128324,7.036212172654444
2500,5.23985657219927,5.086672161657306,5.1938200260161125
602,5.648970112671152,6.115021772048278,5.915066425063284
174,4.829023754972836,4.646269729522107,4.568636235841013
1397,8.433396783060124,8.165742398146866,8.54000474395261
2252,5.382591838789255,5.361119163073269,5.132532512140949
120,4.745434194226323,4.7413533705014395,5.3872161432802645
679,4.7726763719727625,5.176993913644375,5.0
1588,8.531390645435254,8.3883848986386,9.119987161633228
532,5.57702866506826,5.518456429361272,4.920818753952375
1812,8.302941829665878,7.537567943005177,7.00436480540245
3110,7.0166003549389355,7.015568699298525,5.522878745280337
229,7.091658349286486,7.158371840336358,7.221848749616356
2707,8.730750637762526,8.491583847435637,9.522878745280336
2540,8.230051446058594,8.282302333957565,8.387216143280265
544,6.7703297577637915,6.1216646744770165,5.522878745280337
809,6.007654583524346,6.556806720393329,7.886056647693163
188,6.685225661603629,7.374307505813353,7.214670164989233
1480,7.910977014645282,8.126303269637662,7.029978734171634
1992,8.051871178722262,7.8739793165758405,8.173925197299173
912,5.794533512878078,5.1657114326990365,6.756961951313706
331,4.377650898191249,4.610698529290262,4.301029995663981
2986,6.799040843003261,6.2549181700566505,7.0655015487564325
2043,8.50555462409064,8.61095779551667,8.481486060122112
257,6.50850502650396,6.774534269387473,7.376750709602099
1375,8.122805127230027,8.156041276160643,8.659952682338607
1399,7.452788895040991,7.482159040268483,7.599980364934842
387,4.358096841136721,4.262307309848263,4.301029995663981
2696,8.790556060608383,8.604043709988183,7.931814138253839
599,4.668703553103791,6.173054637254529,4.301029995663981
246,6.956860017439761,7.140647203783763,7.292429823902063
1803,6.977123416807395,6.8906452524342,8.301029995663981
680,6.10446134006582,7.0888848179846065,5.0
2874,6.831502011883014,7.428337718047831,6.928117992693875
2547,7.433056515883384,7.549966924865165,7.966576244513051
2776,6.332122244850212,6.280699784387963,6.277366077466188
1507,8.312746346499232,7.879935881733138,7.50003813440381
433,4.370887815325683,4.418802730999845,5.154901959985743
1074,5.101022685066492,5.2370872233719,5.455931955649724
810,7.115757241821545,6.53728392844105,6.72584215073632
2578,4.878844848518882,5.213270698584834,5.0
1778,7.658904121349682,8.002737323271631,6.710009933945681
1771,7.872668935840234,8.466337440203093,5.829999526735649
695,6.0737310874388495,5.258462870700748,5.0
1309,8.19746943692326,8.584998866423945,8.379968104873702
1869,8.779660912889891,8.28968390585736,7.180456064458132
789,5.307443738621703,5.859948341362132,5.0
2663,4.676537336042355,5.121211221879606,4.323123568026863
2213,5.600297509854179,5.471905689341319,5.494850021680094
2686,7.369407600507846,7.55446231683874,7.595166283380062
175,4.385164556334558,4.939362289630927,4.657577319177793
1344,8.716613293626335,8.911443279813378,8.96018944585165
2962,8.211170186692591,8.073326301963359,8.242603971206975
457,4.760606753136181,4.879400370659963,4.0
642,4.749564341607832,5.480022947685699,4.522878745280337
2567,6.081428543157655,6.18229493064773,6.4089353929735005
949,5.193743800323301,5.783514276513342,5.0
1398,8.333327134812839,7.930860657300518,8.739928612014925
2751,5.818538918109725,6.00982087997872,5.823908740944319
829,7.317821248279842,6.963323496080991,6.900008766455316
2375,8.788837062689337,7.9119624666804285,9.154901959985745
1097,7.83203515430079,8.010896174484488,8.387216143280265
2018,8.216987606919568,8.25961897168879,8.3767507096021
1105,6.410787700507904,7.02711561729767,8.619788758288394
2011,7.859175394162529,7.854404392844352,8.050609993355087
2601,5.6875322437888105,6.716042220737226,6.407823242604133
1618,7.559040412062331,7.406575676483654,7.119987161633229
1432,8.746695951210647,8.498195383617384,9.20999647960951
1146,5.583975333881502,5.8897722838602,6.568636235841013
772,5.842958286292516,5.889178251446274,5.0
1001,5.830793013521483,5.731207437934568,5.920818753952375
2360,8.412656132786838,8.437249734243997,8.327902142064282
554,7.835237651883187,7.776541180660435,8.397940008672037
2167,6.001072133397905,7.203962108991318,8.744727494896694
266,6.493336852010741,6.041737094272702,6.6777807052660805
196,6.782741135868252,6.756103036486169,6.823908740944319
817,6.656720314050047,5.400218268632194,6.199998172182031
88,6.857495531164543,6.88826085595805,6.920818753952375
978,5.263772926373737,5.301847580101702,4.739928612014925
346,4.489904675942757,4.269225028415633,4.301029995663981
932,8.179231400887556,7.461560739527991,7.0
1862,7.897850102925018,7.556530648057828,8.3767507096021
1053,5.95466140980545,6.185246988545118,7.248028425263673
2587,5.078135901640294,5.083195676200339,5.0
1177,7.963386187379917,7.8628022038948275,7.840132152907433
2175,7.180258912055847,7.409449715179294,8.136677139879543
2397,6.369257212415036,6.70709588518553,6.378408324140782
2727,6.53622106883899,6.316208978316867,7.397940008672037
25,5.243582436542472,5.470768971768886,5.167491087293763
1320,7.46779659368964,7.424421295667138,8.070019409484486
3083,5.387188648195426,4.937020929294076,5.0
1957,7.821398959468132,7.71188289398035,7.490797477668897
430,5.214057421881357,4.700906837821461,5.031517051446065
801,6.135571948574498,6.972802790813746,6.698970004336019
1113,8.713545749010136,8.292199897113333,9.096910013008056
2758,5.7771379839431045,5.951477482631138,5.823908740944319
727,5.618140795078391,5.442542408489193,5.0
776,6.03335794467018,5.857360004239961,5.0
1533,8.35957720320327,8.382217558407868,8.560036064079094
1251,8.390342630174477,8.524708332685856,8.430041181903405
2691,6.0614106010821525,5.3954182514697955,6.0
67,6.72769368694963,6.946573411784696,7.366531544420414
2849,7.21826936917665,7.211720614332083,6.429457060118103
1904,7.098788049799174,6.950144879092866,6.070581074285707
705,5.5573937964430025,5.022658105029744,5.0
31,5.911402172032588,6.283840605564122,5.501689446210399
1953,7.460664725621938,7.714294498619642,7.617982957425132
1487,8.586971764451683,8.336429917218219,8.61996975203217
2291,5.576568555163239,5.687680943825392,6.3655227298392685
471,4.629846248736149,4.897021933030019,4.301029995663981
2928,4.915942157559982,5.591086401279601,5.0
2574,5.274696511528968,5.038541324562289,5.0
2010,7.859175394162529,7.854404392844352,8.065501548756432
2923,5.2084579589820335,5.244269911522892,5.0
343,4.777584950172793,4.255127304831999,4.301029995663981
1461,8.977346851370378,8.549950976933674,8.759950227887352
1929,8.29402749757926,8.313063451974745,8.236572006437063
166,4.751310981847842,4.858009477669864,4.552841968657781
124,5.292332468593667,6.0382394317228165,4.721246399047171
2899,6.303271447490826,6.422856074768665,6.571865205971212
1316,8.360616413634299,8.355754581901508,9.0100165416986
2654,4.864140849381317,4.561477725374236,4.2295898684860935
1628,7.798206018948309,7.83020188310721,8.090016305060155
2250,6.244883957790714,6.350678339434534,5.987162775294828
578,7.166560243546873,6.9739069936501785,7.744727494896693
2566,6.687431434438886,6.325209161944417,6.638272163982407
1106,6.510831725424249,7.954950890615662,7.790484985457369
2738,4.832357145938916,5.7011453207321985,5.0
903,4.753884549202424,4.91259436337879,4.522878745280337
2419,7.085222440713336,7.195034867565156,6.0
1626,7.691195342476508,7.3877002529707445,8.110026361596004
411,5.756143945550079,6.126703033097771,5.853871964321762
485,7.53273915442604,7.6388463458085365,7.619788758288394
1918,7.9648893967850025,7.9466919117834856,7.744727494896693
2040,7.793084704549719,8.303480570661712,7.508638306165727
176,4.55295502052411,4.5039681259213475,4.568636235841013
1385,8.273965410493773,8.564107997757512,8.789949150124862
2098,8.02676248049283,8.024948974780754,8.356547323513812
3132,4.919580481747288,5.5749846701727215,5.0
1313,8.316144682699726,8.371539844315222,8.33998877871067
1010,7.512372953146729,7.269424294775832,7.161150909262744
1811,7.451516802851346,7.764175796359397,7.522878745280337
495,6.138572413508067,5.685890892190427,5.136677139879544
443,5.566361047112811,5.030869955651798,5.154901959985743
80,5.004611157825901,5.136714923302217,4.301029995663981
1091,5.7053770489818465,6.457208478676262,6.0
2120,7.965655135909638,8.144463884497274,7.785156151952302
2097,8.122586398801234,8.11871477785271,8.853871964321762
999,5.680134834535426,5.598477840120664,5.779891911959945
527,7.225259833435334,7.512252707650127,7.744727494896693
408,5.9175774085588095,6.1298067783837755,4.950007143079858
3115,5.972674306933952,6.26349649622456,6.097453220686009
945,5.965111567912294,5.949154253818024,5.0
785,6.677095574709873,6.176594695159027,7.187086643357144
370,4.540298670147854,4.504184363056743,4.853871964321762
1157,7.884110851123824,8.008752030667807,8.349984047528162
1736,6.524624706277998,6.536011216040025,6.359995853468939
2446,8.595273449597924,8.521660077690457,8.97469413473523
3038,9.08090411233234,8.932046370286383,9.619788758288394
2459,6.753577264008277,7.153313013592661,6.0
3058,5.416139524603824,5.635124251750835,5.0
410,5.5452238669834095,6.521520645310555,5.782516055786093
528,7.599321801266988,7.632502997330882,6.826813731587726
2859,5.791779657114395,5.922537841150297,5.453087356818758
1114,8.669194236384408,7.788376958578519,8.853871964321762
141,4.476281635510403,4.4390455236584865,4.7447274948966935
2702,8.804524291061293,8.994319680924002,8.142667503568731
1737,8.952432494969477,8.917108961601668,6.980011840408714
555,7.8251176206986965,7.372493799691825,8.0
1583,8.451030166345868,8.643263493869448,8.720105019988361
929,6.9296662316608195,7.025897923050055,8.0
1241,7.572635885641089,8.156829093587419,8.14002155835798
2004,8.07026818568315,8.179948509240369,8.142667503568731
2959,8.130514433707779,8.659396050260417,9.1249387366083
1042,6.664139492589833,6.497295520619458,7.54928912185308
506,6.001699285426285,5.0351030431935735,4.301029995663981
2149,8.347860223418987,8.26630156405984,8.4089353929735
1691,7.627828550775093,7.769957497237485,7.730020323354676
1100,8.205356988734033,8.087381529369436,7.649751981665837
177,5.534450122477751,5.655914977857629,6.045757490560675
1406,8.277203626494622,8.582946479526198,8.580044251510243
1110,8.738963052275286,7.960504780915129,8.55284196865778
1584,8.29640826946755,8.294425379806468,8.79997073344623
2765,5.76523508686694,6.045210048536035,5.823908740944319
1641,8.439891015812707,8.121706039121678,8.410050398674292
1745,8.44291081623075,8.787750544383595,8.480040819247932
1556,8.25296168304053,8.41045552717077,8.379968104873702
183,4.523360139815655,4.891515263792568,4.301029995663981
805,5.891199737565504,6.63848915577558,6.0
2614,6.522029378941841,6.316528402247714,6.924453038607469
2288,5.315070730703101,5.805241855168384,5.0
612,7.904724757573318,7.825112993259766,8.045757490560675
2531,8.828541431954426,8.774249893543319,9.0
2536,8.759249671178841,8.189872210695361,8.795880017344075
670,5.470323102186789,6.064622099747804,5.0
2538,8.154961716547346,7.921004629074982,8.207608310501746
2059,8.883321893917689,8.758684357960458,8.55284196865778
1133,8.305002354907291,7.962745495173029,8.522878745280337
1829,7.58715040976594,6.939151499945866,7.602059991327962
393,4.625899270007302,4.233403376789001,4.301029995663981
1914,7.316790732556315,7.729045619194612,7.935542010773082
1850,7.540039447901528,7.734191728257593,7.443697499232712
2901,6.16671181957951,5.576805035691474,5.376750709602099
162,4.552066444722319,4.449810384809278,4.455931955649724
2240,6.278279492525774,6.100071574065315,5.667157733005649
682,5.024064544385137,5.487238486851838,5.0
2742,5.7779589320439495,5.916772038374903,5.823908740944319
2941,4.817565996633262,4.799704877861195,5.0
1108,8.944919356171368,8.71223146772936,8.67778070526608
3104,7.553055332466866,6.624590276864692,5.709520186669327
3096,5.607415825504398,5.960016933567259,7.277366077466188
2961,8.369409010636616,8.042977454621912,8.363512103646634
621,7.732011433922198,7.128425994538054,7.522878745280337
1041,6.632316803366366,6.418108558167947,6.301029995663981
1080,5.037475072279606,5.1807798013433874,4.522878745280337
965,4.77178233517413,4.918361191476602,5.039529222465701
30,5.176133972593819,5.2797428050476585,4.301029995663981
685,5.424620212106391,6.178184704081676,5.0
538,4.704425586175688,4.754382217984125,5.1487416512809245
1174,7.4335919953172525,7.464072580218914,7.270025714300444
927,7.254815728577292,7.07900905737629,8.0
173,5.2510183433321265,5.030276966434305,5.3872161432802645
2878,7.4294632644615595,7.047280754440797,9.154901959985745
296,5.965800631286565,5.275716017677709,5.376750709602099
325,4.1073826208319115,4.396027279837569,4.3979400086720375
1295,8.286311659967254,8.195755766549771,8.819874124835946
1255,8.406522728754481,8.751573310103524,8.61996975203217
279,5.7438037713145995,5.442691773774357,5.410050398674292
1627,8.080273193939972,7.726263816395361,8.219970872662662
1849,7.422615841788945,7.2610818794234016,7.318758762624412
1307,7.857577896964744,7.6393829638660975,8.680061560019691
1738,7.85227298800802,7.7619769490853106,7.26003230324049
1222,8.504871937580031,8.758308189312434,8.759950227887352
511,6.893666099239205,6.801414179988163,7.309803919971486
2367,8.825320194756388,8.778323690119462,7.886056647693163
564,6.661882939367058,6.953703265036852,6.698970004336019
1580,7.332046059067527,7.609662656204836,7.96018944585165
1261,8.180176504287589,8.493008226226387,8.750068243365805
1210,8.012689894539195,8.167388416651038,8.219970872662662
73,6.637949940056987,6.505889314881195,4.473660722610156
2666,5.446617740711528,5.095308986286981,4.577246058698652
48,6.460389202375283,6.166479824153916,7.214670164989233
2285,6.39160609542968,6.670243729883374,6.228412519118745
1956,7.953686483222554,8.110311407794832,7.931814138253839
1179,8.03064190890081,8.63764446818553,8.730020323354676
1874,7.55930002909132,8.258491644118992,7.744727494896693
1912,8.099725535224986,8.161335183011595,7.920818753952375
1364,8.065220672443495,8.005934248858434,8.54000474395261
581,6.981070511894529,6.6059362887014075,7.0
1411,8.838971495072524,8.425292475689156,8.750068243365805
1587,8.85632705533627,8.761742128380787,8.79997073344623
402,4.52994629281838,4.28949499405449,4.301029995663981
2284,7.555678194805015,7.780342740596998,9.0
3035,9.201116330756227,9.031080472602378,9.55284196865778
1563,8.339883957385531,8.437014625294609,8.169989064063882
2003,8.07026818568315,8.179948509240369,7.958607314841775
1690,7.529840397145167,7.714534212028493,7.890084136976206
761,5.569833216788727,5.148234962463847,5.0
2940,4.968466416878582,5.200674486868466,5.0
2771,5.984199995963295,6.030753063045614,5.823908740944319
952,5.403919825748264,4.85092065455401,5.0
2359,8.832638278500811,8.620542482287702,8.886056647693163
611,7.190480922374514,6.889098915013412,8.096910013008056
3002,6.980718832174227,6.72169337889672,7.221848749616356
1271,8.07449351858658,8.00438922838447,8.609948503541013
1867,7.6435081469146775,7.437565564578373,7.086186147616283
1721,8.306220284624398,8.381883146369892,8.730020323354676
324,4.419724603292005,4.469136094565151,4.301029995663981
859,5.827404842024546,6.045509849921326,5.311580177997289
1103,6.615669356429644,6.100517840738453,8.292429823902063
2618,5.8484632011395865,5.385918295912847,5.0
1936,8.035124791836433,7.9089996278831,8.0
2755,5.914117465697327,5.992833949113887,5.823908740944319
1720,8.698663418328062,8.599421497604606,7.980053318321158
2215,5.382591838789255,5.361119163073269,5.0
1644,8.530767725396865,8.345269943567526,7.899974269892137
2030,8.18960679455807,8.138128596453097,8.2839966563652
944,6.60047236828616,6.661481427020753,7.200659450546418
2126,7.905344774345353,7.656789469184975,7.298432014944073
2366,8.817805632926188,8.52461487794402,8.853871964321762
239,6.409605800593172,6.290381942658771,6.698970004336019
2034,8.168377242661414,8.148753209960548,8.154901959985743
1694,7.479186438619958,8.073866271561405,8.250031916490597
1234,8.489833857109295,8.35357138233629,8.969805214643248
2575,5.3843678881484065,4.497301402098836,5.0
3021,9.548777295917423,9.036091179797621,9.30102999566398
2279,7.2659367468942895,7.433749397733745,7.823908740944319
2230,5.542580468377028,5.109508217824951,5.226213555018807
2458,7.527945832979644,7.026789237544164,6.830913642512977
2993,6.728586858480635,6.591937252143562,6.381951903287908
1078,5.057658619265466,4.785380222957358,5.00436480540245
1094,8.181690829676969,8.177917645769556,7.866461091629782
1537,8.270121818706734,7.859888302960924,8.119987161633228
3045,9.189423850098143,8.842148500135185,9.42021640338319
864,6.945561078916252,6.553118291937957,7.886056647693163
1228,6.151608086640944,6.9473258876540624,6.130000141365475
1731,8.007763073672653,8.16543934556514,6.799998134593398
2211,5.767846514881471,6.186814910784206,5.543633966870957
