,ECFP6_2048,pairfps,pIC50
433,6.046087242877824,5.961174380305418,5.853871964321762
69,3.0334753269668346,3.22542602766283,3.0
1125,8.582162562068289,8.795727565017268,8.698970004336019
931,6.545261680346764,6.613011636826488,7.096910013008056
1177,8.204261329125822,8.057092652606164,7.962573502059376
1812,8.624203273210123,8.706983811208243,9.0
973,8.800412426945275,8.88172195315705,9.0
233,6.640227843816561,6.80611579016788,6.920818753952375
275,6.3038715045523706,6.254133566746162,5.698970004336019
1641,8.213179471176314,7.935069980394909,9.0
2032,5.6709076390059865,5.616394999100241,5.671620396561262
99,5.179648218128452,6.502531039460119,5.301029995663981
1489,7.977476063045195,7.941781067325699,7.823908740944319
630,6.136516079079549,7.537688905418977,4.070000019492821
743,3.5240124571158495,3.7198824786044753,3.6989700043360174
1113,8.80788599914974,8.691854055123859,8.318758762624412
247,6.19207983634696,6.37147826657363,6.443697499232712
316,5.928342285186405,6.2335357024570595,6.0
692,5.70075046046093,6.263513412395426,5.769551078621726
1384,9.061527553656788,9.052071709863394,9.0
1858,5.10551702920247,4.889217145006758,4.632644078973981
1285,8.905841469694552,8.461968984392573,8.568636235841012
1966,4.621861961640157,5.24548077377941,4.499999953328896
1776,8.54765485569576,8.564089370236548,8.292429823902063
1976,7.10700439990672,6.049052345924859,4.0
535,4.243943406946582,6.432854072576567,4.920818753952375
220,5.852107385166509,6.829407218125063,7.0
965,8.97573121187989,9.047275037115865,9.0
979,8.783344564374477,8.95777800179372,9.0
1053,8.627963076683896,8.78245677106557,8.346787486224656
941,9.751262677917113,9.580958322948797,9.522878745280336
1453,7.867569709638647,7.966789285450132,8.096910013008056
1890,5.1384738304992075,5.095971962608988,6.1938200260161125
1486,7.598600369635003,7.442847405851055,7.568636235841013
832,4.879580553607547,4.867200360609018,4.552841968657781
1917,6.289584530803065,6.844177230835036,6.091514981121351
1908,5.608528858213416,7.533979890587409,5.490797477668897
1364,8.976841772616876,9.019009859755124,9.0
1875,6.733184295941678,5.824810190991347,5.173925197299174
678,4.773197253706586,4.893413772812353,5.214670164989233
1639,8.258356573068427,8.214601261306624,9.0
306,6.168956937051222,6.773238998816396,3.0
367,6.517609133491983,5.601514772167081,6.698970004336019
782,7.060311144261875,6.718067749956971,6.568636235841013
1988,6.768089443266077,7.0341342429250036,7.468521082957745
1447,7.817062186019274,7.86974345787463,8.045757490560675
1040,9.127469775381792,9.061432289614043,9.0
988,9.000029046782945,8.809767255720923,9.0
670,4.912057087019923,5.028401365247029,5.0
1998,6.659884026023227,6.4985723373680795,7.161150909262744
411,4.849445221492308,5.318437435160323,5.173925197299174
962,8.897431033523175,9.004954788444126,9.0
771,6.800346786408388,6.838685001827179,7.397940008672037
680,5.451395424902643,5.571527092773727,5.229147988357856
1874,5.752203486494855,5.8779587054920714,4.348721986001856
1353,8.75604319011736,8.87145191535998,9.0
1770,8.16309535841899,8.023933041902012,8.136677139879543
1784,7.456527449703802,7.399416952786698,7.145086977692144
495,2.1740267051212747,2.362533841909851,2.0
1173,6.924884419257566,6.966613161213256,7.47755576649368
1546,8.719593935239347,8.469269912459248,8.886056647693163
993,8.980071570560796,9.00943377115505,9.0
115,5.45523334894896,5.693781829960883,6.97061622231479
1621,8.563206106077525,8.398154839136543,9.0
2038,5.682480616324777,5.942514375848756,5.511449283499556
1905,5.664031396655909,7.414857833020578,6.853871964321762
1249,7.08686193493594,6.72325417923489,6.696803942579511
1703,8.507760754918705,8.561448563144284,8.468521082957745
997,9.023345204535918,9.028092124488758,8.744727494896694
1161,8.797272326053458,8.569411457756834,9.0
1301,7.508083955118341,7.421911733221214,7.43533393574791
1950,5.214703494060172,5.850801493995583,6.443697499232712
480,7.451582060815365,7.440997055501368,8.455931955649724
351,7.083762714806277,6.362297779341789,7.229147988357855
808,6.179742057125837,5.521105131477266,5.107905397309519
420,4.372697380420016,4.7035933256070095,4.446116973356125
1286,8.820061292991797,8.492646713394555,9.0
759,7.238356293541153,7.21693228190974,6.91721462968355
679,5.814308943510956,5.441263748665482,4.958607314841775
120,5.325664332890646,5.401623821390434,5.045757490560675
1376,9.147839897228977,8.955383100885605,9.0
579,4.60108240507922,3.7608634277561626,4.0
1767,8.225868918776897,8.41343030388473,8.42021640338319
1857,4.921776878559936,5.088160742292442,5.200659450546418
786,7.010188830744591,6.893468253021743,6.6777807052660805
251,6.015066817903724,5.089838602399375,5.3979400086720375
135,4.651655437636,4.176016087868362,7.236572006437063
342,5.25395828863897,5.4786143995050764,10.0
1176,8.301728143820286,8.193694745666036,7.769551078621726
1626,9.191602611584694,9.03742314193139,9.0
838,3.8614146462278582,3.6920545660693853,4.0
1216,8.50906695834022,8.535586222002356,8.769551078621726
752,7.200004128265708,7.177331947143628,5.0
299,6.28355380273025,5.92516573488007,3.0
1968,4.738414080478499,4.382312641452957,4.0
109,3.3365674556198592,3.422727759291883,3.129596094720973
593,6.430535017221519,7.257475193395885,4.823908740944319
212,6.674363742385278,7.008713983026313,6.886056647693163
1427,9.051836335441847,9.083504898634414,9.0
1560,8.735088099510138,8.496776914074708,8.657577319177793
596,6.672179781630647,6.805416543906617,6.823908740944319
1463,7.87291987820201,7.945143263649817,8.0
1471,7.381493880902676,7.421378555569234,7.200659450546418
239,6.15721025980249,6.481450032231805,6.481486060122113
705,6.328659465187757,6.2220906865992704,6.3979400086720375
888,7.8282956695003865,5.107011354940667,7.769551078621726
1456,7.504989058272279,7.592003088579836,7.200659450546418
1190,8.486598312171798,8.46755376978959,8.42021640338319
1681,8.36390539753323,8.142164430177063,8.075720713938118
620,5.952281573630018,5.443198639093582,5.221848749616356
254,5.504080894234295,5.613308157364142,5.301029995663981
383,5.708091193557242,5.514266483386739,6.0
1840,8.728743645024807,8.722848187291063,9.0
2040,6.162113095780104,5.851363151547296,5.863279432843593
1734,8.72930839746717,8.871009349727546,8.853871964321762
881,4.52701622433575,4.127167801261652,3.0
321,4.831253519397247,4.1048601463476135,3.221848749616356
792,7.271261414074919,7.371059863238478,7.0
1323,8.50921211230601,8.498273089323026,7.467245621007502
2037,5.61354509313098,5.69292660330335,5.87942606879415
453,4.990786427890372,4.999836124016865,5.0
1517,7.553961476885372,7.535524504776214,7.318758762624412
2035,5.661314229077682,5.4408177320289335,5.91721462968355
1421,8.284974919485219,8.30076238193555,9.0
1871,7.482343847069639,7.2016315938649,7.356547323513812
486,5.717720100396279,6.2636234628494805,5.309803919971486
978,8.952958510444596,8.922003720371649,9.0
289,6.504696385101353,6.581989806569312,3.9208187539523753
909,6.499715047817007,6.8612350070327945,3.6545086435253538
532,5.615032177326518,5.545200762280245,4.954677021213342
1320,8.927958472789687,8.88277321574672,8.721246399047171
49,5.34167837316324,4.603808539084369,5.0
237,5.682396625626467,5.081029090041768,4.366531544420414
432,6.14064335660407,5.983206097762957,6.657577319177793
1393,9.063578615581639,9.030378738292761,9.0
1928,5.944062541681326,6.789254873284152,5.0
674,4.789647036817614,4.712182060962445,4.468521082957745
1134,8.904129933809134,8.790247815044461,9.0
984,9.0135890011407,8.91189872834093,9.0
741,5.467324776939722,5.810998025820004,6.522878745280337
173,5.105130794997674,4.3166616422961255,4.301029995663981
1234,8.87861763258668,9.024289874151355,8.853871964321762
1491,7.793537051032221,7.4871207351539315,7.958607314841775
1375,8.901426628584126,8.965536385703516,9.0
1689,8.256273906292432,8.224658319498893,8.455931955649724
1710,8.398928265118109,8.49735282943362,8.18045606445813
2007,7.011319315254703,6.627617619689412,7.013228265733755
1852,4.771971930597715,4.730302621923452,4.866461091629782
591,7.745223985687396,7.663956143686375,7.721246399047171
23,4.884779553497756,5.54726034335069,4.522878745280337
381,6.7361178282480045,6.80417534489864,7.0
1956,6.061875259851182,6.319730740758778,5.585026652029182
63,5.094167784551769,5.132974805265447,4.119186407719209
806,7.5950091485617115,7.607460645000034,7.823908740944319
188,6.536596495731611,5.48775956387826,6.886056647693163
727,4.478603456705635,4.999416606535952,5.032452023781138
1669,8.185577551793449,8.373054649443837,8.602059991327963
1163,8.923311113041537,8.693381096965078,9.0
1009,8.864559157174329,8.889692546042092,9.0
1802,8.737596619876866,8.700660262805549,9.0
256,5.842691290422252,5.427220195641233,4.698970004336019
1105,8.923707139012645,8.966961862858355,9.0
393,6.490075780387148,5.986799224527794,7.0
1983,5.941584306419009,5.787060747512301,6.376750709602099
354,7.26879320051744,7.335357680767331,7.468521082957745
1706,8.477239528695957,8.469388376700477,8.3767507096021
1979,4.798301661100666,4.455863613065173,4.0
1131,9.01184833793402,8.977225528227,9.0
1747,8.23512256877656,8.316978383007637,8.537602002101044
1328,8.912074357773403,8.825295658808297,7.393618634889395
352,7.563162557526908,7.644721478221005,7.366531544420414
1532,7.638313778071176,7.687485320612181,7.568636235841013
1319,8.315244794812848,8.39606712097057,8.031517051446064
873,6.435640423956193,6.326950097693623,6.443697499232712
270,5.9612844862277115,6.2002392307690055,5.3979400086720375
324,4.834888408070114,5.7499372356343015,4.522878745280337
1010,8.96737093282337,8.964550990929048,9.0
1586,8.628964849274707,8.669804969634937,8.744727494896694
1204,7.780583807094893,8.164421948987396,8.0
25,4.94015495067364,5.17721225630154,5.3979400086720375
1292,8.176796159972506,8.372785432345653,5.467245621007502
78,6.136035765317812,4.965977866984692,5.301029995663981
1551,8.60273373312065,8.67050424001311,8.619788758288394
32,5.238217768203773,5.250991536486899,5.221848749616356
1244,8.397168009453928,8.379498474720299,5.497572880015567
548,4.416678152052947,4.734743235647148,3.5228787452803374
1728,8.374450841427462,8.425794359589489,8.008773924307505
427,6.882349153791603,7.581928986984911,7.026872146400302
163,5.241520030862904,5.10050448708168,5.154901959985743
203,5.241116705813655,6.366834615315661,7.142667503568732
1995,7.786532956109405,7.605372809233711,8.0
1255,7.803183325991679,7.70577069185501,7.375717904164332
297,4.43256883256461,4.413586922575291,4.1249387366083
1649,8.876235651090573,8.430630886867972,9.0
862,5.077316605387552,6.5724341954268874,5.0
552,4.984655584939029,4.503192014727645,5.173925197299174
2010,4.90180289183588,6.113618427599743,5.102372908709558
1823,8.78116477506854,8.560219877739886,8.823908740944319
963,8.848906994169761,8.883125047933977,8.405607449624574
1605,8.57754347851291,8.348193216972627,8.853871964321762
1402,8.966028706686481,8.890371583089589,6.761201437286083
218,5.043269453828679,5.630902394718909,6.494850021680094
1975,6.900619172897181,6.342855324418178,4.0
1503,7.6648923319333315,7.671789212511061,7.744727494896693
1338,8.915716940210862,8.955309419441672,9.0
1775,8.442052068581557,8.438636744816499,8.537602002101044
1609,7.602765886109789,7.729102741266657,7.30715308072277
59,4.7374860144646975,4.858717220236425,4.958607314841775
529,2.075185117889076,2.219154419596549,2.0
429,6.05274909327841,6.184795932403088,6.346787486224656
73,6.4423055712683235,6.056853940663206,6.3448615651886175
162,5.238312618275451,5.2800000266216545,6.214670164989233
855,8.432139881778896,8.446543260564832,8.431798275933005
543,3.407879947162459,3.4591915324328077,3.5228787452803374
943,9.674631141170329,9.7742626460206,9.522878745280336
1068,8.711125070442435,8.789167931787578,9.0
614,6.978281881969585,7.476382359587995,7.130768280269024
1106,8.814606290693233,8.982788718397561,9.0
45,5.091334991483724,5.373081073467398,6.0
1211,8.094036136424696,8.486493710287736,8.187086643357144
968,8.928890877013076,9.017798730095162,9.0
1516,7.713843498850172,7.611678480275288,7.721246399047171
1544,7.786643058759317,7.982754240148375,7.327902142064283
76,6.382125286480349,6.847095234941143,6.806875401645538
1961,5.30414467546136,5.144035641886061,5.200000237109354
1444,7.720027221802734,7.522308958406523,7.5376020021010435
1588,7.829958420953188,8.178468533295854,7.872895201635193
599,6.672179781630647,6.992415308235256,6.920818753952375
483,2.098519270405254,2.296892844533935,2.0
2026,5.633613456548789,5.701252934580294,5.607303046740334
1440,7.653884367197304,7.31382646798816,7.229147988357855
30,5.455585163929821,5.168022978405234,6.0
1555,8.736866706929705,8.704608037005682,8.920818753952375
1545,7.746624946703187,7.97282501337581,8.10790539730952
1464,7.381493880902676,7.421378555569234,7.397940008672037
654,4.068938812915676,3.92887053614505,4.0
834,4.39023946436519,4.759486478336529,4.552841968657781
1711,8.42563417955208,8.449960047834308,8.3767507096021
534,5.529690590958609,5.637046670751537,5.022276394711152
1583,8.34962873071138,8.356795038746144,8.431798275933005
1600,8.186331935814037,8.584072867153171,8.327902142064282
1414,8.78576770910526,8.912735152558671,9.0
1606,8.419715813700751,7.933012172032723,7.610833915635467
44,4.363462018546914,4.744162841293904,4.3979400086720375
1160,8.724359494632413,8.73035239800503,8.721246399047171
168,6.062799683952285,6.203544797575568,5.167491087293763
303,3.751019007316058,3.977547720726928,4.1249387366083
1627,9.191602611584694,9.03742314193139,9.0
651,6.729801757168862,7.286851380169092,6.0
1969,4.437599123388608,4.619547156217141,4.0
1990,6.526690224420602,6.232062973390009,5.958607314841775
1679,8.366147383659928,8.329709806581896,8.148741651280925
930,6.435640423956193,6.326950097693623,6.886056647693163
710,6.525725835366938,6.3170792753507525,6.619788758288394
744,4.616595107740962,4.6897028592698256,4.292429823902063
1742,8.300010732106978,8.588405259919696,8.886056647693163
1361,9.021057661882212,8.981909628927141,8.537602002101044
1506,7.819311830006421,7.61249549932153,7.958607314841775
1269,8.030439876976697,7.622648858516253,7.354577730650908
353,7.57630838144858,7.458883182404459,7.42021640338319
366,5.076675986755497,5.4862380181957215,5.214670164989233
1412,8.89448546361146,9.049138188233474,9.0
1901,6.181228493080765,5.820352384118006,4.718966632752273
185,6.109427192418019,5.949817003386807,6.070581074285707
923,7.808947854838093,8.016209467830754,7.494850021680094
438,6.284432358422539,6.900074246894007,5.136677139879544
1299,8.452650673395755,8.410311941306034,8.148741651280925
1229,8.491524762472748,8.237679894449299,9.0
300,6.459401103767783,6.82670931502625,7.522878745280337
382,4.814088729250187,4.74178298571073,4.721246399047171
1047,8.945031927412717,8.949492163246914,9.0
1591,7.941672755511123,8.041165061939113,7.931814138253839
1744,8.333062988131344,8.395988074753808,8.619788758288394
374,5.235086948193439,5.464415744420044,5.4089353929735005
1977,6.53627923610097,5.41351654592763,4.259637310505756
1394,9.063578615581639,9.030378738292761,9.0
1893,5.903288674833721,5.943032931272227,5.468521082957745
175,5.105130794997674,4.3166616422961255,4.301029995663981
869,5.929470065855228,6.240519834712393,6.086186147616283
1200,7.9926294608581046,8.047757191527053,7.928117992693875
1644,8.913555862114652,9.09011299913682,9.0
123,6.964604821862235,7.40956488007409,6.920818753952375
1302,7.9314587773385385,7.697226694413822,8.3767507096021
1280,8.853692778185408,8.812255885717576,9.0
1691,7.897802058990969,7.88618659456673,7.978810700930062
39,5.4581566050280665,5.746043966271145,7.221848749616356
416,5.18553966320344,5.606186806715656,5.6777807052660805
1830,8.001157548129292,8.10505263717094,7.995678626217358
331,7.5979211663103925,7.528783077189272,7.443697499232712
807,7.653718895321129,7.5884725090507565,7.522878745280337
194,4.830864861076302,4.995465526549713,4.0
966,8.98648596325298,8.935370087678693,9.0
1033,9.008207301068666,9.053237355469747,9.0
1934,4.865257498971252,5.17121302101085,5.0
322,5.494961109726962,5.798813824488561,5.698970004336019
1222,7.789018840961982,7.985023740512471,8.013228265733755
266,6.144333004560789,6.3408235831815265,5.154901959985743
1530,7.654363387503703,7.640317903630617,7.769551078621726
1460,7.506855581917782,7.663199085959601,7.494850021680094
67,4.99219627563368,4.931759072485393,4.026872146400302
1696,8.275558321720904,8.52259030430419,8.468521082957745
1673,8.173843049267917,8.201956805319005,8.301029995663981
819,5.521258002639459,6.0604475937227775,5.924453038607469
1947,5.651172534444895,5.471879283351606,6.167491087293763
1518,7.464336143487481,7.65673389073117,7.214670164989233
1964,4.697989308960504,4.795025269431166,6.0999990348465305
1441,7.421682266576172,7.608870413665624,7.522878745280337
892,8.818617808080987,8.541762067463187,9.0
567,4.123004086856829,4.543184881844106,4.301029995663981
922,8.583237306611501,7.9977339339697275,8.0
1576,8.847288054012315,8.732743861401927,9.0
1668,8.200211625323035,8.366840196572147,8.468521082957745
