molecule_chembl_id,pIC50,canonical_smiles
CHEMBL2057965,5.301029995663981,CCC(CC)CN1C(=O)S/C(=C\c2ccc(O)c(C(F)(F)F)c2)C1=O
CHEMBL2058262,5.698970004336019,CC(CN1C(=O)S/C(=C\c2ccc(O)c(C(F)(F)F)c2)C1=O)(CC(F)(F)F)CC(F)(F)F
CHEMBL479638,4.97469413473523,C/C(=N\O)c1ccc(-c2ccc(O)cc2)c(Cl)c1O
CHEMBL479837,4.809668301829708,COc1ccc(-c2ccc(/C(C)=N/O)c(O)c2Cl)cc1F
CHEMBL480612,4.6307841425898575,COc1ccc(-c2ccc(O)c(/C=N/O)c2)cc1
CHEMBL449451,5.070581074285707,COc1ccc(-c2ccc(O)c(/C=N/O)c2)cc1F
CHEMBL3092944,4.962573502059376,O=C(Oc1cccc(F)c1OC(=O)c1cccc(O)c1)c1cccc(O)c1
CHEMBL45068,4.669586226650809,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
CHEMBL537087,4.958094360776351,CCN(CC)CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
CHEMBL601041,5.171018045992077,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.Cl
CHEMBL589723,4.920818753952375,Cc1ccc2nc(C)cc(Nc3cccc(C(F)(F)F)c3)c2c1.Cl
CHEMBL592044,4.920818753952375,Br.CCn1c2c(c(=N)c3c1CCC3)CCCC2
CHEMBL591395,4.920818753952375,O=C(O)C(=O)O.Oc1ccc(Br)cc1CN1CCN(Cc2cccc(F)c2)CC1
CHEMBL592550,4.920818753952375,CC(C)(C)c1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2
CHEMBL592332,4.920818753952375,CCOc1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2
CHEMBL602234,4.920818753952375,CCCCCn1c(=N)n(CC(O)COc2cccc(C)c2)c2ccccc21.Cl
CHEMBL590933,5.171018045992077,CCCCCCn1c(=N)n(CC(O)COc2cccc(C)c2)c2ccccc21.Cl
CHEMBL124006,5.807432546663454,CN(C)CCCNc1c2ccccc2nc2ccccc12
CHEMBL584240,4.920818753952375,CCOc1cc2c(cc1OCC)C(c1cc(Cl)ccc1O)NCC2
CHEMBL590201,4.920818753952375,CCOc1cc2c(cc1OCC)C(c1cc(Cl)c(O)c(OCC)c1)NCC2
CHEMBL589205,4.920818753952375,CCOc1cc2c(cc1OCC)C(c1cc(C)c(O)c(C)c1)NCC2.Cl
CHEMBL590686,4.920818753952375,CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1
CHEMBL602127,4.920818753952375,CCCN(CCC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1
CHEMBL601580,5.171018045992077,COc1ccc(C2Sc3ccccc3N=C3C2=C(O)c2ccccc23)cc1
CHEMBL590674,4.920818753952375,CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1.Cl
CHEMBL591623,4.920818753952375,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(Cc2ccc(F)cc2)C4)cc1
CHEMBL590914,4.920818753952375,COc1ccc(C(O)(CCC(C)C)C(CN2CCOCC2)c2ccc(Cl)cc2)cc1.Cl
CHEMBL592808,4.920818753952375,CCCCC(O)(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccc(Cl)cc1.Cl
CHEMBL591641,4.920818753952375,CC(O)(c1ccc(Cl)cc1)C(CN1CCCCC1)c1ccccc1.Cl
CHEMBL601743,4.920818753952375,CCCCCCC(O)(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1.Cl
CHEMBL602946,4.932482798096324,CC1CCCCN1CCCNC(=O)c1ccc2c(c1)sc1nc(-c3ccc(F)cc3)cn12
CHEMBL578952,4.920818753952375,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1Cl
CHEMBL590182,4.920818753952375,COc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1
CHEMBL592344,4.920818753952375,CCOc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1
CHEMBL605281,4.920818753952375,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1
CHEMBL589422,4.920818753952375,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N4CCN(C(c5ccccc5)c5ccccc5)CC4)cc3N2)cc1
CHEMBL582478,5.171018045992077,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(N2CCN(C)CC2)cc1
CHEMBL547266,4.932482798096324,Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c2ccc3cccnc3c2O)c1
CHEMBL532141,4.920818753952375,Oc1ccc(-c2nc(-c3ccc4oc5ccc(-c6[nH]c(-c7ccc(O)cc7)nc6-c6ccccc6)cc5c4c3)c(-c3ccccc3)[nH]2)cc1
CHEMBL600235,5.194907121657327,Oc1c(CN2CCN(c3ccccc3F)CC2)cc(Br)c2cccnc12
CHEMBL592123,5.1218230195084935,CCCOCc1cc(CN2CCN(c3cccc(Cl)c3)CC2)c(O)c2ncccc12
CHEMBL591183,5.171018045992077,CC(C)OCc1cc(CN2CCN(c3cccc(Cl)c3)CC2)c(O)c2ncccc12
CHEMBL600374,4.920818753952375,Cl.OC(CNCc1ccccc1)Cn1c2ccccc2c2ccccc21
CHEMBL590212,4.920818753952375,OC(CNC1CCCC1)Cn1c2ccccc2c2ccccc21
CHEMBL590944,4.920818753952375,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F
CHEMBL600174,4.920818753952375,COc1ccc2c(c1OC)C(=O)N1c3ccccc3N=C(c3ccc(C)cc3)CC21
