molecule_chembl_id,pIC50,canonical_smiles
CHEMBL322970,6.42021640338319,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1
CHEMBL112564,5.1598939055432425,CN(C)Cc1c(-c2n[nH]c(-c3ccncc3)n2)nnn1-c1nonc1N
CHEMBL321421,6.3872161432802645,CCN(CC)Cc1c(C(=O)N/N=C/c2ccncc2)nnn1-c1nonc1N
CHEMBL388978,6.795880017344075,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL114582,3.6020599913279625,CC(C)CNCc1c(C(=O)NCc2ccncc2)nnn1-c1nonc1N
CHEMBL115875,5.017728766960431,NNC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1
CHEMBL113447,3.6020599913279625,CN(CCc1ccncc1)C(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1
CHEMBL325353,7.0,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCCC1
CHEMBL113168,5.935542010773082,Nc1nonc1-n1nnc(C(=O)NCCc2ccncc2)c1CN1CCCCC1
CHEMBL112483,5.031517051446065,Nc1nonc1-n1nnc(C(=O)NCc2ccncc2)c1CN1CCCCC1
CHEMBL323944,6.619788758288394,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCC1
CHEMBL113272,7.0,Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1CN1CCCC1
CHEMBL112819,5.6777807052660805,Nc1nonc1-n1nnc(C(=O)NCCc2ccncc2)c1CN1CCCC1
CHEMBL111895,4.769551078621726,CCN(CC)Cc1c(C(=O)NN)nnn1-c1nonc1N
CHEMBL323012,4.931814138253839,CCN(CC)Cc1c(C(=O)NCCc2ccncc2)nnn1-c1nonc1N
CHEMBL326705,6.552841968657781,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCCC1
CHEMBL111298,8.397940008672037,COc1ccccc1C1=C(c2cn(CCCO)c3ncccc23)C(=O)NC1=O
CHEMBL326688,6.853871964321762,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2cccnc21
CHEMBL325817,7.853871964321762,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1C(F)(F)F
CHEMBL326208,7.853871964321762,COc1ccccc1C1=C(c2cn(CCCNS(C)(=O)=O)c3ncccc23)C(=O)NC1=O
CHEMBL333829,7.508638306165727,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccs1
CHEMBL111005,8.221848749616356,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccc(F)cc1Cl
CHEMBL324268,7.431798275933005,COc1ccccc1C1=C(c2cn(CCCN)c3ncccc23)C(=O)NC1=O
CHEMBL110000,7.187086643357144,CCn1cc(C2=C(c3cn(CCCO)c4ncccc34)C(=O)NC2=O)c2cccnc21
CHEMBL109977,8.096910013008056,COc1ccccc1C1=C(c2cn(CCCNC=O)c3ncccc23)C(=O)NC1=O
CHEMBL109834,7.823908740944319,CN(C)CCCn1cc(C2=C(c3ccccc3Cl)C(=O)NC2=O)c2cccnc21
CHEMBL423323,7.698970004336019,COc1ccccc1C1=C(c2cn(CCCNS(N)(=O)=O)c3ncccc23)C(=O)NC1=O
CHEMBL111620,7.585026652029182,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ncc(C(F)(F)F)cc1Cl
CHEMBL326971,8.0,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1Cl
CHEMBL109944,7.346787486224656,COCCCn1cc(C2=C(c3ccccc3O)C(=O)NC2=O)c2cccnc21
CHEMBL450340,6.318758762624412,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccn1
CHEMBL430694,7.508638306165727,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccc2ccccc12
CHEMBL109981,8.154901959985743,COc1ccccc1C1=C(c2cn(CCCNC(=O)OC(C)(C)C)c3ncccc23)C(=O)NC1=O
CHEMBL303879,4.499999953328896,Cc1ccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)cc1
CHEMBL302490,7.400007822415902,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)n1
CHEMBL69757,8.100015437450608,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1
CHEMBL304172,7.899974269892137,COc1cccc(-n2ncc3c(N/N=C/c4ccc(NC(C)=O)cc4)ncnc32)c1
CHEMBL306865,8.199970640755867,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
CHEMBL67374,7.79997073344623,COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1
CHEMBL66780,5.0,COc1cc(/C=N/Nc2nc(-c3ccccc3)nc3c2cnn3-c2ccccc2)ccc1O
CHEMBL67241,5.40000018605658,CCCNc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
