molecule_chembl_id,pIC50,canonical_smiles
CHEMBL133897,6.036212172654444,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1
CHEMBL336398,6.045757490560675,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1
CHEMBL131588,4.301029995663981,CN(C(=O)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F)c1ccccc1
CHEMBL130628,6.0,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F
CHEMBL130478,6.698970004336019,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C
CHEMBL130098,8.0,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
CHEMBL337486,4.301029995663981,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1
CHEMBL336538,6.3872161432802645,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1
CHEMBL131051,4.301029995663981,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL341437,5.3979400086720375,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1
CHEMBL335033,6.886056647693163,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C
CHEMBL338720,6.638272163982407,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C
CHEMBL339995,6.431798275933005,CSc1nc(/C=C/c2ccccc2)nn1C(=O)N(C)C
CHEMBL335158,4.301029995663981,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1
CHEMBL106126,4.301029995663981,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1
CHEMBL130666,6.045757490560675,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1
CHEMBL134061,4.301029995663981,O=C(N1CCOCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F
CHEMBL133388,6.698970004336019,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C
CHEMBL130645,4.853871964321762,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1
CHEMBL336524,7.301029995663981,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
CHEMBL336276,6.522878745280337,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C
CHEMBL334395,7.0,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
CHEMBL131320,6.337242168318426,Cc1ccc(-c2nc(SCC(F)(F)F)n(C(=O)N(C)C)n2)cc1
CHEMBL339297,4.301029995663981,COc1nn(-c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(=O)o1
CHEMBL337714,7.0,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C
CHEMBL130704,5.698970004336019,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N1CCOCC1
CHEMBL19060,5.210000001311122,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC
CHEMBL75644,3.8096683018297086,CCOC(=O)N(C)CC[C@@]12C=C[C@H](O)C[C@@H]1Oc1c(OC)ccc(C=O)c12
CHEMBL422977,5.430000267796054,COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC
CHEMBL75699,3.5228787452803374,CCOC(=O)N1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1
CHEMBL310961,3.0177287669604316,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)OC2
CHEMBL659,4.7447274948966935,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL11805,4.9299998354858525,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC
CHEMBL302179,5.860001341725206,COc1ccccc1CNCCCCCCNCCCCCCNCCCCCCNCc1ccccc1OC
CHEMBL80382,3.665546248849069,CCOC(=O)N(C)CC[C@@]12C=C[C@H](O)C[C@@H]1Oc1c(OC)ccc(CO)c12
CHEMBL94,7.6399749108106025,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
CHEMBL27673,6.009998764965339,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC
CHEMBL95,9.045757490560675,Nc1c2c(nc3ccccc13)CCCC2
CHEMBL132377,5.219999701663429,COc1ccccc1CNCCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCNCc1ccccc1OC
CHEMBL132133,3.1899999993506682,NCCCCCCNCCSSCCNCCCCCCN
CHEMBL80224,3.1023729087095586,CCOC(=O)O[C@H]1C=C[C@@]2(CCN(C)C(=O)OCC)c3c(CCl)ccc(OC)c3O[C@H]2C1
CHEMBL134488,4.939999856829448,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC
CHEMBL134382,5.059999795537068,COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC
CHEMBL309667,8.619788758288394,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2
CHEMBL419470,6.047207556955908,C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12
CHEMBL80221,7.661543506395395,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1
CHEMBL80247,6.213248577854439,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12
CHEMBL418917,6.287350298372789,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12
CHEMBL77896,8.09151498112135,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1
CHEMBL74089,8.698970004336019,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C
CHEMBL76640,5.603800652904264,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2C
CHEMBL76241,7.982966660701219,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2C
CHEMBL431784,8.167491087293763,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2
CHEMBL54727,5.886056647693163,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12
CHEMBL75919,4.628932137728263,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12
CHEMBL309351,6.021363051615525,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12
CHEMBL75743,6.6252516539898965,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2
CHEMBL76135,6.289882634888183,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12
CHEMBL440497,6.110138278741812,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1
CHEMBL1202875,5.795880017344075,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL3215535,6.154901959985743,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL1202865,6.292429823902063,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1
CHEMBL1202884,6.568636235841013,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1
CHEMBL1204162,6.638272163982407,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1
CHEMBL1202874,6.318758762624412,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1
CHEMBL1204299,6.026872146400302,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O
CHEMBL1204296,6.036212172654444,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O
CHEMBL1202885,6.552841968657781,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1
CHEMBL502,5.086186147616283,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL95272,5.055517327849832,COC(=O)CCc1ccc2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)O2
CHEMBL95192,6.2441251443275085,Cc1cn(C2C=CC(COP3(=O)OCc4c(Cl)cccc4O3)O2)c(=O)[nH]c1=O
CHEMBL375567,5.376750709602099,Cc1cn([C@H]2C=C[C@@H](COP3(=O)OCc4cccc(C(C)(C)C)c4O3)O2)c(=O)[nH]c1=O
CHEMBL97281,5.698970004336019,CCC(C)c1cccc2c1OP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)OC2
CHEMBL97720,4.301029995663981,Cc1cn(C2C=CC(COP3(=O)OCc4cccc(CCC(=O)O)c4O3)O2)c(=O)[nH]c1=O
CHEMBL330237,5.6020599913279625,Cc1cccc2c1OP(=O)(OCC1C=CC(n3cnc4c(O)nc(N)nc43)C1)OC2
CHEMBL97159,5.356547323513812,Cc1cn(C2C=CC(COP3(=O)OCc4cc(CCC(=O)OC(C)(C)C)ccc4O3)O2)c(=O)[nH]c1=O
CHEMBL329968,5.4089353929735005,Cc1cn(C2C=CC(COP3(=O)OCc4c(ccc5ccccc45)O3)O2)c(=O)[nH]c1=O
CHEMBL376065,5.920818753952375,Cc1cccc2c1OP(=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O1)OC2
