molecule_chembl_id,pIC50,canonical_smiles
CHEMBL461187,4.301029995663981,Cc1nc(S(=O)(=O)N2CCCCC2)ccc1NC(=O)Nc1ccccc1
CHEMBL506964,4.301029995663981,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1NC(=O)Nc1ccccc1
CHEMBL462694,4.301029995663981,Cn1nc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1ccccc1
CHEMBL518672,4.301029995663981,Cc1c(NC(=O)Nc2ccccc2)cc(S(=O)(=O)N2CCCCC2)n1C
CHEMBL462478,4.301029995663981,Cc1[nH]c(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1ccccc1
CHEMBL517905,5.6020599913279625,O=C(Nc1ccccc1)Nc1coc(S(=O)(=O)N2CCCCC2)c1
CHEMBL460141,4.301029995663981,Cc1oc(S(=O)(=O)N2CCCCC2)c(C)c1NC(=O)Nc1ccccc1
CHEMBL468282,6.522878745280337,Cc1oc(S(=O)(=O)N(C)C)cc1NC(=O)Nc1ccccc1
CHEMBL513340,6.0,Cc1oc(S(=O)(=O)Nc2ccccc2)cc1NC(=O)Nc1ccccc1
CHEMBL468281,6.6020599913279625,COCCN(C)S(=O)(=O)c1cc(NC(=O)Nc2ccccc2)c(C)o1
CHEMBL469114,5.886056647693163,Cc1oc(S(=O)(=O)N2CCN(C)CC2)cc1NC(=O)Nc1ccccc1
CHEMBL513697,6.886056647693163,Cc1oc(S(=O)(=O)N2CCOCC2)cc1NC(=O)Nc1ccccc1
CHEMBL468911,4.301029995663981,Cc1oc(S(=O)(=O)N2CCCCC2)cc1C(=O)Nc1ccccc1
CHEMBL512119,4.6020599913279625,Cc1oc(S(=O)(=O)N2CCCCC2)cc1N(C)C(=O)Nc1ccccc1
CHEMBL468910,4.301029995663981,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)N(C)c1ccc(Cl)cc1
CHEMBL512951,4.301029995663981,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)N(C)c1ccccc1
CHEMBL466198,6.795880017344075,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NC(c1ccccc1)c1ccccc1
CHEMBL467023,7.221848749616356,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)N[C@@H](C)c1ccccc1
CHEMBL468271,4.301029995663981,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NCc1ccccc1
CHEMBL451911,6.886056647693163,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1ccccc1Cl
CHEMBL505390,6.698970004336019,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1ccc(Cl)cc1
CHEMBL468071,6.886056647693163,COc1ccc(NC(=O)Nc2cc(S(=O)(=O)N3CCCCC3)oc2C)cc1
CHEMBL513349,6.886056647693163,Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1ccccc1
CHEMBL140780,4.769551078621726,Cc1ccc(B(O)O)cc1
CHEMBL1952294,4.958607314841775,CCc1ccc(B(O)O)cc1
CHEMBL1952295,5.698970004336019,CCCc1ccc(B(O)O)cc1
CHEMBL1952296,6.0,CCCCCc1ccc(B(O)O)cc1
CHEMBL1952297,5.769551078621726,CCCCCCCc1ccc(B(O)O)cc1
CHEMBL485946,6.0,CCCCCCCCCc1ccc(B(O)O)cc1
CHEMBL1952298,5.698970004336019,CCCCCCCCCCCc1ccc(B(O)O)cc1
CHEMBL1952299,4.892790030352131,CCCCCc1cccc(B(O)O)c1
CHEMBL1952300,5.552841968657781,CCCCCCCCCc1cccc(B(O)O)c1
CHEMBL1952301,4.301029995663981,CCCCCCCCCc1ccccc1B(O)O
CHEMBL1952302,5.301029995663981,CCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1
CHEMBL1952303,5.585026652029182,CCCCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1
CHEMBL1952304,5.455931955649724,CCCCCCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1
CHEMBL1949700,5.6020599913279625,CCCCCCCCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1
