molecule_chembl_id,pIC50,canonical_smiles
CHEMBL435507,5.619788758288394,CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1
CHEMBL98350,5.638272163982407,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
CHEMBL104468,4.886056647693163,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12
CHEMBL179242,4.0,O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12
CHEMBL176064,4.0,O=c1cc(N2CCCCC2)oc2c(-c3ccccc3)cccc12
CHEMBL175944,4.0,O=c1cc(N2CCSCC2)oc2c(-c3ccccc3)cccc12
CHEMBL188678,5.301029995663981,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12
CHEMBL379156,6.026872146400302,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1
CHEMBL428496,9.0,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
CHEMBL437688,6.221848749616356,O=C1NC(=S)S/C1=C\c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1
CHEMBL377337,4.698970004336019,O=C1NC(=S)S/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1
CHEMBL209159,6.468521082957745,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1
CHEMBL211068,6.0,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3F)o2)S1
CHEMBL208696,5.8696662315049934,O=C1NC(=O)/C(=C/c2ccc(-c3cc(C(=O)O)ccc3O)o2)S1
CHEMBL210991,5.903089986991944,O=C1NC(=O)/C(=C/c2ccc(-c3cccc([N+](=O)[O-])c3O)o2)S1
CHEMBL211819,7.0,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1
CHEMBL377104,6.301029995663981,Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1
CHEMBL211768,6.221848749616356,O=C1NC(=O)/C(=C/c2ccc(-c3cc(OC(F)(F)F)ccc3O)o2)S1
CHEMBL378999,6.657577319177793,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1
CHEMBL212119,6.2636034977233574,O=C1NC(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3O)o2)S1
CHEMBL377175,6.341988603342887,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)ccc3O)o2)S1
CHEMBL377152,6.6777807052660805,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1
CHEMBL211173,6.721246399047171,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1
CHEMBL376984,6.200659450546418,O=C1NC(=O)/C(=C/c2ccc(-c3cccnc3)o2)S1
CHEMBL378528,6.732828271596986,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1
CHEMBL209193,4.698970004336019,O=C1NC(=O)/C(=C/c2ccc(-c3ccc4c(c3)OCO4)o2)S1
CHEMBL211759,5.443697499232712,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3)o2)S1
CHEMBL208662,5.7447274948966935,O=C1NC(=O)/C(=C/c2ccc(-c3cccc(O)c3)o2)S1
CHEMBL208652,6.481486060122113,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1
CHEMBL534951,7.619788758288394,Cl.O=C(O)COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL3215760,7.102372908709558,Cl.Cl.c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL3216006,7.795880017344075,Cl.Cl.c1cc(OCCN2CCOCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL3216005,6.769551078621726,Cl.Cl.c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL537877,7.0,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1.Cl
CHEMBL3216649,6.853871964321762,Cl.Cl.Nc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL541906,7.585026652029182,Cl.Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
CHEMBL538346,8.443697499232712,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
CHEMBL390623,6.3979400086720375,Oc1ccccc1-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
CHEMBL230778,4.522878745280337,c1ccc(-c2nc(N3CCOCC3)c3sc4ccccc4c3n2)cc1
CHEMBL541647,5.619788758288394,Cl.c1ccc2c(c1)sc1c(N3CCOCC3)ncnc12
CHEMBL388480,6.795880017344075,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
CHEMBL230239,5.769551078621726,c1ccc(-c2nc(N3CCOCC3)c3sc4ncccc4c3n2)cc1
CHEMBL390852,4.522878745280337,c1cnc2[nH]c3c(N4CCOCC4)ncnc3c2c1
CHEMBL230131,6.251811972993799,c1cnc2oc3c(N4CCOCC4)ncnc3c2c1
CHEMBL390850,5.853871964321762,c1cnc2sc3c(N4CCOCC4)ncnc3c2c1
CHEMBL541643,8.602059991327963,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1
CHEMBL230011,5.886056647693163,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
CHEMBL393525,8.10790539730952,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12
CHEMBL239050,6.0655015487564325,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccn12
CHEMBL239051,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2n1CCCC2
CHEMBL397780,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2c(Br)cccc12
CHEMBL397105,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2cc(Br)ccc12
CHEMBL240336,5.657577319177793,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccc(Br)cc12
CHEMBL240335,6.096910013008056,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccccc12
CHEMBL240118,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccc2c1
CHEMBL393747,5.638272163982407,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ccnc2ccccc12
CHEMBL413803,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cccc2ccccc12
CHEMBL413802,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1csc2ccccc12
CHEMBL392071,5.0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1coc2ccccc12
