molecule_chembl_id,pIC50,canonical_smiles
CHEMBL133897,6.1249387366083,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1
CHEMBL336398,7.0,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1
CHEMBL131588,4.301029995663981,CN(C(=O)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F)c1ccccc1
CHEMBL130628,6.522878745280337,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F
CHEMBL130478,6.096910013008056,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C
CHEMBL130112,5.619788758288394,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL130098,7.0,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
CHEMBL337486,4.301029995663981,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1
CHEMBL336538,6.096910013008056,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1
CHEMBL131051,4.301029995663981,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL341437,4.301029995663981,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1
CHEMBL335033,7.301029995663981,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C
CHEMBL122983,4.0,C[C@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1Oc1ccc(C(=O)C(C)(C)C)cc1
CHEMBL338720,6.251811972993799,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C
CHEMBL339995,8.0,CSc1nc(/C=C/c2ccccc2)nn1C(=O)N(C)C
CHEMBL335158,8.0,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1
CHEMBL131536,5.853871964321762,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL106126,4.769551078621726,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1
CHEMBL334971,5.958607314841775,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL336625,4.301029995663981,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1
CHEMBL130666,7.585026652029182,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1
CHEMBL134061,4.301029995663981,O=C(N1CCOCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F
CHEMBL133388,6.096910013008056,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C
CHEMBL130645,4.301029995663981,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCOCC1
