molecule_chembl_id,pIC50,canonical_smiles
CHEMBL303519,5.008773924307505,c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1
CHEMBL292943,7.301029995663981,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1
CHEMBL61682,7.6020599913279625,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1
CHEMBL64487,6.443697499232712,COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1
CHEMBL64597,6.522878745280337,c1cnc(N2CCN(Cc3cccc(-c4ccsc4)c3)CC2)nc1
CHEMBL291824,7.154901959985743,Fc1ccc(-c2cncc(CN3CCN(c4ccc(F)cc4)CC3)c2)cc1
CHEMBL59942,7.309803919971486,Fc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1
CHEMBL61657,7.221848749616356,Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1
CHEMBL302183,6.920818753952375,Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1
CHEMBL304692,5.638272163982407,c1cnc(N2CCN(Cc3cccc4c3-c3ccccc3C4)CC2)nc1
CHEMBL555670,6.443697499232712,Cl.Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
CHEMBL291380,6.6020599913279625,Fc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1
CHEMBL40391,5.0,Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1
CHEMBL64671,6.309803919971486,COc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1
CHEMBL62829,7.0915149811213505,Fc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1
CHEMBL64119,6.2076083105017466,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O
CHEMBL302904,7.638272163982407,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1
CHEMBL60957,6.346787486224656,Fc1ccc(-c2cncc(CN3CCN(c4cnccn4)CC3)c2)cc1
CHEMBL82652,6.0,O=C(NC[C@H]1CCCN1CCc1ccccc1)C1CCCCC1
CHEMBL356304,6.0,CSc1cccc(C(=O)NC[C@@H]2CCCN2CCc2ccccc2)c1
CHEMBL147279,6.0,O=C(NC[C@@H]1CCCN1CCc1ccccc1)c1ccccc1
CHEMBL82884,6.0,O=C(NC[C@@H]1CCCN1CCc1ccccc1)C1CCCCC1
CHEMBL148249,6.0,CSc1cccc(C(=O)NC[C@H]2CCCN2CCc2ccccc2)c1
CHEMBL56,6.0,CCCN(CCC)C1CCc2cccc(O)c2C1
CHEMBL147226,6.0,O=C(NC[C@H]1CCCN1CCc1ccccc1)c1ccccc1
CHEMBL1204116,7.187086643357144,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(Cl)c1
CHEMBL42,6.94692155651658,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL1203260,6.580044251510242,Cl.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccn3)CC2)cc1
CHEMBL1202203,5.0,Br.c1ccc([C@H]2C[C@@H]2CN2CCN(c3cccnc3)CC2)cc1
CHEMBL1202222,6.694648630553377,Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3)CC2)cc1
CHEMBL2092961,7.221848749616356,Br.Cc1ccc(N2CCN(CC3CC3c3ccccc3)CC2)c(C)c1
CHEMBL1202211,7.769551078621726,Br.COc1cc(Cl)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL1202213,8.698970004336019,Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1Cl
CHEMBL125455,7.1938200260161125,Clc1ccc(N2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c(Cl)c1
CHEMBL1202216,8.301029995663981,Br.COc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL1202217,6.767003889607846,Br.COc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1
CHEMBL1202202,7.920818753952375,Br.Oc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1
CHEMBL54,8.397940008672037,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL1202221,6.835647144215563,Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1
CHEMBL1202220,6.609064892896621,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1
