,ECFP6_2048,rdk,pIC50
344,7.349372307456614,7.097246831338707,7.075720713938118
1336,8.87848134880225,8.737023511912437,8.853871964321762
1100,8.874949868166606,8.891805488751872,9.0
914,8.619296502830842,8.171749912426067,9.522878745280336
1208,8.361114157294722,8.337743800487864,8.468521082957745
433,6.380942296469685,6.221569727099283,5.853871964321762
69,3.1359724177470483,2.9903653368304366,3.0
1125,8.581621028652066,8.542937314996335,8.698970004336019
931,6.141112953565963,6.65975701980089,7.096910013008056
1177,8.213686204949362,8.061210033587454,7.962573502059376
1812,8.68867956465833,8.87790186213133,9.0
973,8.694707762438416,8.94103145249157,9.0
233,6.45863317122985,6.306527737131914,6.920818753952375
275,6.203141672406092,6.14384547143635,5.698970004336019
1641,8.017125332603866,8.122824030364498,9.0
2032,5.758076998013729,5.637436218386949,5.671620396561262
99,5.4821669918212255,6.50022727174233,5.301029995663981
1489,7.52499844181602,7.880930874485366,7.823908740944319
630,6.275262685020524,3.7540202844101715,4.070000019492821
743,3.137054095797705,3.5007751067851216,3.6989700043360174
1113,8.65029413649219,8.660783646019427,8.318758762624412
247,5.689650205002026,4.858630186622812,6.443697499232712
316,5.534652033306412,6.512879257586108,6.0
692,5.761861064316599,5.95166091393527,5.769551078621726
1384,9.045616032840353,9.028632898905428,9.0
1858,5.001272411586719,5.280296883213027,4.632644078973981
1285,8.840866337718271,8.51700407470489,8.568636235841012
1966,4.359310425189622,5.057336865365277,4.499999953328896
1776,8.581151264141965,8.48043963596003,8.292429823902063
1976,7.359441539457512,5.149955021440213,4.0
535,3.9964530462163794,4.740267575562359,4.920818753952375
220,5.531086529004381,5.781734660089546,7.0
965,8.97485053330247,9.008942322999584,9.0
979,8.885721331873162,8.94103145249157,9.0
1053,8.54391764983525,8.380850701624015,8.346787486224656
941,9.7779431468704,9.382928429133589,9.522878745280336
1453,7.862819452470544,7.823037605765818,8.096910013008056
1890,5.2594440577824715,4.969455445241738,6.1938200260161125
1486,7.467455597231023,7.638524346221809,7.568636235841013
832,4.845582200071608,4.754207771757426,4.552841968657781
1917,5.707533911266527,6.179910365544093,6.091514981121351
1908,5.219658987749984,6.322288234580912,5.490797477668897
1364,8.938667283004607,8.975236391543351,9.0
1875,6.515014325502022,5.769618957614009,5.173925197299174
678,5.45305895296483,5.720567526484532,5.214670164989233
1639,8.250249849610416,8.11178441043462,9.0
306,5.960631600782232,4.279871146157536,3.0
367,6.287861702838312,6.227796597675527,6.698970004336019
782,6.871150963903182,6.888890992071261,6.568636235841013
1988,6.667101795384757,6.773416212833774,7.468521082957745
1447,7.738295760320172,7.764686502626104,8.045757490560675
1040,9.060083915199154,9.08485768748972,9.0
988,9.021063700486376,8.912835898389503,9.0
670,4.800129264986536,6.288181592901942,5.0
1998,6.793146026724226,6.798756313659222,7.161150909262744
411,4.748888112324034,4.73869693798238,5.173925197299174
962,8.79303286526121,8.9852372109886,9.0
771,6.65261566600588,7.6315090250783175,7.397940008672037
680,5.2485537000669815,5.402919296001597,5.229147988357856
1874,5.981729841257526,5.9235651160530045,4.348721986001856
1353,8.880420344700942,8.968110320135342,9.0
1770,8.250926573098697,8.19123582946184,8.136677139879543
1784,7.5187215965280565,7.306333526293977,7.145086977692144
495,2.478541144398704,2.1074840679963307,2.0
1173,6.89683084298087,6.970928988846349,7.47755576649368
1546,8.630213862305492,8.707574699134652,8.886056647693163
993,9.005688724123896,8.982989992191289,9.0
115,5.166867651132656,5.8589434634926185,6.97061622231479
1621,8.51962824756096,8.325190913497941,9.0
2038,5.7131887920682205,5.661326143648463,5.511449283499556
1905,5.719775120241851,5.34288160228445,6.853871964321762
1249,7.112076833718035,6.832078221755139,6.696803942579511
1703,8.520306057620834,8.595036207034521,8.468521082957745
997,9.112931383815576,8.955460689279763,8.744727494896694
1161,8.83385188166062,8.746625512698383,9.0
1301,7.601352296648854,7.482253799079583,7.43533393574791
1950,5.386597909168724,5.771553423771253,6.443697499232712
480,7.553432470030478,7.935429008223591,8.455931955649724
351,7.3481083142123085,7.048602404826162,7.229147988357855
808,6.467199158125015,5.514617041809513,5.107905397309519
420,4.583327763186203,4.489438627883242,4.446116973356125
1286,8.671676162604053,8.285929350665773,9.0
759,6.792073627180379,6.6623215028624925,6.91721462968355
679,6.1244301205636145,5.909471620787117,4.958607314841775
120,5.36859325281939,6.353177826520418,5.045757490560675
1376,9.010279152728469,9.002069823475177,9.0
579,4.441001169795975,4.272645887103423,4.0
1767,8.384983263755396,8.40614688988956,8.42021640338319
1857,4.913107697122049,5.123943926016307,5.200659450546418
786,7.064682464311898,6.867403898278145,6.6777807052660805
251,5.998476301653575,5.97868791965404,5.3979400086720375
135,4.7344313733401915,5.417567696171797,7.236572006437063
342,5.119351592902083,5.236940970190771,10.0
1176,8.376639274911792,8.17076065276952,7.769551078621726
1626,9.118566375964447,9.002241929432657,9.0
838,3.774225537625168,4.01893266118434,4.0
1216,8.525676392685778,8.406021202533422,8.769551078621726
752,6.686817870594303,6.6623215028624925,5.0
299,6.124598707976852,4.936677151369384,3.0
1968,4.895251226372402,4.438845771495607,4.0
109,3.3389184589274774,3.022393371765665,3.129596094720973
593,6.736837270825471,7.191234635975541,4.823908740944319
212,6.531045809899622,6.515319699018639,6.886056647693163
1427,9.049471689896308,9.006874452337241,9.0
1560,8.700399846246494,8.668915778375975,8.657577319177793
596,6.5708749700765114,6.377356721086243,6.823908740944319
1463,7.902934272558312,7.90270896451235,8.0
1471,7.387828400984529,7.358091624740469,7.200659450546418
239,6.288394156592211,6.686594845696102,6.481486060122113
705,6.1983798517088475,6.026298051268819,6.3979400086720375
888,7.592067390322845,7.6809525129456615,7.769551078621726
1456,7.4884946886039705,7.4978102635827515,7.200659450546418
1190,8.431208701934889,8.436681446412923,8.42021640338319
1681,8.403796253948622,8.33516238452204,8.075720713938118
620,6.780803899383015,6.947358673157039,5.221848749616356
254,5.87950335214659,5.830753647786821,5.301029995663981
383,6.041486560946772,5.006329602838928,6.0
1840,8.641561102721377,8.746825399690916,9.0
2040,5.98829894419102,5.786464132930615,5.863279432843593
1734,8.797426106959005,8.82738196413941,8.853871964321762
881,4.551791602249021,5.05946178647756,3.0
321,4.32690583451124,4.067127560399593,3.221848749616356
792,7.237637740252829,7.389155034483245,7.0
1323,8.652226099970513,8.407441011399646,7.467245621007502
2037,5.580051233525982,5.647397338196474,5.87942606879415
453,5.011137977193002,5.070700292819919,5.0
1517,7.475562542162218,7.557130959168729,7.318758762624412
2035,5.74647668604262,5.468061717838885,5.91721462968355
1421,8.144975375873413,8.581299356113396,9.0
1871,7.424679543619961,7.25376685913753,7.356547323513812
486,5.954212985723214,6.260439081980764,5.309803919971486
978,8.78629597139295,8.993270030892084,9.0
289,6.293340693354465,5.038959447680467,3.9208187539523753
909,6.4204992220431745,6.787271790926154,3.6545086435253538
532,6.157387667077051,6.007085903217909,4.954677021213342
1320,8.914683694541202,8.799571484240213,8.721246399047171
49,5.5867948168266155,4.784680037480835,5.0
237,5.532241761607379,5.387751988100418,4.366531544420414
432,6.474163448938882,6.012046935986145,6.657577319177793
1393,9.074214884956891,9.052773110915457,9.0
1928,5.786069594624301,5.716359548620185,5.0
674,4.87162953767532,5.267346661193132,4.468521082957745
1134,8.929975664215016,9.286942411267997,9.0
984,8.937187448357681,8.937162238715986,9.0
741,5.501066691976141,5.55169954226285,6.522878745280337
173,4.890612997947552,4.703568571289969,4.301029995663981
1234,8.940001633396564,8.918491078557715,8.853871964321762
1491,7.525818092877025,7.663512891062032,7.958607314841775
1375,9.030178487416517,8.968901972164678,9.0
1689,8.285930558262855,8.170004266959431,8.455931955649724
1710,8.289026245586081,8.365780364580068,8.18045606445813
2007,7.369797110717132,6.694354257434245,7.013228265733755
1852,4.847328489924386,4.799501287161612,4.866461091629782
591,7.729489198726005,6.823466956613791,7.721246399047171
23,4.899599611752166,5.069622346967579,4.522878745280337
381,6.732216472311761,6.623749055180075,7.0
1956,6.131411739488194,5.025100373080549,5.585026652029182
63,4.964981525534075,5.1251546976435245,4.119186407719209
806,7.636307145152077,7.687176290344431,7.823908740944319
188,6.3717451721745455,5.723887116675551,6.886056647693163
727,4.566446564287778,5.923632982989501,5.032452023781138
1669,8.343099479071828,8.433210347164671,8.602059991327963
1163,8.965370895104064,8.823934694278712,9.0
1009,8.892570155922078,9.008942322999584,9.0
1802,8.736163211645785,8.970720850270638,9.0
256,5.923480246832176,5.846169989101832,4.698970004336019
1105,9.027789128144153,8.907668690630196,9.0
393,6.459113281757893,5.93525018031538,7.0
1983,5.9050226862828525,6.018311001139432,6.376750709602099
354,7.108805478635105,7.219492726595258,7.468521082957745
1706,8.505358636920995,8.508927077449005,8.3767507096021
1979,4.517682139512086,5.076436416612465,4.0
1131,9.059508820231692,9.052349538687555,9.0
1747,8.348994614000812,8.254778467704385,8.537602002101044
1328,8.925946078739887,8.737163074706162,7.393618634889395
352,7.639954135572362,7.203612272063619,7.366531544420414
1532,7.699210481669994,7.664031083773126,7.568636235841013
1319,7.936726167878582,8.22661826910139,8.031517051446064
873,6.412558373681138,6.596672000316122,6.443697499232712
270,6.103947647623081,6.064405984564273,5.3979400086720375
324,4.60965681773115,6.318771425503093,4.522878745280337
1010,9.042968358424408,9.026598209982275,9.0
1586,8.580200768946304,8.717200565906914,8.744727494896694
1204,7.776040712636116,7.887875507999798,8.0
25,4.817009157716473,5.443460955914695,5.3979400086720375
1292,8.246960745140413,8.260700330481933,5.467245621007502
78,6.031638468537043,5.093287274737497,5.301029995663981
1551,8.592081039251834,8.667229604332455,8.619788758288394
32,5.370796438828615,5.203577808477252,5.221848749616356
1244,8.24625284747369,8.353417867015402,5.497572880015567
548,3.890124418959732,4.277549983562682,3.5228787452803374
1728,8.379753031854278,8.510725803694832,8.008773924307505
427,6.791431869186172,7.990989963712684,7.026872146400302
163,5.245059773081311,4.682253079246623,5.154901959985743
203,5.264461098536331,6.424693030437557,7.142667503568732
1995,7.522126344933602,7.845733623237901,8.0
1255,8.053925070459549,7.4633947862818,7.375717904164332
297,4.2200358420243465,4.453721092402792,4.1249387366083
1649,8.834926709493656,8.820983584704283,9.0
862,5.135046234644257,4.6313328395785955,5.0
552,4.916167856411472,3.503335830188475,5.173925197299174
2010,5.637063028976213,5.844029287873738,5.102372908709558
1823,8.882112027126377,8.876049432178464,8.823908740944319
963,8.849068584019523,9.02430230404402,8.405607449624574
1605,8.268987117399654,8.792287845477839,8.853871964321762
1402,8.948474628836562,8.81871662530822,6.761201437286083
218,5.399362345345916,5.709723490773914,6.494850021680094
1975,7.40493899112868,5.336047082926117,4.0
1503,7.428589287832086,7.292578905750108,7.744727494896693
1338,8.945040953172398,8.708443721056511,9.0
1775,8.515279694888102,8.514187184695919,8.537602002101044
1609,7.678113345984014,8.275488995029093,7.30715308072277
59,4.688314092584363,4.876071656616304,4.958607314841775
529,2.1487009506769312,2.622059689804683,2.0
429,6.326712407555857,6.240859760733275,6.346787486224656
73,6.357276068311677,5.95252455414189,6.3448615651886175
162,4.7979279520553355,5.245782206767945,6.214670164989233
855,8.387197005025769,8.368424723617045,8.431798275933005
543,3.4829791573354005,3.9903419337501935,3.5228787452803374
943,9.675000706280807,9.571434751828855,9.522878745280336
1068,8.787834653579727,8.892569041565242,9.0
614,6.782629440359146,6.91503069317725,7.130768280269024
1106,8.860429589328072,8.946592668020815,9.0
45,5.287474085310841,5.861893842101163,6.0
1211,8.147284486392866,8.418403014127694,8.187086643357144
968,8.955703117183893,8.972570823036504,9.0
1516,7.572416052168608,7.6622873734139265,7.721246399047171
1544,7.666112314780446,7.471504205089301,7.327902142064283
76,6.5425039208761655,6.595419209567918,6.806875401645538
1961,5.452287373102663,4.787124220101707,5.200000237109354
1444,7.864969880820521,7.579763859095,7.5376020021010435
1588,8.202065808202002,7.999864254452068,7.872895201635193
599,6.631698706765249,6.670845915376412,6.920818753952375
483,2.106037636063015,2.2315074099518393,2.0
2026,5.359452130645255,5.4747971702887375,5.607303046740334
1440,7.49624901303969,7.5263513960443555,7.229147988357855
30,5.738235430849334,6.1234976510837,6.0
1555,8.728423384670652,8.788039043561158,8.920818753952375
1545,7.849354833736249,8.073353226821565,8.10790539730952
1464,7.387828400984529,7.358091624740469,7.397940008672037
654,4.128368009162761,4.152554144280579,4.0
834,4.65874684397559,4.500522039660496,4.552841968657781
1711,8.399822094571762,8.422665228999067,8.3767507096021
534,5.9199768414593565,6.377718306748328,5.022276394711152
1583,8.500455425189939,8.220882243717762,8.431798275933005
1600,8.142751512541134,8.229216521833724,8.327902142064282
1414,8.874082788971533,8.94178497990936,9.0
1606,8.144321962732404,8.23696120017617,7.610833915635467
44,4.745001763391847,5.2148589950811575,4.3979400086720375
1160,8.787673489573576,8.802537094311504,8.721246399047171
168,6.09204706986841,6.128653578670602,5.167491087293763
303,3.711597227888989,4.094773309105452,4.1249387366083
1627,9.118566375964447,9.002241929432657,9.0
651,7.236823822731184,7.254432400474644,6.0
1969,4.752589139090286,4.959524373512893,4.0
1990,6.217387003113925,6.787606118173593,5.958607314841775
1679,8.345230528842764,8.296124533975856,8.148741651280925
930,6.412558373681138,6.596672000316122,6.886056647693163
710,6.257884587025442,5.985644891225282,6.619788758288394
744,3.7900529133653493,3.5115210176185996,4.292429823902063
1742,8.408485468846196,8.449325679201285,8.886056647693163
1361,9.021268745861777,8.971338745584207,8.537602002101044
1506,7.795664043374504,7.695932109233616,7.958607314841775
1269,8.015568518128672,7.383112821712908,7.354577730650908
353,7.716220214686709,7.5717648705363985,7.42021640338319
366,4.940680294316807,5.148134150602256,5.214670164989233
1412,8.94508053685749,8.892149717445063,9.0
1901,5.817804956878905,6.985258913949485,4.718966632752273
185,5.744307434027722,5.823557949021568,6.070581074285707
923,7.585513265788246,7.50867161217267,7.494850021680094
438,6.682444419328919,7.166295802007043,5.136677139879544
1299,8.474733870415,8.36548562847376,8.148741651280925
1229,8.31355859158008,8.672592403477099,9.0
300,6.393661857247677,6.878475392632315,7.522878745280337
382,4.722727223016315,4.713085526517251,4.721246399047171
1047,9.044225438909443,8.952509508680942,9.0
1591,8.009188998690158,7.892419448216689,7.931814138253839
1744,8.378479207559057,8.485710578214784,8.619788758288394
374,5.228045643014697,5.370543971092186,5.4089353929735005
1977,6.836911375734576,4.572792858072361,4.259637310505756
1394,9.074214884956891,9.052773110915457,9.0
1893,6.127383543233781,6.517864250787407,5.468521082957745
175,4.890612997947552,4.703568571289969,4.301029995663981
869,5.862492516089886,5.860197362950465,6.086186147616283
1200,7.924142638913712,8.003984833525331,7.928117992693875
1644,8.984179955427,8.87903378344496,9.0
123,7.117573763630045,6.951598762044757,6.920818753952375
1302,7.892943893739664,7.607704180136941,8.3767507096021
1280,8.93162111828537,8.962231266254387,9.0
1691,8.043816465374057,8.240404600869955,7.978810700930062
39,5.36630130831229,5.353104737701655,7.221848749616356
416,5.161314662092943,5.379646209850993,5.6777807052660805
1830,7.774190217081892,8.081973809552473,7.995678626217358
331,7.596128338077676,7.344350566478413,7.443697499232712
807,7.524973397673983,7.629990809137981,7.522878745280337
194,5.043974608864524,5.201821621911909,4.0
966,8.94698263538771,9.046576886997517,9.0
1033,9.020015893031934,8.728943022154908,9.0
1934,4.934101437777885,4.987226797454453,5.0
322,5.488526435840003,5.940109385782252,5.698970004336019
1222,7.806096345862808,8.008269661441014,8.013228265733755
266,6.108364942318631,6.211553077100664,5.154901959985743
1530,7.702015350394653,7.608104233004927,7.769551078621726
1460,7.641276033719627,7.753846321550208,7.494850021680094
67,5.229404732588128,5.481608387876375,4.026872146400302
1696,8.236167849653254,8.551550003528517,8.468521082957745
1673,8.072100998212932,8.267497322163763,8.301029995663981
819,5.85574751681318,6.596488453233423,5.924453038607469
1947,5.676348765403636,5.36015514944343,6.167491087293763
1518,7.419503846071154,7.792161414306439,7.214670164989233
1964,4.331403961232816,4.581731117925297,6.0999990348465305
1441,7.563442007437122,7.594312436859596,7.522878745280337
892,8.792328064222701,8.543447883260844,9.0
567,3.5002202669655023,4.235817245926114,4.301029995663981
922,8.77804320015719,7.778001497889285,8.0
1576,8.84578932443689,8.872885027222207,9.0
1668,8.242013712160333,8.26579690036214,8.468521082957745
886,7.8982849731238804,7.583537190965624,9.67778070526608
507,2.11682820759133,1.9652181871716188,2.0
986,9.020457898141265,8.95425851452795,8.853871964321762
1385,9.00635653041688,9.080314697072081,9.0
1856,4.866938699332461,5.150898664617669,4.126679398184601
1563,8.852362967536475,8.820817689063277,8.823908740944319
1612,8.487830160491148,8.854869282436683,5.555955204081924
1694,8.171355945114895,7.923888821556615,7.790484985457369
482,2.287554489963882,2.4931788595486424,2.050609993355087
756,6.858199185080356,6.667476862035251,7.552841968657781
555,5.461253798794187,4.352314218555658,4.106238237942057
715,6.489631493300843,5.987993846461496,6.585026652029182
733,4.167593421519699,4.2457663975481745,4.806875401645539
948,9.573327764024574,9.45918837014319,9.522878745280336
261,6.014091449300391,5.667894672691903,4.698970004336019
478,5.219752761480007,5.086369242918109,5.0
1006,8.991371363586566,9.056327786147952,9.0
240,5.792743879725505,5.968822677979853,6.337242168318426
1839,8.36040530889362,8.484068580619237,8.42021640338319
845,4.831871564437397,5.434523243670862,4.493494967595128
1118,8.996535891046857,8.891427411532307,9.0
1165,8.637211887510917,8.46386717030051,8.619788758288394
1480,7.543534611392273,7.475788362912569,7.522878745280337
572,5.240825113757503,5.287617943382297,7.091514981121351
365,5.331956742120247,5.089099542415197,4.886056647693163
1646,8.875486305905262,8.5844973542034,9.0
1835,8.527123191011427,8.577491363182029,8.229147988357855
611,7.168195289034233,6.951256454695172,8.070581074285707
1287,8.911474011527286,8.450759405070734,8.769551078621726
1569,8.465830218449959,8.261111738847868,8.259637310505756
781,6.843780216799118,6.974157819238894,6.585026652029182
71,6.34936189521878,6.261590034376597,7.075720713938118
1699,8.623872291870114,8.512045262964138,9.0
259,6.065652457006949,6.2186401097862944,5.045757490560675
51,6.0871239433725055,6.086373973066188,4.3979400086720375
198,5.614693264635981,6.293854661074382,6.455931955649724
1788,8.751978885470155,8.587260835016652,8.537602002101044
1263,6.962612143542232,6.987265294142691,6.960585880823863
332,7.3697449952423435,7.239216492126094,7.154901959985743
1387,8.851607071223995,9.040761856157397,9.0
1657,8.432311708869145,8.136467132019805,9.0
1847,4.736535417505686,4.565831933372107,4.33161408331
693,5.66930059334887,6.097122934484103,4.721246399047171
1526,7.600024288848783,7.403246219822771,8.2839966563652
494,5.194768196452671,4.231437588764634,4.0
1355,8.980439184100073,8.930669822883566,9.0
915,8.330666356313404,9.197654837818764,9.522878745280336
1424,9.08691115064773,9.00694293099823,9.0
426,6.4261044515410335,6.157372748039198,5.455931955649724
588,7.557775301856539,7.499386322247166,7.552841968657781
1841,8.593486659391171,8.535403688846774,8.721246399047171
613,7.573995014898512,7.1508075934925515,8.09151498112135
1407,8.828223330436096,8.748736859703556,9.0
787,7.19686962562791,7.099464298510332,7.096910013008056
2021,4.913553217924623,4.914373252448052,4.602581457648652
1340,7.967307347445096,7.97160388680601,7.048176964684088
1084,8.973934121106538,8.86736982709124,8.853871964321762
398,6.771479320959097,6.649601000824351,6.698970004336019
1247,8.187066307261219,8.09080318164778,7.007004901568658
462,5.107275389578665,4.872758499819538,5.0
436,6.684850446617571,7.032784389063516,7.5376020021010435
192,5.902171626097581,5.6921899138359375,6.698970004336019
1465,7.652109236282382,7.401446160091497,7.244125144327507
788,7.170521886044347,7.07495878514666,7.096910013008056
292,4.2350613817004925,4.276197166022203,4.1249387366083
1571,8.267690381022552,8.241417088482432,8.481486060122112
1984,6.4282161951003705,6.51656849240079,7.301029995663981
1959,6.401894302055427,5.755902205935973,5.326979092871103
905,4.808665678386317,5.836909390146648,5.292429823902063
1268,8.113452297972335,8.147633174455422,8.0268721464003
141,6.1039523598583685,6.160848699454668,4.3979400086720375
940,9.352920348006075,9.20165052579713,9.346787486224656
2,5.454521541558316,4.336159430975157,6.698970004336019
1667,8.35491575562431,8.296124533975856,8.259637310505756
712,6.223378455341576,5.9724011136129915,6.119186407719209
1913,5.3463856529961005,5.228168605545533,6.6020599913279625
1596,8.541457704342296,8.504172375806485,8.638272163982407
339,7.109360375983557,6.101007459292733,6.6777807052660805
1769,8.268146464459623,8.24512524254141,8.309803919971486
408,4.924335923881343,5.148134150602256,5.221848749616356
514,2.1845373872885685,2.0409216896562445,1.978810700930062
265,6.007248359136076,5.687817510953747,5.3979400086720375
376,6.914197814157689,6.984574481269796,6.3979400086720375
1656,8.603255000418118,8.728717486713167,9.0
1498,7.483840264630733,7.481573490623204,7.397940008672037
439,6.498908133248883,6.137584951345531,5.2441251443275085
271,6.005160039801766,5.632046008917505,5.698970004336019
184,6.411371883135011,5.7063511793443995,6.346787486224656
1999,5.441475374168237,6.724675933892831,6.119186407719209
244,6.010628224263155,6.036691503134039,6.096910013008056
2006,7.458584306443452,6.115283807024573,7.853871964321762
544,3.434527543325051,3.8827417476995696,3.5228787452803374
527,4.930512876823549,5.098809254806392,6.97061622231479
445,5.782813498524344,6.721988968434653,5.0
619,6.671749862560925,6.821506467728285,5.091514981121351
1335,8.944306408438466,8.946885907811327,9.0
1423,8.865046984915251,8.645870027342461,9.0
1487,7.851984381949831,8.24910183748912,8.397940008672037
1343,8.950789323591858,9.040603750035416,9.0
817,6.14899268631438,5.887278275473358,5.920818753952375
706,6.324722170127143,6.208362391791836,6.107905397309519
415,6.545758235209516,5.979906472214513,7.0
273,6.108364942318631,6.211553077100664,6.522878745280337
757,6.730427342240675,6.667476862035251,7.387216143280264
250,5.801820727214765,5.379590327551907,4.920818753952375
413,4.80239386316692,5.0825405238102555,4.958607314841775
1334,8.944306408438466,8.946885907811327,9.0
310,4.841199772772974,5.37145353467913,4.698970004336019
1611,8.487830160491148,8.854869282436683,9.0
581,7.633077200256391,7.573956662076379,7.67778070526608
425,6.44276525057784,6.183255718984518,5.301029995663981
1918,5.368496634443565,5.393525839664326,6.638272163982407
985,9.103071070821263,8.98622840940505,9.0
1887,6.099869124925661,5.379852350213829,6.2076083105017466
1383,8.795037748906427,9.084646362625419,9.0
720,5.459198406331903,5.753779192303778,5.318758762624412
1825,7.431659057542358,7.613319672989347,7.950781977329818
570,5.401980551329105,5.514276085634021,5.0
526,2.3941859541582446,5.412891080238376,2.221848749616356
585,7.5410844530878975,7.529688830511741,7.67778070526608
1133,8.933488736609378,9.19454231059923,8.318758762624412
182,4.125592891343136,4.235227426996835,5.0
170,4.40701784462996,4.5158086634580465,4.522878745280337
584,7.591480636552427,7.697089652270586,7.657577319177793
610,7.626190407794042,7.537633405084797,7.698970004336019
1920,4.384355172426629,4.391606664234429,4.284832642151542
1686,8.292365336059753,8.469462797348763,8.366531544420413
1525,7.749702461865514,7.876246279497233,7.744727494896693
1614,8.42533584297419,8.730642701000404,9.0
272,6.169135433838908,5.9586409378107685,5.301029995663981
1582,8.782679805264712,8.861698519809181,9.0
1524,7.411340288529584,7.397689135350389,7.552841968657781
937,9.37020188226874,9.506812422933384,9.522878745280336
371,5.227604765720024,4.852357864767198,4.7447274948966935
