,ECFP6_2048,pairfps,pIC50
1938,7.958452560695275,8.25299945660456,8.187086643357144
251,7.150133155658996,6.983274003325218,7.318758762624412
270,6.793457755785771,5.9158679547016595,6.113509274827518
1356,7.831764453198514,7.827647186975181,7.750068243365805
32,6.19728021804766,6.303333669545416,6.346787486224656
449,4.633709631851222,4.811418559559027,5.7447274948966935
2554,7.583977888375733,7.493094953304277,9.397940008672036
14,4.816886700057594,5.320200689354553,4.698970004336019
93,6.438551444314205,6.3722940155321055,7.096910013008056
976,5.54024783241036,5.165632078679767,5.721246399047171
2589,4.613286201167959,4.873617955039691,5.0
1743,7.718326862920557,7.549016164096984,7.619969752032169
438,4.382803910762087,5.545583464274108,4.301029995663981
149,5.175100823725004,5.19783565196638,5.7447274948966935
3109,6.34493709103058,6.356679137209318,5.552997101533838
1018,8.023541948724933,7.884773161669474,8.853871964321762
605,7.225108597940762,6.916961037236038,9.0
184,5.3248990641204,5.184759306530975,4.0
501,7.224852926312779,7.256204063669703,7.5376020021010435
2332,7.767628892022492,8.32097198390426,8.958607314841775
857,6.232913201251939,6.465052567158884,7.244125144327507
637,5.632357557467132,5.16758838691458,5.102372908709558
2245,5.341754997576281,6.21181606484196,6.284832642151542
2302,5.112143090877335,5.253332604255844,5.0
1973,7.865924942075034,7.990959337497119,7.987162775294828
1292,7.029137986612368,7.196875932180263,6.879985747921933
432,4.957575765113706,5.410866566613141,4.481486060122113
598,5.267717294971603,5.6526303871273305,5.301029995663981
1925,7.865924942075034,7.990959337497119,7.896196279044043
2503,6.8343367874830685,6.318930082753187,6.388276691992658
2405,6.426669194817104,5.71845202251596,6.484921324924078
1089,7.145281005215145,7.236823529876181,6.0
2800,6.445299652137783,6.330158982841208,6.104025267640935
1447,7.949013054778603,8.219713660066994,7.550059011226662
2148,8.282098066361534,8.515174080291388,8.301029995663981
1225,8.33016530561266,8.25403567074721,8.299988937677888
1784,8.452071674112807,8.18632456913057,6.260000690598032
256,5.701595523363849,5.616317124127303,4.568636235841013
2348,4.939665091998741,5.19101216820745,4.301029995663981
3154,6.831841530435317,6.818852019607789,5.0
1071,4.869931165901576,5.330829419430898,5.42021640338319
2138,7.751052671713703,7.990823764604499,7.603800652904264
1896,7.229960887220791,7.022480433549883,7.036212172654444
2500,4.753091167522022,4.925821109937512,5.1938200260161125
602,5.651144624466079,6.207177795937932,5.915066425063284
174,4.6941200321530046,4.5794759867486805,4.568636235841013
1397,8.180636284028855,8.236618800021102,8.54000474395261
2252,5.244439044556047,6.013794120555152,5.132532512140949
120,4.498164672067274,5.001436859355621,5.3872161432802645
679,4.776106052120788,5.376987672399963,5.0
1588,8.539852335217702,8.361745413001154,9.119987161633228
532,5.794209744694502,5.670087415156408,4.920818753952375
1812,8.393911805632708,7.049769623362438,7.00436480540245
3110,6.531697903675902,6.736685338321293,5.522878745280337
229,7.0584671653896685,7.047273140963832,7.221848749616356
2707,8.782485131671626,8.365567052454477,9.522878745280336
2540,8.202032501262165,7.960782372206496,8.387216143280265
544,6.40586859612074,5.955490371919874,5.522878745280337
809,6.230302792248601,6.6103120665062605,7.886056647693163
188,6.356684034185099,6.731551083924285,7.214670164989233
1480,7.993830352815309,8.189863594386644,7.029978734171634
1992,7.931299994406815,8.087046743256824,8.173925197299173
912,5.463885522529515,5.828369666382807,6.756961951313706
331,4.368961957176564,4.443528580718941,4.301029995663981
2986,6.630435991603815,6.128395805925843,7.0655015487564325
2043,8.535325202445849,8.707653753359603,8.481486060122112
257,6.388615676441225,6.677897408235293,7.376750709602099
1375,8.059846083397034,8.320273252764883,8.659952682338607
1399,7.38032044990346,7.565225375185678,7.599980364934842
387,4.514321993866038,4.237113931353164,4.301029995663981
2696,8.797843901981839,8.62630826402675,7.931814138253839
599,4.990603488005376,5.876907333922215,4.301029995663981
246,7.273671143496907,6.917739532912118,7.292429823902063
1803,7.130234353883338,6.584130464446659,8.301029995663981
680,6.191756326986383,6.627423207558784,5.0
2874,6.9708939567302615,6.916772128810555,6.928117992693875
2547,6.905505950517448,6.652034954560369,7.966576244513051
2776,6.388649471695634,6.579047228373638,6.277366077466188
1507,8.35718678079027,7.7473941015931675,7.50003813440381
433,4.326364722147804,4.545125968256888,5.154901959985743
1074,5.100329647090002,5.322390015440355,5.455931955649724
810,7.358497894906388,6.158852276210497,6.72584215073632
2578,4.935265601312273,5.154120381599075,5.0
1778,7.910419743684132,7.8285996154055,6.710009933945681
1771,8.13813828368671,8.291642223026992,5.829999526735649
695,6.2402066035539825,5.844974649919193,5.0
1309,7.838417158344743,8.455906177661952,8.379968104873702
1869,8.833040486465972,8.370657929898773,7.180456064458132
789,5.3140727580544675,6.149820206431149,5.0
2663,4.797566315713647,4.658587829391221,4.323123568026863
2213,5.393116955249952,5.4333632433083725,5.494850021680094
2686,7.325800032745577,7.851542230770242,7.595166283380062
175,4.7749801493629604,4.720390284301021,4.657577319177793
1344,8.890504229732537,8.825066393040922,8.96018944585165
2962,8.25362566327576,7.673938723330635,8.242603971206975
457,4.436242930282007,4.675093763686708,4.0
642,4.653769570973229,5.305124405158188,4.522878745280337
2567,6.438370585996883,6.099862229003884,6.4089353929735005
949,5.553361668378064,5.237325123119358,5.0
1398,8.320757898074765,8.107334140627232,8.739928612014925
2751,6.084335104036613,6.155209567841469,5.823908740944319
829,7.017947106134548,6.216229643268361,6.900008766455316
2375,8.195075142825743,7.97612157797923,9.154901959985745
1097,7.543322759345746,7.646326973722018,8.387216143280265
2018,8.223329460606383,8.312049035820124,8.3767507096021
1105,6.664220774183489,6.910085785463538,8.619788758288394
2011,7.82787899725124,7.947005947012136,8.050609993355087
2601,5.98415512196182,6.1616837799456565,6.407823242604133
1618,7.5804670675839105,7.519574145108411,7.119987161633229
1432,8.625342143305435,8.591258049357052,9.20999647960951
1146,5.046626790335771,6.247676973507453,6.568636235841013
772,5.833426261088312,5.966366649964226,5.0
1001,5.7271659488535365,5.429728058907285,5.920818753952375
2360,8.96804318502399,8.401149975031881,8.327902142064282
554,7.567878059902249,7.668847141858794,8.397940008672037
2167,6.1864772737454965,7.0533425239851475,8.744727494896694
266,6.3994232185131,6.033586776220061,6.6777807052660805
196,6.832445290267823,6.635067040396547,6.823908740944319
817,6.80779305140114,5.9035801035521205,6.199998172182031
88,6.780368004659328,7.157745772779426,6.920818753952375
978,5.081705729765036,5.220293980781529,4.739928612014925
346,4.480314458359895,4.239422296061494,4.301029995663981
932,8.191212411278737,6.93278466611413,7.0
1862,7.75828835578168,7.747967673032423,8.3767507096021
1053,6.472139642907208,6.396732798992666,7.248028425263673
2587,4.94126038085853,5.044906639996814,5.0
1177,8.242208161871192,7.864830388641712,7.840132152907433
2175,7.173673024343803,7.444604034743289,8.136677139879543
2397,6.250886448168338,6.598740404433817,6.378408324140782
2727,5.9473239767948725,6.775600239541185,7.397940008672037
25,5.391022534666238,5.3754454249005645,5.167491087293763
1320,7.512278503560049,7.37598566409472,8.070019409484486
3083,4.929217521090266,5.129906578648158,5.0
1957,7.706626691265302,7.683397762861955,7.490797477668897
430,5.310848496654604,4.995241667710266,5.031517051446065
801,6.0198895613393555,6.986331304960779,6.698970004336019
1113,8.959470159625521,8.033255597300679,9.096910013008056
2758,5.557818694940693,6.026964158884314,5.823908740944319
727,5.508981173639739,5.53714068417209,5.0
776,5.994945066684639,5.721244935316921,5.0
1533,8.29055503380569,8.465253843807355,8.560036064079094
1251,8.477560548645329,8.574342499821201,8.430041181903405
2691,5.969174733907291,5.4141942305562,6.0
67,6.917530973279261,6.837413316362791,7.366531544420414
2849,7.405120975986468,7.363993567770424,6.429457060118103
1904,7.102030539066288,6.8877602293060685,6.070581074285707
705,5.826546306812284,5.275598902759449,5.0
31,5.919605257843724,5.875956448488506,5.501689446210399
1953,6.85220889608112,7.6314771854353385,7.617982957425132
1487,8.736998637860305,8.622169773388858,8.61996975203217
2291,5.6485102419050905,5.982833940171968,6.3655227298392685
471,4.832753842008303,5.142842453415929,4.301029995663981
2928,4.79502352251821,5.101146872276671,5.0
2574,5.158972143653849,4.986179632837869,5.0
2010,7.82787899725124,7.947005947012136,8.065501548756432
2923,5.125685134432758,5.12724447637873,5.0
343,4.627523614815525,4.332285044989357,4.301029995663981
1461,9.071762807919118,8.651068178888549,8.759950227887352
1929,8.254893388801861,8.287899183852934,8.236572006437063
166,4.724482634726206,4.785006017556599,4.552841968657781
124,5.343871104504565,5.859517379055817,4.721246399047171
2899,6.422404461749201,6.373880255343146,6.571865205971212
1316,8.457008863547335,8.590876118673657,9.0100165416986
2654,4.705107294865754,4.657573006106333,4.2295898684860935
1628,7.675696925697103,7.696807710091368,8.090016305060155
2250,6.263747430687781,6.745227059434805,5.987162775294828
578,6.971412679216669,6.684864937827752,7.744727494896693
2566,6.545345215262983,6.49061746860235,6.638272163982407
1106,7.269545490227068,8.066135882313494,7.790484985457369
2738,4.825527467008518,5.258536394620171,5.0
903,4.8510876380419425,5.842639154833142,4.522878745280337
2419,7.226386466113422,7.364469803745956,6.0
1626,7.479414326958724,7.26414465886086,8.110026361596004
411,5.9134055780305985,5.679373112368883,5.853871964321762
485,7.5161887890102035,7.754806600179734,7.619788758288394
1918,7.786774451003167,7.824745311656932,7.744727494896693
2040,7.743198866919268,8.323443222458458,7.508638306165727
176,4.377157852502889,4.731758873902529,4.568636235841013
1385,8.34724421618566,8.516915920317498,8.789949150124862
2098,7.979291516861571,8.043355166294315,8.356547323513812
3132,4.724986449008459,5.154080949517927,5.0
1313,8.362148805257116,8.265614123008259,8.33998877871067
1010,7.28506111481362,7.184837528276324,7.161150909262744
1811,7.363851122860834,7.299884201918588,7.522878745280337
495,5.672066800589866,5.844244626564884,5.136677139879544
443,5.492273563694495,5.425093393120279,5.154901959985743
80,4.78096415802804,4.968111935478938,4.301029995663981
1091,6.178197707176418,7.111201778034681,6.0
2120,7.901494249159367,7.809654199888711,7.785156151952302
2097,8.265893547179788,8.183028992433364,8.853871964321762
999,5.404606594080933,5.44934380449111,5.779891911959945
527,7.195843203309438,7.412739794453964,7.744727494896693
408,5.86614475408995,5.553132476750471,4.950007143079858
3115,6.047695702783216,6.161403455721885,6.097453220686009
945,5.91930570748827,5.914129634500569,5.0
785,6.454018587706743,6.340276277957112,7.187086643357144
370,4.755437899901903,4.445763991277086,4.853871964321762
1157,7.734342507795293,7.788471812652582,8.349984047528162
1736,6.344723364027477,6.381333743394765,6.359995853468939
2446,8.321055670566638,8.999788714896008,8.97469413473523
3038,9.139642710528015,9.101745189012176,9.619788758288394
2459,6.945452550833116,7.358619403195946,6.0
3058,5.842278887027051,5.438423941541679,5.0
410,5.909579095005395,6.368325612751066,5.782516055786093
528,7.582748433935965,7.516771896898849,6.826813731587726
2859,5.804828046127695,5.636490014084155,5.453087356818758
1114,8.626979145503212,8.097300583464836,8.853871964321762
141,4.7598770169120925,4.366641637678062,4.7447274948966935
2702,8.716663172837446,8.946193209196998,8.142667503568731
1737,8.976347894542002,8.926206448958455,6.980011840408714
555,7.660887297799426,7.214748074130082,8.0
1583,8.528845506786213,8.339616331829399,8.720105019988361
929,6.874640873954491,6.297995357914369,8.0
1241,7.853145859265906,7.909947784790128,8.14002155835798
2004,8.0873879083712,8.216802689989162,8.142667503568731
2959,8.167032616914025,8.606588533970564,9.1249387366083
1042,6.39389176757515,6.924112763780107,7.54928912185308
506,5.786711023814957,5.051208212456955,4.301029995663981
2149,8.380073357821766,8.249207582778585,8.4089353929735
1691,7.664220882256958,7.911523678414506,7.730020323354676
1100,8.40290257995407,8.087026941704103,7.649751981665837
177,5.701069086662996,5.673038932530986,6.045757490560675
1406,8.103937144268793,8.545977837257364,8.580044251510243
1110,8.841121549322143,8.430255827572296,8.55284196865778
1584,8.329134497192683,7.9973434799289445,8.79997073344623
2765,5.790856503079235,5.884721691134714,5.823908740944319
1641,8.443676198126687,8.096829530740644,8.410050398674292
1745,8.608503462913196,8.427285843114715,8.480040819247932
1556,8.20061168292164,8.394267847865635,8.379968104873702
183,4.679760980071726,4.859900723117682,4.301029995663981
805,6.107300453380376,6.549678056298978,6.0
2614,6.264106898413739,6.564191522958206,6.924453038607469
2288,5.2611418603281885,5.761410570331907,5.0
612,7.968214345743422,7.708693217088429,8.045757490560675
2531,8.64110976717793,8.214080405916043,9.0
2536,8.600107452781154,8.166549051802019,8.795880017344075
670,5.4134168758202454,6.088915388733438,5.0
2538,8.25133629534419,7.685666686219639,8.207608310501746
2059,8.769926034592169,8.84512891647167,8.55284196865778
1133,8.217590687316456,7.87012920187858,8.522878745280337
1829,7.531351470308346,6.8931059371432175,7.602059991327962
393,4.2871312341686085,4.230968342050218,4.301029995663981
1914,7.530329155761645,7.6650098564494495,7.935542010773082
1850,7.500015097376417,7.6325848912461005,7.443697499232712
2901,5.487167589012109,5.479897679054513,5.376750709602099
162,4.5020902043112505,4.297577609905195,4.455931955649724
2240,5.828153254647621,5.84243147429816,5.667157733005649
682,4.844846074007872,5.193159113546914,5.0
2742,5.849232529800736,5.547099597209983,5.823908740944319
2941,4.8004878317131565,4.81087977597534,5.0
1108,8.953602941578007,8.310056834238956,8.67778070526608
3104,7.193676762399277,6.505328301084314,5.709520186669327
3096,5.92620223787558,5.948084392196909,7.277366077466188
2961,8.381828230148383,7.894789647405898,8.363512103646634
621,7.882478754017846,7.48430130470748,7.522878745280337
1041,6.476315333282189,6.628070995490171,6.301029995663981
1080,4.802379906896344,5.076766163917312,4.522878745280337
965,4.949368816642709,5.322624106100634,5.039529222465701
30,4.9876366461411585,4.9172097251227385,4.301029995663981
685,5.750405530666708,6.144732544537867,5.0
538,4.734099105636269,4.805918338142206,5.1487416512809245
1174,7.825262988535535,7.536682480987225,7.270025714300444
927,7.019156806079675,6.59661923230251,8.0
173,5.270065450449317,5.171232055398784,5.3872161432802645
2878,7.697490744627155,7.624320594718721,9.154901959985745
296,5.765143477130882,5.544389752173782,5.376750709602099
325,4.1205209883800515,4.4656544011341435,4.3979400086720375
1295,8.13130410647078,8.162583323666144,8.819874124835946
1255,8.507985522338746,8.717345743508153,8.61996975203217
279,5.909877970107106,5.529128861209573,5.410050398674292
1627,7.710243257367107,8.136678760526253,8.219970872662662
1849,7.162356352126177,7.354954715810594,7.318758762624412
1307,7.647265178813725,7.4966725615938365,8.680061560019691
1738,8.099652398900998,7.842119832441921,7.26003230324049
1222,8.50304207068159,8.71382943116399,8.759950227887352
511,6.812929377451132,6.93581996210549,7.309803919971486
2367,8.884424193218152,8.89703184924522,7.886056647693163
564,6.503842536903178,7.077905750074541,6.698970004336019
1580,7.502212501309457,7.774685795153947,7.96018944585165
1261,8.570948897787853,8.777966552985133,8.750068243365805
1210,7.492786470691768,8.142388841008216,8.219970872662662
73,6.286462320360159,6.50465242238195,4.473660722610156
2666,5.666609177758801,4.77538356760924,4.577246058698652
48,6.657394793107788,6.190149359382545,7.214670164989233
2285,6.6093723176489085,6.616598625627693,6.228412519118745
1956,7.954384624554811,7.792429014525544,7.931814138253839
1179,8.149444151088646,8.53534958968587,8.730020323354676
1874,8.065875546211883,8.108660921861496,7.744727494896693
1912,8.276567719398216,7.987631595593969,7.920818753952375
1364,8.29900959182029,8.170133557087258,8.54000474395261
581,6.885297834627414,6.548374131891664,7.0
1411,8.966577451451608,8.555496341488443,8.750068243365805
1587,8.937648065156337,8.522701257103646,8.79997073344623
402,4.208288453738254,4.388500213636267,4.301029995663981
2284,7.2346419296140585,7.731197025730403,9.0
3035,9.294119745928835,9.11168762120904,9.55284196865778
1563,8.175546700174593,8.138267260315912,8.169989064063882
2003,8.0873879083712,8.216802689989162,7.958607314841775
1690,7.561292079309177,7.619760097016957,7.890084136976206
761,5.560469900082687,5.120131808944103,5.0
2940,4.8454825255930825,5.286940131909171,5.0
2771,6.0478694088718985,6.218960632187208,5.823908740944319
952,5.332889329206223,4.864653414942786,5.0
2359,8.857734852561126,8.383618951259763,8.886056647693163
611,7.159721588316096,6.982165463939968,8.096910013008056
3002,6.756597597657589,7.151799958607538,7.221848749616356
1271,8.292946387669712,8.025774568806506,8.609948503541013
1867,7.952336377610679,6.7427454577657935,7.086186147616283
1721,8.515523546264726,8.60948974955373,8.730020323354676
324,4.569843407350067,4.424469001949223,4.301029995663981
859,5.7533751449893344,5.881646488512763,5.311580177997289
1103,6.48514616012275,6.142891110170311,8.292429823902063
2618,5.775653811394506,6.436063428818653,5.0
1936,7.949454703519829,7.852578085384415,8.0
2755,6.1477718285429805,6.064360890713798,5.823908740944319
1720,8.504650540279798,8.730805535992939,7.980053318321158
2215,5.244439044556047,6.013794120555152,5.0
1644,8.538697305054233,8.276656505635769,7.899974269892137
2030,8.1156974160115,8.216622286041602,8.2839966563652
944,6.327570332783662,6.443277861046155,7.200659450546418
2126,7.941789640977045,7.5985097773794115,7.298432014944073
2366,8.77191928333282,8.666958435171813,8.853871964321762
239,6.367778228031918,6.395966288055948,6.698970004336019
2034,8.101233106227824,8.265669846484816,8.154901959985743
1694,7.828507318153399,7.964589042084583,8.250031916490597
1234,8.423067265325656,8.41186339549542,8.969805214643248
2575,5.346723851526724,5.195406894940498,5.0
3021,9.298803625785988,8.75665595282206,9.30102999566398
2279,7.490120659721866,7.93202226612622,7.823908740944319
2230,5.525983198463799,5.485290285005202,5.226213555018807
2458,7.675018976254265,7.595465603235144,6.830913642512977
2993,7.09561188911783,6.335236870597993,6.381951903287908
1078,4.832499300421156,4.971224765679918,5.00436480540245
1094,8.316432498985408,7.849146563851391,7.866461091629782
1537,8.060398376792813,7.996115353973796,8.119987161633228
3045,8.997434254200474,8.38371774020667,9.42021640338319
864,6.942565109498152,6.749966379322925,7.886056647693163
1228,6.187163588392238,6.676139149556802,6.130000141365475
1731,8.184244725290702,7.660085712828685,6.799998134593398
2211,5.866145114151007,6.4761310264789325,5.543633966870957
