,ECFP6_2048,pairfps,pIC50
109,8.337633236768584,8.22150011765911,8.431798275933005
1678,5.844750461886392,6.227644963512606,6.096910013008056
557,8.21711584519284,8.190150766474598,8.229147988357855
532,6.587988218000291,7.053110115450297,8.096910013008056
1292,5.979218944278777,6.099753233465393,6.642065152999546
1746,6.39172216435555,5.514736083850875,5.0
411,8.041037489528724,8.148736778095303,7.366531544420414
701,8.263577758654984,8.580165312380542,7.549750891680639
408,7.211271342140996,6.997045388435625,8.55284196865778
1316,5.1215535827825605,5.266281604376917,5.0
1784,6.229676613250031,7.164757669389674,7.489991487059766
218,6.045600511859066,6.703948113455392,6.795880017344075
599,8.267999279428992,8.171013735567527,7.747146969020107
582,7.492309136964909,6.8739969419014235,7.700057099977233
485,5.802460458343183,5.45016557591809,7.022276394711152
1428,5.550077024065719,5.295406335847097,6.0
1262,6.673690227339441,6.621110060140456,7.022276394711152
247,7.595269468355802,7.62074491311956,7.400007822415902
1394,5.955021310801823,5.922537614538678,5.0
1132,6.315111782436433,6.091364904911857,5.698970004336019
1607,5.872242600673916,5.409000675158498,7.096910013008056
1005,5.330839122321678,5.849241334877675,4.494850021680094
1010,6.441140734305814,6.285970606451648,6.701146923590294
352,6.1841607998973,6.314115731189816,6.468521082957745
494,8.526425627994598,8.88999654630079,8.096910013008056
1187,6.8630928130375795,7.491054085304756,6.221848749616356
1683,6.508703350444538,6.43630786455181,6.3979400086720375
1233,5.881656257725848,6.404413810087282,5.0655015487564325
1839,5.923906751192927,5.764037738453787,6.503070351926785
1326,6.753665928108733,6.582113521469751,6.82102305270683
1709,7.2642284255621385,8.574165932216063,8.397940008672037
907,4.670488430848049,5.004614706181909,4.494850021680094
1225,5.188259452066768,5.5599039791905405,5.337242168318426
479,6.005890267399896,6.445685977024045,6.657577319177793
1537,7.118954472596718,6.548674198239146,5.872895201635193
344,6.6067766014377405,6.699255191062066,6.543633966870957
1101,5.285141581972597,5.506725087435477,5.0
1288,5.902070885537764,5.665457870783573,5.72584215073632
873,6.607546409223646,5.98054742935883,5.649751981665837
233,4.396182143396105,5.532057242863834,5.300000202445418
575,7.810912924615682,8.288962204432515,8.199970640755867
1786,6.61939133646112,6.343730117194189,6.779891911959945
196,7.801217223264239,7.802967435143495,7.856985199745905
1580,6.89605767524523,7.11985396451462,7.376750709602099
1675,5.616494004145677,5.964438283054643,6.0
1335,4.971661845865486,4.898249621587272,5.0
817,7.240705332110623,7.307554833105286,7.346787486224656
1404,5.205778267477157,5.313499815677959,5.99012436628784
1666,7.804191114218799,8.120123299333773,8.522878745280337
1177,7.5467311922068925,7.487142067046055,8.0
1261,6.680846671687839,6.733653127132886,7.488116639021126
1181,7.930428933723557,7.799201453782056,7.0
867,4.843406521721519,5.144744111540589,4.494850021680094
1113,5.269385723278629,6.354487628127169,5.638272163982407
1576,7.443195631323387,7.588998047363837,8.920818753952375
1252,6.059130597508778,5.596568273081952,5.325138859262188
425,7.886715492964067,7.5705926636354555,7.485452247339714
350,6.587532768493744,6.495496421093939,6.730487055782084
70,8.208579836897728,8.116762082076349,8.537602002101044
1612,4.866359690322621,5.13063439914966,5.0
188,7.605501258329378,7.916255630694459,7.795880017344075
1006,5.3497430796756875,4.697359093740868,4.494850021680094
135,7.780096190884136,7.920737108193164,7.318758762624412
721,7.215598417791604,7.361092528265227,7.823908740944319
607,7.287096484757805,7.825738056735088,8.065501548756432
1648,6.697051237075673,6.942948369209498,7.102372908709558
1029,8.242900375228311,8.584624780715654,8.830031826003108
231,5.765797438439481,6.070844229810982,5.800000874803203
331,7.168053660729803,7.337740125048837,7.301029995663981
1134,6.356608407650433,6.787937207452411,6.400116927926312
439,8.048635899479896,8.22472860278662,8.292429823902063
1531,7.0585523903211085,7.3667517418626955,6.471083299722345
679,7.4890065917217346,7.112178265604187,8.42021640338319
23,5.273090016086281,5.502209983631127,4.721246399047171
530,7.964206412820203,7.638915887335099,7.645891560852599
63,7.935236186173549,8.076931059434838,8.853871964321762
1667,8.072045689562525,7.93910899538476,8.522878745280337
1693,6.2224668773349014,6.382785454860755,6.886056647693163
173,7.35617351012705,7.637897016438366,7.2716462179787715
1800,6.923115995433746,6.522964054204344,7.040958607678906
429,8.240975877425216,8.685132055696457,8.769551078621726
1245,5.2627688574652085,5.466141803506697,5.4110563572599855
1635,7.159574595492597,7.237250309458011,7.397940008672037
366,5.694361360806208,4.951376641952127,9.494850021680094
464,5.527395235471815,5.336339769114845,5.508638306165727
316,6.827270843262365,6.24287680694164,7.207608310501746
1790,8.329818892655153,7.960091540554863,7.823908740944319
1555,6.234633798192286,6.786370448386122,6.537602002101044
1650,5.040286084929101,5.240216580683564,5.0
905,4.778122105660988,5.265846253536339,5.148130399270234
570,8.204327720218544,7.294558172788216,8.0
254,7.230064669471369,7.26301586457452,6.782516055786093
650,8.350188575980203,8.327143088053315,9.657577319177792
940,5.158794024428518,5.416086622041248,5.774690718274137
1222,5.9136485316813365,5.5906533403055745,6.795880017344075
115,7.91990042236222,7.73762833278622,7.769551078621726
888,5.030055973310098,5.405939505544775,5.382999658879101
1157,7.226485775745864,7.31409439140129,7.494850021680094
1654,7.9766440096667415,7.8063096976669994,8.397940008672037
1752,6.784219721232237,6.175673180543674,5.790000026071145
394,4.769700461012336,5.201212833798308,5.0
1676,5.597750897255035,6.057782071164093,6.0
798,8.270417243212108,8.304695541083328,8.744727494896694
324,6.552647769286969,6.501546799431803,5.301029995663981
1684,6.696255297774784,6.75261070974597,6.698970004336019
365,5.899582063410455,5.570400282755513,6.343901797987168
678,9.26063024599436,9.224450850414458,8.721246399047171
820,8.137934125282436,8.110382931189818,8.154901959985743
674,7.943971897349328,8.183171845060704,7.292429823902063
1041,8.618899935093353,8.795376874547749,8.289967300934247
1523,7.032379810566426,7.390219195468994,6.85078088734462
720,7.4088877383857605,7.689930548199664,8.568636235841012
32,6.1802215473040105,6.565455365610772,6.267606240177032
844,5.491989531132667,5.13334193110503,5.0
367,7.056103138716892,7.19673658346707,7.262012673666569
427,8.156934946935632,8.71556145146813,8.585026652029182
124,8.166120424094668,8.361624928028098,6.769551078621726
1318,5.251391531748111,5.702443504948386,5.663540266151471
163,7.7372740019153134,7.265295942439145,7.698970004336019
1606,5.314123167569319,5.096698784216161,5.0
1080,4.783457785014711,4.931564004924908,4.769551078621726
1602,5.585831842646096,5.193210584827496,5.142667503568732
49,6.819402310239751,7.391089838450659,7.508638306165727
1571,5.928250217732003,6.273216176402308,5.552841968657781
1164,8.070104780536363,8.701548759155353,6.0
744,8.749024307391519,8.392859194397156,8.187086643357144
1782,6.128957084832728,7.153830800485863,6.399996913372259
306,6.191136344530068,6.2705429102462045,5.301029995663981
1403,5.6125232148987525,5.393783316469119,5.0
1559,6.343047066367898,6.4295853255976,6.740406121114051
1494,8.675431470853798,8.864067009699895,8.899974269892137
1351,5.270217813974923,4.896749563655974,5.0
298,5.576182393776155,6.448694967429496,6.301029995663981
909,4.512979141336161,4.983290526827283,4.798602875679548
1836,5.262322160429244,5.228998811450806,5.229147988357856
964,4.371194103693839,5.838819268143171,4.494850021680094
1814,7.213839427026145,7.220707785221948,8.397940008672037
1259,8.327897702389953,8.303852927549405,8.070581074285707
78,8.056190616383798,8.283554727873437,7.67778070526608
59,7.065282610807724,7.077712258118996,7.180456064458132
1287,5.929512697635064,6.264406508932802,5.0
1480,5.253878010390908,5.498943576498162,5.7775436633207535
73,8.759782358091156,8.887205475010097,8.769551078621726
1340,5.025878718765283,4.946303595428256,5.0
237,5.278034642500839,5.378192231595971,5.499999678657065
210,9.098703809070306,9.326719058646805,9.113509274827518
69,7.9451321038028455,7.768932948004485,8.721246399047171
162,7.816218488216879,7.53623555241565,7.638272163982407
543,6.970104936080662,7.425259280557142,7.795880017344075
832,4.876394908516396,4.948927202649973,5.0
1759,6.54917874122483,5.951427282118209,5.0
251,8.201955157754556,8.27291878317438,8.2518119729938
297,5.712602438266808,6.402226208781211,5.958607314841775
478,7.376116972831,6.178847817030307,6.585026652029182
706,7.222341985731259,7.243668175593061,7.259637310505756
900,5.114816110556969,4.872732696075982,5.480172006224281
722,7.552430369890012,7.338599778348073,7.086186147616283
1542,6.785716360480485,6.447640348661243,6.287350298372789
1061,5.059983630008587,5.054765088174511,5.342657263185374
1022,7.593404902963634,6.626286599411035,4.769551078621726
901,4.943296000196521,5.314796710255887,4.801342913045577
754,9.201387196206861,8.967909166903617,8.853871964321762
527,7.653870796721345,8.175276437173872,7.086716098239582
220,6.085762269153643,6.685806613771701,7.318758762624412
76,7.655480052821132,7.747000052511351,7.494850021680094
1768,7.140663261743518,6.848917009667182,7.489991487059766
1549,5.729106754675199,4.995337801155438,4.849857838151442
1230,5.676226269264357,5.188990710329516,8.045757490560675
413,8.14963886033117,8.016995998580121,7.084072788302884
1026,8.797650038509298,8.185048826146208,8.289967300934247
374,6.744128212950596,7.217476976786203,6.487983030503873
1536,7.039227088835743,6.676408554485332,6.709965388637482
1307,5.723040079023156,4.687394276155752,5.0
1615,5.686308677859228,5.974958011850978,5.2335871528876
303,5.946092217574942,6.028785886903301,5.301029995663981
1235,6.475517346327643,6.7537232160480185,6.0
1383,5.20759869159064,4.86253800498094,5.0
985,4.626365252347299,5.026552422829936,4.494850021680094
30,6.5064346900156735,5.805688294530219,5.958607314841775
416,7.8340917859471055,7.5859371338852135,7.185086818724926
1567,6.3158226898838805,5.884061893416088,5.892790030352131
1487,8.412594082856275,8.656752471823783,7.700057099977233
548,8.150462843328755,8.285287890483328,8.387216143280265
1350,7.872692945592344,7.994084551799664,7.886056647693163
420,7.966421968667843,8.232902409586808,7.978810700930062
1535,6.685120148037434,6.9013633911871555,6.337242168318426
1057,5.07019896798842,5.53889897468548,5.694218848745018
1557,5.531822806874413,6.666064387843391,5.721246399047171
1455,5.550458836636878,5.9293517706870515,6.147520006363144
99,8.040458113767562,7.919595892982688,7.823908740944319
289,6.173275767284638,5.90608359935192,5.920818753952375
1461,5.96330360251924,6.236089599239936,5.221848749616356
44,7.199244772897734,7.059248188610519,7.275724130399211
168,7.868618214916456,7.640498026674012,8.167491087293763
694,8.695481226544388,8.006942716656948,8.920818753952375
450,7.173874266865123,6.458169012194325,5.0
1776,6.742046045227301,6.734299343684265,6.900008766455316
529,6.817026460310812,6.894814793915655,7.188424994129407
903,4.871790076533856,5.454741704451823,5.270025714300444
305,6.195654480126183,7.179095080408708,6.698970004336019
1795,8.443951800102088,8.40446138011861,6.563837352959244
1073,4.83506521414681,4.731802062160278,4.769551078621726
914,4.677458119153427,4.629207199443589,4.494850021680094
465,5.749517316087777,6.604180723756633,5.552841968657781
982,4.4682029277298145,4.813861571703474,4.560667306169737
185,7.67074523350783,7.68953542295139,8.55284196865778
1303,5.6410394631935885,5.94588941292775,5.7447274948966935
1118,6.6955169254313445,6.606959245064916,6.94692155651658
433,8.220402232085469,8.091736907925844,7.548213564475709
620,7.485166085360431,7.529733017461981,7.744727494896693
765,8.86321474714767,9.065661221859909,6.318758762624412
552,8.24954283795364,8.927235720150712,8.022276394711152
1649,5.340641232326804,5.229189724365966,5.0
849,5.822583604124675,4.902648070896949,4.512861624522814
792,8.81020327711637,8.446536243109161,8.67778070526608
1731,5.820766018346788,5.792319025673982,5.0
1624,7.1462134834935265,7.338557785646034,8.167491087293763
123,6.060758198413266,7.036365408497373,7.769551078621726
1726,6.26556901676675,5.733644374216799,6.699991797446187
342,6.064138072108987,5.692078294926721,5.0
462,4.875873417473207,5.005703385924258,5.455931955649724
887,4.741496815525949,4.948001194810198,5.45717457304082
1402,5.3075632990838315,6.244247887982969,5.0
383,7.524391994255426,7.3605505937139455,7.357535479757878
861,4.588471464316573,5.168686723358895,4.494850021680094
194,7.602509105397829,8.027098614432266,7.97061622231479
1112,7.473056666483007,6.648381647458336,8.55284196865778
1151,6.04163065112844,6.464233251073732,6.0
1592,4.8025432359142135,4.856006664885554,5.029188389127482
1111,7.4088877383857605,7.689930548199664,9.045757490560677
266,7.223466157025582,7.774813635264801,8.244125144327509
730,8.356713518798621,7.764676385539164,8.769551078621726
67,7.970718483006953,8.130465332986683,8.455931955649724
1013,5.643026842206939,5.887209713233808,5.651889931519762
1720,6.515960174220182,6.699154386740094,5.0
614,7.9075670953644455,7.395029211188122,6.87942606879415
936,4.558250370233689,4.441805037732967,4.494850021680094
1304,6.135920653031654,5.003072373846554,5.441291429466834
643,7.638247909384313,7.150014016846629,8.42021640338319
590,8.88240263783093,8.84730694781589,8.880084589742008
777,8.04560885151849,7.785468694854179,8.086186147616283
1551,5.462159440346087,4.252251429564948,4.0
610,7.383469553411301,7.475504357523014,6.692503962086787
1424,5.288002776913551,5.007123415003487,5.0
322,6.953209400828517,7.126637389393005,5.494850021680094
1420,4.948948968929288,4.943181861708385,5.346787486224656
1467,5.001913636022271,5.1336437760511044,5.221848749616356
1541,6.798896353856124,6.493832183043714,6.476253533188435
1273,6.700332924235805,7.033755415906033,6.300162274132754
414,7.994141397870358,8.062605666855157,7.634512015109101
1138,5.275888506651454,5.4006431903357415,5.0
700,8.834808860161473,8.302005503957714,8.275724130399212
1401,5.260867762451492,5.092313557508816,5.0
799,7.903116232944441,8.035670677019857,8.853871964321762
261,7.399821395615566,7.622706967137047,8.42021640338319
898,5.431352748933169,5.474260482264493,5.336299074610352
240,5.516472916406376,6.849208998965566,5.899998417198648
950,4.541708537639946,4.989681128245457,4.494850021680094
1182,7.839851315116653,7.583784666541645,7.0
1517,6.549665212019274,6.724905123453649,6.61261017366127
998,5.246487358420427,5.335030539684206,4.494850021680094
889,5.312155721485045,5.837773482117217,6.070581074285707
943,5.16518093446212,5.450090225161595,4.707743928643524
862,4.637904241869351,4.88823996949521,4.494850021680094
1446,5.066807054271455,5.312667181501166,5.0
71,8.863854375277029,8.758795981044196,8.508638306165727
438,7.500369632779978,7.718387587902542,7.665546248849069
259,7.585741673222451,7.364282280147714,8.229147988357855
51,8.82181790712926,8.573875797704552,8.568636235841012
707,6.390058746478283,6.100679763066059,7.060480747381382
881,5.2604074897947255,4.723860164622846,4.494850021680094
567,6.9587761828849155,7.36996894276936,7.599980364934842
332,5.975343800481591,6.189712133084547,6.119186407719209
1255,5.968618409993898,6.229264085077185,5.073657553374345
965,4.741665574569333,4.765521048994347,4.494850021680094
937,5.642196053121704,5.37589562303513,4.494850021680094
997,4.985216290566835,5.35851783362344,4.494850021680094
787,7.036919938525556,7.127639238813874,7.096910013008056
1137,5.536800813221255,5.618197226332609,5.0
480,5.362853357063312,5.467720174292987,6.698970004336019
354,6.721640055332817,6.803278966281358,6.709965388637482
514,8.779378463744594,8.518545828184648,9.522878745280336
1704,8.0954329482516,8.030127391031034,8.301029995663981
1825,5.156199922408527,5.227223709158978,5.3872161432802645
1341,5.228231951461664,4.870667724728952,5.0
486,8.463348955391542,6.861837459822762,7.236572006437063
192,7.320536087879866,7.839159239997878,8.130768280269024
534,7.239010365437983,6.73923557718103,5.6020599913279625
1417,5.089971691344852,6.086915863881698,5.0
1054,5.149559258649437,4.767018137768394,5.37191773900932
704,7.503109086922637,7.1257475877727074,6.335358024443875
561,8.23426771849827,8.259777992107834,8.958607314841775
141,6.75486323799223,6.426382273775638,5.801893001126598
1198,6.79072037130393,7.123968845151177,5.154901959985743
1647,6.517816957998938,6.866599072288002,6.97061622231479
1729,6.7590344566325875,6.5702609705217805,5.499999678657065
339,5.838661166682719,5.724658693999609,5.3979400086720375
554,7.958092196062937,8.363140660806499,7.086186147616283
432,8.033036076824976,7.927146186576684,7.616184634019569
1633,7.737174899096464,7.379264226859642,7.657577319177793
1374,5.117757465624244,5.610712425262702,5.0
271,7.909731348873179,7.739433813064057,8.18045606445813
184,7.528735032054322,7.614833203152784,7.638272163982407
818,7.901158404824485,7.599268952155292,8.522878745280337
244,7.223348140232564,7.649246668499129,6.799998134593398
453,5.4941270824276405,6.513947646987207,5.0
555,8.456824964164138,8.833101393882382,8.721246399047171
1210,6.1638210157439834,7.404396066620988,6.494850021680094
808,7.154399985078991,7.43123075839408,7.1938200260161125
1342,5.1633377227224155,5.047237604997493,5.0
596,6.060758198413266,7.036365408497373,8.720105019988361
1695,7.864294244653564,8.082955592402381,8.0
1560,6.120286416632709,6.895890074340082,6.259953275948506
1375,5.226498165921712,4.816613694394157,5.0
1444,4.866045265232932,4.980741657491162,5.0
250,8.168855396790914,8.072070963862796,7.096910013008056
841,5.2534905573182975,4.978600381503607,5.0
1208,5.771275867990069,6.256687978347618,4.823908740944319
497,8.593319600767071,8.300304625448193,8.154901959985743
1214,5.270266678116565,5.5523806670401425,5.920818753952375
381,7.8847125987321665,8.03285626247589,7.920818753952375
917,5.257791925618065,5.007641800625825,4.876148359032914
1547,5.378320474234692,5.415589934093736,4.0
1506,8.94207159013107,8.67891931698098,8.79997073344623
1315,5.489034777413639,5.244280649584407,5.6777807052660805
1581,6.229132011619191,6.098866813014523,7.455931955649724
1009,5.8669377752496725,6.1915463880562704,7.387216143280264
1516,6.237080072423013,6.6385389648340425,7.327902142064283
1357,5.381611222112158,5.222935105389333,5.0
1658,7.7110480795489975,8.158228828000178,7.657577319177793
1619,6.154396629587232,6.479790182215764,5.896196279044043
182,7.576549275431405,7.7992505446881015,7.675717544702307
170,7.691109714664368,7.5824288560250785,7.795880017344075
292,6.19891235630704,6.130266738833386,7.721246399047171
1593,4.902979572189239,4.969291174006374,5.0
746,8.873404277967298,8.630767378859606,9.154901959985745
300,5.278889394759284,5.584442591921045,5.301029995663981
1735,6.412592424513078,5.6681521087638576,5.800000874803203
471,6.004148593581915,5.785133915377617,6.376750709602099
1771,7.403719618715976,6.7495937750454935,7.289967300934246
743,8.771128077206463,8.389425306679719,8.769551078621726
1783,6.674824343925862,6.494774199309454,7.100015437450609
948,5.151848888228194,5.230638939104764,5.651695136951839
1067,5.417893092685004,5.693144103141618,5.815876645760329
1348,4.878090720356464,5.600500557214884,5.0
371,6.703628238584101,6.898388651999837,6.603975103391407
1239,5.965046639204772,5.853588941897351,6.0
1815,8.315657876338669,8.401211448977163,8.698970004336019
1665,8.21799358914767,7.935018487645289,8.221848749616356
1211,6.974834457232137,6.848533682888111,6.657577319177793
1284,6.546920012060776,6.474258575361049,6.723538195826756
175,7.361649043697797,7.598851511074703,7.795880017344075
923,5.15395315567687,5.3575527017119935,5.653647025549361
680,8.541763716576074,8.378299280362716,9.148741651280924
585,5.426952217590847,5.685398861539577,5.660000322371772
1100,5.354771649030109,6.005103073380403,5.485452247339714
334,5.834281525207635,5.9860883579267075,6.091514981121351
845,5.682781459612996,4.904261834750679,5.0
609,7.20489554273163,7.355075480368107,6.521433504406157
925,4.47610955179972,4.940564753537558,4.494850021680094
946,5.312390928920872,5.626699366542003,5.422508200162775
916,5.501340433102329,5.910428634892347,6.453457336521869
693,9.134350615850511,8.87231899837738,7.522878745280337
526,7.454354936245373,7.281401447226833,7.590066876668706
198,7.557730494657568,6.5809549240803955,8.013228265733755
15,7.198890728183726,7.021086607079071,7.096910013008056
265,7.577774557782483,7.67848938268647,7.5376020021010435
593,7.257832973974109,6.8437416775057756,5.770000934050708
1242,5.2735796359390825,5.510054829428282,4.314258261397736
988,5.980334145475296,6.057859910027555,4.494850021680094
1733,5.894676547534981,5.307664287381237,5.0
1050,8.982870707806715,8.823549052319244,8.079981083971084
1692,6.791247232351702,6.216578072729161,6.698970004336019
1707,7.490424686828803,7.518286653449666,7.070581074285707
806,6.320372558503078,6.033201255102422,5.698970004336019
1641,7.024154047552092,6.531802160111669,6.300162274132754
1639,6.589371478568978,6.587691882139506,6.966576244513051
199,7.257832973974109,6.8437416775057756,5.775466937393914
771,7.449503771514738,7.669952693476432,7.823908740944319
1121,5.421994686334021,6.546678929895599,5.698970004336019
893,4.56971257351894,5.384763832086595,4.603800652904264
1052,8.569573255994495,8.558724935972581,8.739928612014925
519,6.892996378436862,6.937951597780015,7.174573882232177
598,7.860589756718673,7.657030645536581,7.913640169325252
1202,5.478053992258043,6.2905248476042095,4.886056647693163
741,8.912595239990432,8.629378153080484,8.366531544420413
1762,6.902030491908306,6.12357959391609,7.320027305722581
637,6.947176317240464,7.822137758593996,8.920818753952375
1298,5.296521541043334,8.189261420174807,4.522878745280337
984,4.732725067234589,5.274434164208023,4.494850021680094
310,6.943960270896459,5.847139459145154,7.180456064458132
56,8.303085678017899,8.22938240416423,8.096910013008056
584,5.9675415473433056,6.518297524385164,6.109998386815364
483,5.875891163515571,6.463410905260024,6.769551078621726
1196,8.498697421161822,8.302658467937617,9.070581074285707
745,8.47029263452966,8.559591061325664,8.744727494896694
1387,5.39840357403782,5.167677590264353,5.0
43,7.3848467608195865,7.228565375635738,7.494850021680094
100,7.155960033018561,7.3986812004095475,6.920818753952375
274,7.766333861151418,7.611399325906554,7.301029995663981
1293,6.7240732289316405,7.284573042693114,6.79317412396815
353,6.6633018553190535,6.72699962401161,6.787812395596042
101,7.415030160442871,7.192479144012207,7.017728766960431
1497,8.644790150120697,8.57161716425037,8.899974269892137
836,4.836628033439147,4.825014226119284,5.0
107,7.9112580419448415,7.294836126257355,8.1249387366083
1319,5.448240974615221,5.7888630314083995,5.364516253185088
1829,5.515525947813597,5.136798152716489,5.42021640338319
802,7.508494448294491,6.740272625259868,6.468521082957745
772,7.9450978146950915,7.701626920518321,7.67778070526608
1627,6.866146742380808,6.2528595020608,7.102372908709558
1190,7.854001345226685,7.448499225198264,7.823908740944319
1385,5.045720770777169,4.945757767164311,5.0
426,8.25597731683223,8.434561765786185,8.67778070526608
1027,8.47815091666563,8.34975232101709,8.029978734171634
1431,5.022632792505335,5.470051154848055,5.0
128,8.577859981127624,8.270745079178782,8.468521082957745
535,7.026538816156012,6.979997882169626,5.823908740944319
518,5.964048094915017,5.961894433286915,6.772370350428991
1823,5.515525947813597,5.136798152716489,5.769551078621726
1007,5.74695251420945,6.273121328519413,4.494850021680094
1128,5.923850306856458,5.979471776223481,6.213958789757446
1087,4.734870010783035,4.799561913120066,4.769551078621726
1325,6.762402721787586,6.650941549625429,6.442492798094342
481,8.449953094899454,7.736176874430873,6.698970004336019
495,8.728520460033282,8.741364676267086,8.096910013008056
974,4.259212242340163,5.045703496095065,4.494850021680094
1778,7.1166341333647924,6.6989510055772765,6.749994971513104
994,4.628120284226657,4.522027533833677,4.494850021680094
591,8.408884057979247,8.603196958861425,8.819874124835946
1085,5.073960125017685,5.070570209872883,5.29929628285498
576,7.734149500194007,7.764026055261897,8.599980364934842
1838,6.052402624178185,6.291881019533626,6.428291168191312
1631,7.318958188119514,7.504241815428213,7.397940008672037
602,7.57755551078774,7.517901359360648,7.309803919971486
1422,5.278379193104247,4.902823415164419,5.119186407719209
1723,5.181206099682237,4.904399200290544,5.0
1524,6.783810127793711,7.129203566610179,7.154901959985743
1159,7.555819287083822,7.666147979315322,7.698970004336019
1766,7.27026532723003,6.7860208006023965,6.840011949618013
405,8.275307531375562,7.179183706869967,8.3767507096021
1432,5.02066697708963,4.999331395818697,5.0
1569,6.324449570848869,5.795947173529635,6.24184537803261
1706,8.052491533901664,7.447203857840284,8.397940008672037
692,8.521919092586732,8.31323277332661,7.795880017344075
1063,5.07019896798842,5.53889897468548,6.72584215073632
309,7.214800276298433,7.067197060438065,5.481486060122113
226,7.594180051019517,7.772403199193115,9.100015437450608
1578,6.976512307394841,7.147993551298946,7.443697499232712
1789,6.7534997055066714,7.380844881110243,8.221848749616356
1418,5.105386486283945,5.042082517863167,5.958607314841775
1811,7.571302878024849,7.499297133066281,6.425968732272281
910,5.009836056935054,5.327869672884265,4.610833915635467
148,7.925121939398118,8.332121693510134,7.67778070526608
544,8.044450855331526,8.57340100223238,9.200659450546418
1442,5.0192096658053575,5.137877705765023,5.0
727,7.7830479198491656,7.975381184214561,7.769551078621726
715,5.792037437734318,5.728450375942821,5.0
1091,4.671879572156189,4.75808343691516,5.462810773756355
611,7.537385437023314,7.739404176423494,7.013228265733755
1075,4.792579740076986,5.081440441865549,4.769551078621726
1244,6.458028099609646,6.099535554018104,8.022276394711152
1221,7.151250299444099,6.373432406150523,8.0
834,4.906376148285469,4.589251527523713,5.0
286,5.987017973347207,5.49223151511577,7.275724130399211
1489,8.58200905328661,8.859033558501539,8.700057099977233
1791,8.112454286183699,7.906135827801393,6.896196279044043
1458,6.233920034450219,6.037612622472598,5.066968504897595
1621,6.438491046126283,6.66158746074242,5.452225294612178
