,ECFP6_2048,mol2vec,pIC50
1352,7.502764604947527,6.8365315704579075,9.1249387366083
1962,5.109457132235577,5.15771224866053,5.170053304058364
1837,4.944637093950252,4.692371449259908,3.962573502059376
63,6.802304540415427,6.821248652885692,7.924453038607469
1314,5.751362999213449,5.14060858712152,6.0
548,5.946841262300125,5.288712679677993,6.764471553092451
1090,6.615036009797739,6.401177615146002,6.673664139071248
1404,6.397503868544104,5.668465445318227,5.648783654660658
812,5.600772029483359,5.404152259853949,5.1938200260161125
1502,4.8162213360830926,5.808777478096928,5.698970004336019
637,5.032852150772459,5.050962164922293,5.0
1004,7.083421764387061,6.020795987681595,7.229147988357855
383,7.654565930636255,6.3012092238175486,7.958607314841775
1173,7.087100729849699,7.4271085960624825,8.154901959985743
483,6.544911484251829,5.7684504198773165,6.903089986991944
893,5.486807967399882,5.580260583324008,5.0
705,5.11178186023697,5.091264135105812,5.0
1084,5.601444571229441,5.646444345870212,5.3979400086720375
307,5.7202255198008025,5.792225871751404,4.889410289700751
247,5.530382812951698,5.906710563602756,5.0
464,6.621521097234458,6.908518497316629,6.537602002101044
1692,6.665667945110713,6.254309172407384,6.756961951313706
485,5.5660275588339525,5.60328104655194,4.356547323513812
1387,5.0399545081803065,5.50818338391274,5.687611050629408
2038,5.066305036385254,4.697441092120866,4.522878745280337
1309,6.2483804836742,7.106889105638813,7.214670164989233
1498,6.052012731636264,5.937235870113459,6.460923901207224
121,6.152815967485829,6.249452258236612,7.481486060122112
985,5.608967137444814,5.909777285170882,6.161150909262744
23,7.4765498625791285,7.0578964132148005,6.481486060122113
350,6.905374998616315,6.585426807484006,5.698970004336019
588,4.972465674506215,5.257489460126533,5.0
427,8.18042582530267,8.60111955896887,8.769551078621726
1601,5.893550283495502,7.567860243796054,6.522878745280337
1855,5.477934382916165,5.262543548644746,5.823908740944319
836,8.09647929571133,7.462213094138242,8.017728766960431
1998,5.819808852980947,5.4495278953504505,5.429457060118103
49,7.600100969862002,7.724653438849727,7.876148359032914
173,7.756039197068405,7.581766073009332,8.215382707367125
849,8.204360382312323,7.919160584352891,8.192464971931146
289,7.131319494202335,6.948766127913808,6.732828271596986
1808,7.2305341781153265,6.810625750679833,5.1664704182413566
1810,5.875334956388147,5.734915369584598,5.251811972993799
1144,6.7342748874808285,6.614398070488952,6.935542010773082
422,8.538751775185972,8.693232355255464,8.508638306165727
1229,6.47939746051453,6.754698036328577,7.0
1181,6.81630779577275,7.483713451758797,9.431798275933003
583,4.837618291089247,4.985531475355409,5.200659450546418
1703,7.123651490409848,7.368316676667395,7.072116589669293
306,7.0800006031618,7.172271896809247,6.508638306165727
2015,5.429981226978507,5.596868932051485,5.3979400086720375
736,5.040499798279169,5.045787114983574,5.0
889,5.2291569513212375,5.59909674125745,5.568636235841013
450,7.075314199803887,6.456139175928672,7.008773924307505
256,5.360220714694957,5.768826248534943,6.120904120499927
630,5.21007281898406,5.02859388634728,5.0
1618,6.631631387057667,6.968728628328524,6.795880017344075
1063,5.407063970194366,6.30722639764515,6.3448615651886175
1999,5.592537831997918,5.3596535817957,5.0
771,5.378031043138314,5.214127762889137,5.096910013008056
1023,6.330357472224606,6.591818976395856,6.567030709125595
1743,7.0894290439531975,7.48091901016957,7.229884705212898
1091,6.615036009797739,6.401177615146002,5.221848749616356
482,6.544911484251829,5.7684504198773165,6.913640169325252
780,5.8625678039471865,6.479303281608379,5.337242168318426
299,6.670682690253587,5.891017781759398,7.0
1220,7.404806216094045,7.602370446446021,5.298173069602861
1671,6.370514884238136,5.168936863167846,5.318758762624412
1826,6.879040184822763,7.259418878838663,5.941194513324093
270,6.958492825912967,6.519970405128518,5.267606240177032
361,5.480907635013552,6.0423123283393085,5.3979400086720375
432,6.711246594473419,6.101195806263632,7.632644078973981
785,5.249872730268847,5.10153332119154,5.0
298,6.918659489434408,6.496535234701105,7.0
393,7.168148764834131,7.899944029431488,8.55284196865778
25,8.005258127539255,7.34113852420739,7.910094888560602
1303,6.070348648087092,5.971619712523751,5.818156412055227
78,6.892438850135458,6.983440846616706,7.136677139879544
865,5.9098716499201185,5.564369617981954,5.950781977329818
32,6.729304023859199,6.461806501811276,6.301029995663981
1453,6.021129032434042,5.881222209622384,5.522878745280337
1235,6.243685276395632,6.101802079359519,6.42021640338319
873,7.171280698589004,7.190115283098716,7.795880017344075
1830,4.31715149863393,4.452239097881352,4.359518563029578
163,6.038202998799628,6.846672823320814,4.486782399932061
203,5.931843464519913,5.996998856486744,5.782516055786093
1375,5.973229747826922,6.050063517845486,6.000869458712629
952,5.960084377668519,6.588486418364236,6.522878745280337
817,5.333218569622213,5.385341036059676,5.267606240177032
966,5.346787598744683,5.8952790077142625,4.522878745280337
1114,6.327561819927437,6.535607390626817,5.590066876668706
416,8.18042582530267,8.60111955896887,7.804100347590766
2026,6.080778752325601,5.930753416054946,6.0
1766,6.727142314415197,7.209911391887902,7.199282921717615
2048,6.091468126257261,5.755498666006899,5.060880282351513
1483,6.867793397874207,6.913305718965717,7.4089353929735005
1414,4.8886477203892,5.834310368034492,5.500450374094851
218,5.173640747994781,5.076984261683775,5.522878745280337
1991,5.575095342771627,5.9940729640746255,5.0
905,5.29800689819541,5.260002672256896,5.0
1797,5.994492911031447,6.324355175465251,6.216096420727265
1067,6.500518921708149,6.087821732373231,6.073143291050307
743,6.72273172856368,6.202884242846683,7.769551078621726
59,7.533542933737987,8.015124045018482,8.568636235841012
607,5.1120889413852515,5.185730492069221,5.0
1827,5.8359469867076745,6.406675386381257,6.402304814074488
73,6.93731039410047,6.329753187386372,6.6252516539898965
162,6.846250242543697,6.488938555052614,6.269217724333611
367,6.154934971261453,5.730217480803069,5.638272163982407
1923,5.133315034368468,5.221895186953145,4.422508200162775
581,5.683200616620297,5.461645853759536,5.0
1078,6.1862140207918355,6.598701639870767,7.0
1564,7.155995386235813,7.072198248245983,7.283162276700476
1475,6.525492644846326,6.03181615026493,6.0
45,7.263881060033484,7.385013654290477,8.221848749616356
1965,4.87792532240019,4.9161013040559585,3.9800533183211577
818,5.783205214242995,6.32680215204369,7.443697499232712
471,6.057837841713194,5.758829313677465,5.920818753952375
1362,6.229017450920151,6.096392003270014,6.467245621007502
76,7.967675014957162,7.847458123258733,7.886056647693163
1976,5.317488152335493,5.253738303184609,4.614036429399302
1457,5.545597921160312,5.9261177679772326,5.522878745280337
694,5.373378804227662,5.185791441977809,5.0
1226,6.727551836021783,6.608782477343148,6.913640169325252
494,6.2970203060928815,6.838263179470628,5.528708288941061
824,6.178408819526008,6.60389064334975,5.6777807052660805
1738,7.307818595933969,6.427276849268565,7.425968732272281
30,6.990781712249586,6.820402370569916,6.4089353929735005
1125,5.084906788048164,5.363236599082271,6.079876673709276
1558,7.091290702800268,7.327386136878328,6.746419710437817
1310,6.150821337077378,5.485753371609796,5.800000874803203
1234,5.931399474327794,6.242938462454954,5.64569943765464
1460,6.663074937050427,6.044199463223347,6.45717457304082
704,5.11178186023697,5.091264135105812,5.0
1054,5.8849037865225755,5.864025324172629,5.0
1596,7.811053928647682,7.849137818462444,7.920818753952375
1613,6.419719514085808,6.487984385810352,5.0
1573,7.048589409870485,6.943518254452688,7.094743951251549
1619,6.631631387057667,6.968728628328524,5.0
344,6.59621129097241,6.7036460139738505,6.309803919971486
44,7.790177403560567,7.215168418296355,8.431798275933005
1210,6.674494392243672,6.390056306705648,7.519993057042849
168,5.362804413990449,5.899005385657655,3.823908740944319
303,6.746208167744612,6.416707057771018,7.0
1608,6.237551581760606,6.431507930565696,6.376750709602099
982,7.1261868247083395,6.5552051830363185,6.698970004336019
352,7.061447781043561,7.0309483117647105,6.886056647693163
1985,5.493252352758334,5.32818587856939,5.0
1730,6.957200956048038,6.3499216268334715,7.24184537803261
1805,5.902161273296768,5.9351737463483625,6.200659450546418
1616,6.631631387057667,6.968728628328524,6.468521082957745
940,4.7907087674066595,4.672530729441835,4.728623128105926
997,7.121982620340241,7.313257997766731,5.920818753952375
613,5.325925559056559,5.257864998407623,5.0
974,6.207775379474491,5.94192383996145,6.191114132640188
1713,7.559839673358181,6.723919598621002,7.095825631715837
1134,6.143698757870743,6.055302473424836,6.690369832574102
353,7.061447781043561,7.162102939050547,6.3872161432802645
1105,5.732665698082992,5.688445996956891,6.000869458712629
1216,5.988610478404106,5.6111165966299055,5.558461961297839
1822,6.768061979246014,7.115757598159455,5.060480747381382
185,8.03986229314251,7.663595498972721,9.522878745280336
1270,7.346867959361175,7.762352593694927,7.376750709602099
1317,7.369301965788619,7.2413851721212,7.689944262249108
514,4.945021458006886,4.984385027184265,5.130768280269024
1239,5.979330249505914,5.772168779815307,6.1249387366083
300,6.631374008093235,6.352475341622441,7.0
411,7.6423015215536925,7.749226190371003,7.638272163982407
744,5.652360197562724,5.461724261446263,4.823908740944319
988,7.577935883583145,7.423646331249023,7.795880017344075
1646,5.858669230623975,6.466625029157269,6.273272790973428
1995,5.512764320442695,5.382317507422395,5.0
1993,5.340869762087155,5.881405417247258,5.0
1406,5.844650599623165,6.010454062723871,5.7848914189469065
1027,6.445992798602892,6.906515160657394,7.075720713938118
175,7.6787678333760585,7.078885444732471,6.609064892896621
932,5.388566806226549,5.198753877359202,6.293282217663241
1838,4.390276637016193,4.332159197178723,4.043351420794797
903,4.845616986347362,5.0298133798916345,5.0
1657,5.636449818138924,5.686088721530172,6.0
123,7.179772189966912,7.097812594158583,7.305394801066432
1402,4.977362225225483,5.98279372772531,5.970210529168145
394,7.496930192693629,6.932171443405464,7.568636235841013
438,7.523081168105046,7.3592456803478905,7.649751981665837
1488,6.803888029060052,6.947462477532657,6.431798275933005
39,6.562645577121997,6.487798234941424,6.568636235841013
433,7.882532313737118,8.684834264437022,6.623423042943488
584,4.847500715234459,4.8062049921646715,5.0
331,7.248065995167464,6.85796737344435,7.259637310505756
921,6.8225453489538035,6.8633312968644,6.504455662453552
194,6.960223278530454,6.591834326588315,8.522878745280337
554,5.96432073183134,5.884361635184247,5.91721462968355
1908,5.00657896193227,5.687416694403009,5.0
1765,6.679933710484909,6.963161631394338,6.211902366619703
322,6.8974969125534065,6.825308464814091,6.568636235841013
1232,5.719086571463282,5.896147496249525,6.132532512140949
266,6.104752206321212,6.638936632310453,8.229147988357855
1170,6.944231698846256,7.122028220793547,6.623423042943488
1473,6.930459093418915,6.062319312724799,6.856985199745905
1366,6.133286688321126,5.744126318673753,6.675717544702307
67,7.60446159737804,7.801574051660087,8.920818753952375
1001,7.252030576182242,6.893076243443154,6.045757490560675
567,5.921455422798969,5.844377196067711,6.375717904164332
1271,6.431738108145071,7.234464847532276,7.244125144327507
1665,6.076646356523239,5.88964984030084,6.0
1531,6.634768142578665,6.5222119313780915,6.721246399047171
620,5.813600518721111,5.402022794017255,5.0
1454,6.1425488749890995,6.041492219686929,5.522878745280337
1771,6.931186592595038,7.29430766861421,7.943095148663527
1824,6.658202666878995,7.034545820781639,6.97061622231479
1924,5.133315034368468,5.221895186953145,5.3872161432802645
579,4.630007689607528,5.089887824796026,5.297569463554475
1681,6.132536092669483,6.734547559127642,6.0
1258,5.870187586057842,6.88789071540047,9.0
994,7.010437033739317,7.159117669220429,7.552841968657781
1263,7.765224012569166,7.358795836647548,8.397940008672037
1580,7.5124456969004765,7.245209700185009,7.180456064458132
1550,6.8892278041885096,6.961256249753785,7.761953896871205
887,8.117251001967961,7.245446909994655,6.991399828238082
1576,6.4592677350374865,6.472339033056018,8.236572006437063
1625,6.373550870425224,6.178877727624523,6.535510452566029
1708,7.733770152360236,6.927498147478896,7.106238237942057
1644,7.236028713500975,6.117021802325879,6.928117992693875
765,5.847469510971712,5.877775460987171,6.0
1799,6.854130227654424,6.324355175465251,5.786216700664696
962,4.851401184574733,5.800115635643149,4.3979400086720375
2011,5.518607604707041,5.664722107932892,5.647817481888637
1889,5.255678015831235,5.907136905204161,6.308918507877031
261,6.726993402094352,6.612454785139222,6.176525770829699
495,7.716928100771158,7.115820947729147,7.259637310505756
1739,7.105208738094823,6.585703765618266,6.067272632698471
240,6.158758872655261,6.446013913927954,7.167491087293763
2053,5.975057263745684,5.591288787902007,6.481486060122113
857,5.230474767230667,5.188770748451024,5.0
727,8.814563961800012,9.277566688659583,8.853871964321762
1944,4.991381175880263,5.095532410014038,5.080921907623926
1511,5.185252163725959,4.948963575505368,5.580044251510242
990,7.757661419538178,7.985163657725958,7.995678626217358
365,5.6943559787254205,5.7865422157543485,5.036212172654444
1055,5.8849037865225755,5.864025324172629,5.0
1350,8.33487637353783,8.08440083167246,8.4089353929735
619,5.837837339421151,5.187530497091724,5.0
1541,7.378461128595038,7.013532815813386,6.796695083861517
532,4.992086842000119,5.096872086559757,5.0
611,5.0495049508338665,5.004825992818316,5.0
71,4.9146185685297175,4.997776007916537,4.795880017344075
1273,7.77086684785889,6.8158362277481555,7.086186147616283
259,6.3725891378208095,7.456599325244885,4.774690718274137
51,6.9519274592159155,6.946841793819825,5.8996294548824375
198,5.871524333372769,6.2640912029506115,6.001740661576301
1316,5.526615428392232,6.813470541738713,5.879998925531604
881,8.109085351606248,7.702691106305793,7.376750709602099
332,6.521038288046157,6.036793240307344,7.5376020021010435
1422,5.449332135353701,5.897157887784049,7.068033885271827
1112,5.778582343328043,5.669490110188091,5.44165149123838
480,5.6132780755836205,5.3838660131637095,5.832682665251824
2017,5.459371899554852,5.430251027915927,5.0
1545,7.346735251824772,7.368085227642789,7.485452247339714
1521,5.28323102846283,5.161731822146566,4.900000142057633
1393,5.4237052418319465,5.9120425657692985,6.168770306132936
1610,6.33217487938529,6.479571079460606,5.091514981121351
767,5.378031043138314,5.214127762889137,5.221848749616356
426,7.7090694647109865,8.663726383418924,8.886056647693163
596,5.535276881833523,5.303857939966301,5.443697499232712
1943,4.991381175880263,5.095532410014038,5.130768280269024
1425,6.142898617353618,5.524320573726308,4.995506662452725
1835,4.556227985949151,5.132950303828242,4.413412695328245
1459,6.124847637519612,5.838824375757545,5.522878745280337
2037,4.185512559988888,5.723664674379063,4.522878745280337
1980,5.133315034368468,5.221895186953145,5.379863945026242
1057,5.777160337367558,5.65664498023656,5.178486471595227
398,7.0086082816594075,6.794986472473575,6.431798275933005
1353,8.242024829997291,7.741797694236347,8.318758762624412
462,7.168762011204828,6.921335901170545,7.522878745280337
436,7.393813949960888,6.908795055160961,8.869666231504993
192,8.68243543434077,9.064637201479629,8.853871964321762
1982,4.736206791340447,4.713235641399126,5.180456064458132
1815,6.096409725459306,5.33778459502124,5.387428045934824
292,6.986802905089298,6.650172546491431,7.787812395596042
445,6.1786028566683795,6.365017008815064,6.053056729302175
1286,5.9867671447053885,6.246969711905761,6.001740661576301
1151,5.610371114260014,6.006857228304867,6.0
1867,5.285047195873505,5.048008301410124,5.183758700008217
1160,6.023601344479597,6.0583694025218575,6.899629454882437
141,7.124473506899916,6.371561884984338,7.252588192113577
757,5.3998741324522825,5.553224639455591,6.0
2,6.719725580192623,6.519292360572557,6.327902142064283
788,6.57414563800707,6.206194226994716,5.698970004336019
1773,5.619414110274614,5.611129449305632,6.0670191780768015
1928,5.263640136579217,5.202381506882529,5.130768280269024
1856,6.4668037059314205,5.958434557325085,6.346787486224656
339,7.100873519053484,6.6457745141997595,6.619788758288394
1274,7.296937429990968,6.041918585298642,7.080921907623926
408,7.54031165919651,7.520245201838969,8.259637310505756
692,5.1475686147952135,5.384409639946163,5.2441251443275085
265,6.250371089742544,7.012027131257179,7.259637310505756
376,5.467083432868792,5.628385965908562,5.3979400086720375
1034,4.864666569880361,5.187522798499055,5.236572006437063
987,7.361116129575925,7.703420478383393,6.634512015109101
439,7.969275432043379,7.568121080687195,6.366531544420414
271,7.138400104048835,6.330713286289059,6.268411234813262
244,6.947972482746666,7.090310095610945,7.568636235841013
576,4.843368391594831,4.865969477881241,4.468521082957745
552,6.004076124883812,5.563735444251408,6.560667306169737
1697,8.082033316947573,6.846615801472046,7.552841968657781
1557,7.201386244030696,7.540102304669017,7.480172006224281
415,7.7090694647109865,8.663726383418924,7.643974142806877
273,7.036165864926287,7.081790770022738,7.376750709602099
1189,6.656915523327502,6.715894352750068,7.142667503568732
250,5.836719325739979,6.280409753722991,6.265200170411153
413,8.538751775185972,8.693232355255464,7.931814138253839
1602,6.737072727709732,7.423584208920318,7.366531544420414
310,5.704661491669418,6.484179618701103,6.036212172654444
602,5.217907098871017,5.066743763806023,5.0
1357,5.675869272583466,5.286915381968676,5.0
425,8.164622311525024,7.808997426488328,8.769551078621726
1933,4.480482553914195,4.292529661408207,4.913640169325252
561,5.841318488548063,5.812401826753362,5.186419011431808
1587,7.412997480542552,8.188791031447817,7.920818753952375
1395,6.52359071196456,6.198929529614577,6.117475462045119
1774,6.449474799170888,6.6927583158178905,6.6439741428068775
1061,5.647451465283027,5.914066149955868,6.806875401645538
721,8.9708665633766,8.727074312267215,8.657577319177793
