,ECFP6_2048,mol2vec,pIC50
1827,5.028234011544172,5.327911991538599,5.619788758288394
212,8.738787472915922,8.85803400017005,9.045757490560677
651,7.53954452202179,8.06056478259579,8.468521082957745
1389,4.990131487699806,5.6762154883177685,5.0
759,9.167005581026903,8.529536967367202,9.221848749616356
382,7.144964673100786,7.3396095806839154,7.371611069949688
275,7.693533841619318,7.696514389144486,6.812479279163537
1758,6.173419629760631,5.66317770331161,5.0
1395,5.5627547551967265,5.3744118459066685,6.6595558851598815
307,5.880390205128317,6.2640270244966345,5.301029995663981
1530,7.0514612621725234,7.277010873082738,7.522878745280337
613,7.36552896995998,7.637734059493491,5.525492360883025
1427,5.5703770227456015,5.185667846380477,6.096910013008056
1090,4.741854707418051,4.9635428769326095,4.769551078621726
939,5.401661405817726,5.364033722517049,5.779891911959945
864,5.91837535351811,5.1638961736597775,4.494850021680094
422,7.966421966846689,7.737819990220723,7.67778070526608
1114,5.103713697304727,5.37782456514317,5.0
1765,6.494306857005908,6.695182814800011,5.0
29,6.899235522676393,7.524523055533739,6.346787486224656
109,8.337633231713392,8.19188454800139,8.431798275933005
1678,5.844750441996715,6.344219163940464,6.096910013008056
557,8.21711585199132,8.260384707257108,8.229147988357855
532,6.58798820489114,6.151613675385226,8.096910013008056
1292,5.979218957624351,6.677166547602235,6.642065152999546
1746,6.391722170093437,5.275995937106344,5.0
411,8.041037489297306,8.144355092917605,7.366531544420414
701,8.263577772640117,8.54288796821215,7.549750891680639
408,7.211271342677979,7.015916444173313,8.55284196865778
1316,5.1215535827302,5.449718850482287,5.0
1784,6.2296766227852585,6.426871793159728,7.489991487059766
218,6.04560051439017,6.127327077598591,6.795880017344075
599,8.26799928275895,8.536888346425492,7.747146969020107
582,7.492309132195556,6.627214660488812,7.700057099977233
485,5.802460462360097,5.663719766788843,7.022276394711152
1428,5.550077020945647,4.908920540440533,6.0
1262,6.67369023214039,6.459333194023859,7.022276394711152
247,7.595269474457458,6.059106372221957,7.400007822415902
1394,5.955021298097443,6.028056656776285,5.0
1132,6.3151117851636664,6.574145353982839,5.698970004336019
1607,5.8722426040024,5.454182656466324,7.096910013008056
1005,5.330839119612122,5.650607714789051,4.494850021680094
1010,6.441140731229909,6.386653636417333,6.701146923590294
352,6.184160804942132,7.0286723318403785,6.468521082957745
494,8.52642562814097,8.458522834280688,8.096910013008056
1187,6.863092811278625,7.472727687780988,6.221848749616356
1683,6.5087033433558945,6.413835421748254,6.3979400086720375
1233,5.8816562640166685,7.4733049538257745,5.0655015487564325
1839,5.923906754745714,5.980545067639138,6.503070351926785
1326,6.753665928299629,6.321721430197694,6.82102305270683
1709,7.264228434444023,7.691986785474537,8.397940008672037
907,4.670488429034375,5.908337960141362,4.494850021680094
1225,5.188259459603923,5.5293514176189245,5.337242168318426
479,6.005890271947768,5.753732798999614,6.657577319177793
1537,7.118954463603798,6.471091450052469,5.872895201635193
344,6.606776595188568,5.984978777252453,6.543633966870957
1101,5.285141579137556,5.600365275777872,5.0
1288,5.902070883611391,6.28952997249577,5.72584215073632
873,6.607546415450755,7.136247193887208,5.649751981665837
233,4.396182151841772,5.644778267913347,5.300000202445418
575,7.810912883658113,7.942367413648818,8.199970640755867
1786,6.6193913376351645,6.570932425764057,6.779891911959945
196,7.801217219877219,7.8242149814264765,7.856985199745905
1580,6.8960576726361005,7.355822103269289,7.376750709602099
1675,5.616494009980839,6.058656431224449,6.0
1335,4.971661842063569,5.096234066106794,5.0
817,7.240705326592063,7.343680748558633,7.346787486224656
1404,5.205778284312727,5.244686403407359,5.99012436628784
1666,7.80419111186834,8.079772399892567,8.522878745280337
1177,7.5467311933844625,7.74450009442281,8.0
1261,6.680846671605435,6.539831998775413,7.488116639021126
1181,7.930428931991515,7.67121344073412,7.0
867,4.843406525330054,5.0914924194282865,4.494850021680094
1113,5.269385720188637,5.491953325645562,5.638272163982407
1576,7.443195628074554,8.629781438875684,8.920818753952375
1252,6.059130599640913,5.646004783097373,5.325138859262188
425,7.886715495421567,7.655045324877324,7.485452247339714
350,6.587532764181834,6.3970325415055616,6.730487055782084
70,8.208579834913381,8.01480186466903,8.537602002101044
1612,4.866359692513314,5.162537921580063,5.0
188,7.605501258914364,7.94140356732689,7.795880017344075
1006,5.349743092385867,5.2104277260683425,4.494850021680094
135,7.780096193137476,7.9241035837657385,7.318758762624412
721,7.215598418194384,7.401427860948606,7.823908740944319
607,7.287096489404477,8.532145016719696,8.065501548756432
1648,6.697051240531108,7.28595609861434,7.102372908709558
1029,8.242900374403003,8.386625826813042,8.830031826003108
231,5.765797452977418,6.196660002101637,5.800000874803203
331,7.168053672651727,7.125432595245645,7.301029995663981
1134,6.356608413025732,6.7268310226829895,6.400116927926312
439,8.048635900730963,8.642865109306104,8.292429823902063
1531,7.058552387309204,7.247579061667438,6.471083299722345
679,7.48900659574984,8.213484288339782,8.42021640338319
23,5.273090017573982,5.461936802190651,4.721246399047171
530,7.964206411920545,8.380761451810523,7.645891560852599
63,7.935236180176006,8.291130009728471,8.853871964321762
1667,8.072045687998815,7.066694946135288,8.522878745280337
1693,6.222466865824167,6.5769094563442865,6.886056647693163
173,7.356173514207614,7.6949419442477005,7.2716462179787715
1800,6.923115997616296,7.652199535512232,7.040958607678906
429,8.240975877237483,8.510553471389679,8.769551078621726
1245,5.26276886212841,5.863745190845985,5.4110563572599855
1635,7.159574596372578,7.410781460153854,7.397940008672037
366,5.6943613688931585,5.382373793093026,9.494850021680094
464,5.527395240432754,5.21548450744388,5.508638306165727
316,6.827270842928156,6.027171612175768,7.207608310501746
1790,8.329818894441193,7.818772061980636,7.823908740944319
1555,6.234633798796524,6.272763567758381,6.537602002101044
1650,5.040286074698715,5.025236918337981,5.0
905,4.778122106453237,5.208302674072344,5.148130399270234
570,8.204327722970849,7.269160145176097,8.0
254,7.230064669068664,7.287379750057389,6.782516055786093
650,8.350188583299666,8.284437531515843,9.657577319177792
940,5.158794030336802,5.337119867482275,5.774690718274137
1222,5.913648543774626,6.029833943077173,6.795880017344075
115,7.919900427712628,8.308997625105746,7.769551078621726
888,5.030055969965816,5.40622758481851,5.382999658879101
1157,7.226485775487056,7.306591246882608,7.494850021680094
1654,7.976643999529371,7.790516162073314,8.397940008672037
1752,6.784219723074092,6.46759633914184,5.790000026071145
394,4.7697004582088605,5.475855300950602,5.0
1676,5.597750901952928,6.156454652176415,6.0
798,8.270417239884937,8.050079777252146,8.744727494896694
324,6.552647770236548,6.441135348662802,5.301029995663981
1684,6.6962552972657585,6.374056752453457,6.698970004336019
365,5.899582070247894,5.611568270055046,6.343901797987168
678,9.260630245047869,9.121440618204865,8.721246399047171
820,8.137934147814951,7.608347196732271,8.154901959985743
674,7.943971893090392,8.094890367709251,7.292429823902063
1041,8.618899932954355,8.158696890594896,8.289967300934247
1523,7.032379802710514,6.80530041458345,6.85078088734462
720,7.408887735437568,7.61424313472759,8.568636235841012
32,6.1802215406746965,6.328674777119218,6.267606240177032
844,5.491989544560687,4.894754768750529,5.0
367,7.056103134708707,7.597674634574194,7.262012673666569
427,8.156934946418824,7.426279118819096,8.585026652029182
124,8.166120423147081,8.551531603563632,6.769551078621726
1318,5.251391532336102,5.585702805451913,5.663540266151471
163,7.737274007420506,6.734904775783834,7.698970004336019
1606,5.314123170764065,4.920106372685748,5.0
1080,4.783457786098311,5.0326650288584025,4.769551078621726
1602,5.585831842391741,5.302679651513035,5.142667503568732
49,6.8194023062888105,7.267369115353961,7.508638306165727
1571,5.928250210482438,5.590107082489532,5.552841968657781
1164,8.070104779841005,8.920774651566628,6.0
744,8.749024309480616,8.100033111466704,8.187086643357144
1782,6.128957088811204,7.099978872194682,6.399996913372259
306,6.191136351806361,5.984783407923673,5.301029995663981
1403,5.612523226083362,5.231924842068689,5.0
1559,6.343047056313628,6.488927238831698,6.740406121114051
1494,8.675431471182105,7.120087667974688,8.899974269892137
1351,5.270217810153891,4.998081563081965,5.0
298,5.5761823786767515,6.518010011439816,6.301029995663981
909,4.5129791394731384,4.845957986902412,4.798602875679548
1836,5.262322158098932,5.393116530293657,5.229147988357856
964,4.371194108033781,7.250276430754734,4.494850021680094
1814,7.213839428719018,7.197978239185348,8.397940008672037
1259,8.327897700331933,8.178377286896856,8.070581074285707
78,8.056190616271367,7.697034076894288,7.67778070526608
59,7.065282608818907,6.942967261882318,7.180456064458132
1287,5.929512693348962,5.648332004666587,5.0
1480,5.253878009958658,5.445877184521128,5.7775436633207535
73,8.75978235417326,8.519771349664115,8.769551078621726
1340,5.025878713551846,5.132584372467033,5.0
237,5.278034649220248,5.449356426671695,5.499999678657065
210,9.09870380796134,8.864618561910703,9.113509274827518
69,7.945132103354445,7.118819737681866,8.721246399047171
162,7.816218492052581,7.486391786149921,7.638272163982407
543,6.970104933016395,7.505782643580183,7.795880017344075
832,4.876394903974519,5.066823100505153,5.0
1759,6.549178742608187,5.598454606881177,5.0
251,8.201955153483443,7.886435059168757,8.2518119729938
297,5.712602438591573,5.656696922107213,5.958607314841775
478,7.37611697125702,6.439275027444398,6.585026652029182
706,7.222341997423692,7.124125963599762,7.259637310505756
900,5.114816109463194,5.047609151431135,5.480172006224281
722,7.552430368718063,7.244783484270207,7.086186147616283
1542,6.78571635351423,6.734168011303778,6.287350298372789
1061,5.0599836298980225,4.847684503643217,5.342657263185374
1022,7.593404901902327,6.862226086776284,4.769551078621726
901,4.943296001492826,5.6334341747080865,4.801342913045577
754,9.201387192666699,8.971130032032873,8.853871964321762
527,7.65387079773418,7.828451733748387,7.086716098239582
220,6.085762271550517,6.668458970081695,7.318758762624412
76,7.655480052413122,7.270765044642417,7.494850021680094
1768,7.140663263353069,6.439772256199922,7.489991487059766
1549,5.729106754986022,4.73320043397532,4.849857838151442
1230,5.676226259846326,5.305402336780279,8.045757490560675
413,8.149638860049729,8.597854310243905,7.084072788302884
1026,8.797650034894415,8.903231562817123,8.289967300934247
374,6.744128209426751,7.228318495616979,6.487983030503873
1536,7.039227088622612,6.5156488850367165,6.709965388637482
1307,5.723040084329892,5.50658343063721,5.0
1615,5.68630868242294,5.85685084808099,5.2335871528876
303,5.946092209200425,6.040388701247975,5.301029995663981
1235,6.475517346995638,7.166918705733844,6.0
1383,5.207598686032896,4.7257643572371935,5.0
985,4.626365250777738,4.675956044380041,4.494850021680094
30,6.506434696934737,6.13340409764319,5.958607314841775
416,7.834091784637065,7.896172531910057,7.185086818724926
1567,6.3158226856025514,6.0099028946800725,5.892790030352131
1487,8.412594084027347,7.143863240143349,7.700057099977233
548,8.150462840910913,8.402251506757494,8.387216143280265
1350,7.872692946039345,7.735579054949086,7.886056647693163
420,7.966421966846689,7.999590787454669,7.978810700930062
1535,6.6851201445446735,7.805575838377739,6.337242168318426
1057,5.070198969005552,5.872063146188075,5.694218848745018
1557,5.531822819383994,6.127177807076665,5.721246399047171
1455,5.550458837562877,5.8190092821536314,6.147520006363144
99,8.04045811115994,8.122695429404336,7.823908740944319
289,6.17327576533218,5.782658665743562,5.920818753952375
1461,5.963303603952777,5.725770654359644,5.221848749616356
44,7.19924477376647,7.332541921880359,7.275724130399211
168,7.868618210001506,7.826199117120259,8.167491087293763
694,8.695481219885671,7.724181235316968,8.920818753952375
450,7.173874263357865,6.7884111246340435,5.0
1776,6.742046052477953,6.939434180275738,6.900008766455316
529,6.817026454354538,7.604402026439842,7.188424994129407
903,4.871790076896657,6.0372265906897855,5.270025714300444
305,6.195654492700969,6.152948628666508,6.698970004336019
1795,8.443951798563623,7.438859699523023,6.563837352959244
1073,4.835065224153391,4.728021387802367,4.769551078621726
914,4.677458114863704,5.009017136543133,4.494850021680094
465,5.749517318763654,5.3997674526525845,5.552841968657781
982,4.468202931707441,5.03664341336191,4.560667306169737
185,7.670745236866315,6.875670386222668,8.55284196865778
1303,5.641039462068123,5.8607937544366395,5.7447274948966935
1118,6.695516925958593,6.406199278957714,6.94692155651658
433,8.22040222753866,7.838791311305611,7.548213564475709
620,7.485166076673357,7.979425008047375,7.744727494896693
765,8.863214747512199,8.963591230656837,6.318758762624412
552,8.249542834080058,8.491018341455636,8.022276394711152
1649,5.340641220157309,5.193045629376911,5.0
849,5.82258361575473,5.223697596270018,4.512861624522814
792,8.810203278304828,8.741090260534984,8.67778070526608
1731,5.820766020310404,5.663432348400917,5.0
1624,7.146213484219858,7.337570373054662,8.167491087293763
123,6.060758200944044,6.750957652109299,7.769551078621726
1726,6.26556901645235,5.810345307246628,6.699991797446187
342,6.064138054364163,6.217647234697514,5.0
462,4.875873418068432,5.391635629175372,5.455931955649724
887,4.741496815513662,5.130670047057268,5.45717457304082
1402,5.307563312341429,5.496299317323271,5.0
383,7.5243920035559935,7.049445040149569,7.357535479757878
861,4.58847146323801,4.867287586812105,4.494850021680094
194,7.6025091050524285,7.858263332185756,7.97061622231479
1112,7.473056663926448,6.958945658753825,8.55284196865778
1151,6.041630654730777,6.10747360515762,6.0
1592,4.80254324267413,5.152525893536225,5.029188389127482
1111,7.408887735437568,7.61424313472759,9.045757490560677
266,7.2234661562275235,8.0802119525577,8.244125144327509
730,8.356713519333965,8.160010848897295,8.769551078621726
67,7.970718474867731,7.718159991618747,8.455931955649724
1013,5.643026845119796,5.003447445560782,5.651889931519762
1720,6.5159601720069364,6.68400095897695,5.0
614,7.907567099881534,8.591720897220961,6.87942606879415
936,4.558250367708347,4.710215766878776,4.494850021680094
1304,6.13592065796111,5.761579399990382,5.441291429466834
643,7.638247916826478,7.792637166291385,8.42021640338319
590,8.882402640680624,8.811172527117288,8.880084589742008
777,8.045608850187607,7.144056044805623,8.086186147616283
1551,5.462159440099708,4.705212702019089,4.0
610,7.383469553483977,7.759528597668171,6.692503962086787
1424,5.288002778093151,4.839785861825653,5.0
322,6.953209405845873,7.004122237090272,5.494850021680094
1420,4.9489489653824466,5.086917063681301,5.346787486224656
1467,5.001913634044153,5.930735309732656,5.221848749616356
1541,6.798896347432673,6.814388171812127,6.476253533188435
1273,6.700332930323754,6.856317423873234,6.300162274132754
414,7.994141398333104,8.30243155396127,7.634512015109101
1138,5.275888496384518,5.480012857257039,5.0
700,8.834808859563793,7.950644375638125,8.275724130399212
1401,5.260867763921619,5.124182675931225,5.0
799,7.90311622357571,7.821544232047654,8.853871964321762
261,7.39982139220003,6.746684995476281,8.42021640338319
898,5.431352747051678,5.144876168049768,5.336299074610352
240,5.516472918494077,6.5324434541333405,5.899998417198648
950,4.541708542157423,5.3061770705131694,4.494850021680094
1182,7.839851313709389,7.148720850208105,7.0
1517,6.54966521227233,6.539674887803809,6.61261017366127
998,5.246487358728082,4.812857081709766,4.494850021680094
889,5.312155718608455,5.441839915960962,6.070581074285707
943,5.165180930668059,5.727422403314831,4.707743928643524
862,4.637904241426886,4.969549911387075,4.494850021680094
1446,5.066807054247503,5.33746174582765,5.0
71,8.86385437238838,8.355250454487505,8.508638306165727
438,7.50036963435111,6.606977404909636,7.665546248849069
259,7.585741672216431,7.152370938601606,8.229147988357855
51,8.821817907674482,8.786296490855518,8.568636235841012
707,6.390058743155133,6.743448562147723,7.060480747381382
881,5.260407493696839,4.857452637912411,4.494850021680094
567,6.958776182748198,7.423628004568569,7.599980364934842
332,5.975343799335525,6.1085416275691555,6.119186407719209
1255,5.968618411645458,5.646004783097373,5.073657553374345
965,4.741665574716702,5.297185097477225,4.494850021680094
937,5.642196053910263,5.372070835128658,4.494850021680094
997,4.985216296436799,5.892839750559128,4.494850021680094
787,7.036919938870293,7.514097357328279,7.096910013008056
1137,5.536800802049705,5.81261935574145,5.0
480,5.362853355576935,6.808675849305529,6.698970004336019
354,6.721640056688775,7.308407009582824,6.709965388637482
514,8.779378465573604,8.571789146272263,9.522878745280336
1704,8.095432951283831,7.617104884034526,8.301029995663981
1825,5.1561999279038035,5.207467467177272,5.3872161432802645
1341,5.228231944416595,5.075975347153806,5.0
486,8.463348956475844,8.375386168868797,7.236572006437063
192,7.320536086041312,7.969722390502639,8.130768280269024
534,7.239010364537925,6.632054238561494,5.6020599913279625
1417,5.089971696318634,6.236311691898459,5.0
1054,5.149559262084286,4.824658164554639,5.37191773900932
704,7.503109113220965,7.239014278955528,6.335358024443875
561,8.234267715632784,7.930620755872955,8.958607314841775
141,6.754863219403628,7.00764444941774,5.801893001126598
1198,6.790720369892641,7.039361655943911,5.154901959985743
1647,6.517816962410217,6.887630442045182,6.97061622231479
1729,6.7590344553792026,6.621103730131937,5.499999678657065
339,5.838661170466598,5.607554130293947,5.3979400086720375
554,7.958092191527077,8.332537094749274,7.086186147616283
432,8.03303607607018,7.379136038609768,7.616184634019569
1633,7.737174893749534,7.283199846630387,7.657577319177793
1374,5.117757460644991,5.538782537603284,5.0
271,7.909731349879317,7.742875013337199,8.18045606445813
184,7.5287350318642225,6.767978528266849,7.638272163982407
818,7.901158423650415,8.237114773373683,8.522878745280337
244,7.223348143424524,6.806096978465245,6.799998134593398
453,5.494127086608562,6.605181905230222,5.0
555,8.456824955784892,7.783291021258975,8.721246399047171
1210,6.163821014391264,6.875003308362256,6.494850021680094
808,7.154400009291232,7.7028119824052395,7.1938200260161125
1342,5.163337715542701,5.059075950079689,5.0
596,6.060758200944044,6.750957652109299,8.720105019988361
1695,7.864294243351964,7.167880260812496,8.0
1560,6.120286412456708,6.659097674045323,6.259953275948506
1375,5.2264981645879045,5.897386314156042,5.0
1444,4.866045259114998,5.607682216318677,5.0
250,8.168855392136267,8.157733451861082,7.096910013008056
841,5.253490555800207,5.034763186382347,5.0
1208,5.771275875241066,6.321757263426099,4.823908740944319
497,8.59331960266341,8.54119971052891,8.154901959985743
1214,5.270266682441104,4.789741651761189,5.920818753952375
381,7.884712593788683,7.704259604008558,7.920818753952375
917,5.257791924827019,5.090057988727562,4.876148359032914
1547,5.378320474076303,5.040059487925663,4.0
1506,8.942071591679463,8.880121016084546,8.79997073344623
1315,5.489034780251043,5.5723780124838225,5.6777807052660805
1581,6.22913201152817,6.478893963105644,7.455931955649724
1009,5.866937776890884,6.803450563815294,7.387216143280264
1516,6.237080074715635,6.614176884874323,7.327902142064283
1357,5.381611220596664,4.985389560305446,5.0
1658,7.711048078293791,6.841802350223368,7.657577319177793
1619,6.154396619932102,5.71427209150741,5.896196279044043
182,7.5765492733196425,7.460391158998154,7.675717544702307
170,7.6911097113272735,7.5806093794111185,7.795880017344075
292,6.198912347600442,6.178431043621643,7.721246399047171
1593,4.902979580608711,5.133294710717203,5.0
746,8.873404277697539,8.873712044766734,9.154901959985745
300,5.278889394961709,5.99967364066696,5.301029995663981
1735,6.412592428669884,6.920705673050983,5.800000874803203
471,6.004148579548076,5.5534349268234475,6.376750709602099
1771,7.40371962744773,6.575842454338223,7.289967300934246
743,8.771128079939368,8.845202931566112,8.769551078621726
1783,6.674824353208569,6.740400536290773,7.100015437450609
948,5.1518488935154245,6.1093407270615145,5.651695136951839
1067,5.4178930875022875,6.034978358069358,5.815876645760329
1348,4.878090721338187,5.184214536953333,5.0
371,6.703628232495772,6.490642420751789,6.603975103391407
1239,5.965046642750069,6.213291526985482,6.0
1815,8.315657874911064,8.413915276293693,8.698970004336019
1665,8.217993586039011,8.358301771345584,8.221848749616356
1211,6.974834441216058,7.103865051877724,6.657577319177793
1284,6.546920010410488,6.1540421352885755,6.723538195826756
175,7.361649049516575,7.7460547959342865,7.795880017344075
923,5.15395315849459,5.301946270139514,5.653647025549361
680,8.54176370907432,8.32717738446324,9.148741651280924
585,5.426952227785522,5.411675623805237,5.660000322371772
1100,5.354771645389687,5.219580335509457,5.485452247339714
334,5.834281527892826,5.848916011298058,6.091514981121351
845,5.682781473415942,4.724365688735861,5.0
609,7.204895546988866,7.706770694874122,6.521433504406157
925,4.476109551297093,4.662032950863262,4.494850021680094
946,5.312390929476148,5.434012302169207,5.422508200162775
916,5.501340436987274,5.797057854760152,6.453457336521869
693,9.13435061432614,8.306572902932023,7.522878745280337
526,7.454354937239156,7.816936273452971,7.590066876668706
198,7.557730495241702,6.932359175704658,8.013228265733755
15,7.198890728517179,6.052424408030184,7.096910013008056
265,7.577774548192123,7.711476808810346,7.5376020021010435
593,7.257832977379642,7.248277369894425,5.770000934050708
1242,5.2735796376680435,6.764411327791886,4.314258261397736
988,5.980334173282401,6.5033094689648,4.494850021680094
1733,5.894676540824459,5.763735538322411,5.0
1050,8.982870700705229,8.730088990813847,8.079981083971084
1692,6.7912472344151915,6.784303043140972,6.698970004336019
1707,7.490424694673323,7.628803735699721,7.070581074285707
806,6.320372573672691,6.644369204537787,5.698970004336019
1641,7.0241540457714535,6.882907484814143,6.300162274132754
1639,6.5893714775522945,6.709440986129373,6.966576244513051
199,7.257832977379642,7.248277369894425,5.775466937393914
771,7.449503776564534,6.513625164326786,7.823908740944319
1121,5.42199468045794,5.747778523105171,5.698970004336019
893,4.56971257165837,4.908827648131705,4.603800652904264
1052,8.56957325447478,8.574575814434652,8.739928612014925
519,6.8929963835968815,6.806815258533427,7.174573882232177
598,7.860589763681508,7.761042525531532,7.913640169325252
1202,5.4780539966761586,5.264941240520918,4.886056647693163
741,8.912595238414157,8.350127036973687,8.366531544420413
1762,6.902030493735292,6.802225929559428,7.320027305722581
637,6.947176305610408,7.2457848144793,8.920818753952375
1298,5.296521538759279,6.324065131144324,4.522878745280337
984,4.7327250747254155,5.576871113807109,4.494850021680094
310,6.943960276743536,6.193183789369088,7.180456064458132
56,8.30308567901655,8.116981773505316,8.096910013008056
584,5.967541540325048,5.4964156238697965,6.109998386815364
483,5.875891164464011,6.047513644667976,6.769551078621726
1196,8.49869742392004,7.243723370540957,9.070581074285707
745,8.470292632612589,8.840890199030493,8.744727494896694
1387,5.3984035716960825,4.949948981455042,5.0
43,7.384846752234093,7.427328479791934,7.494850021680094
100,7.155960030809947,7.784084473932714,6.920818753952375
274,7.766333860069401,7.7950083483306045,7.301029995663981
1293,6.724073261830556,6.421810832467516,6.79317412396815
353,6.663301856036372,7.146369554502862,6.787812395596042
101,7.415030155661964,7.525244263426858,7.017728766960431
1497,8.644790147797705,8.39660883477058,8.899974269892137
836,4.836628031662319,4.84713660354267,5.0
107,7.911258039519917,7.648551695900093,8.1249387366083
1319,5.448240970773979,5.633225157464627,5.364516253185088
1829,5.515525948615828,5.462005637206068,5.42021640338319
802,7.50849444572149,7.817287421124765,6.468521082957745
772,7.945097814532823,6.784408641418961,7.67778070526608
1627,6.866146749293392,7.137707531787686,7.102372908709558
1190,7.854001343986003,6.657471273613362,7.823908740944319
1385,5.045720772897144,5.032742935201375,5.0
426,8.255977314211247,8.17978934518424,8.67778070526608
1027,8.478150912011204,6.145096089195422,8.029978734171634
1431,5.022632795906047,5.654597603864458,5.0
128,8.57785997985947,8.744475611420434,8.468521082957745
535,7.026538814212119,6.796724763547607,5.823908740944319
518,5.9640480923574675,6.254217219884667,6.772370350428991
1823,5.515525948615828,5.462005637206068,5.769551078621726
1007,5.746952511649818,6.227958469008345,4.494850021680094
1128,5.923850307578385,6.359947651957766,6.213958789757446
1087,4.734870017547197,4.703043164505125,4.769551078621726
1325,6.762402720805633,6.06613879951584,6.442492798094342
481,8.44995309586446,7.4976953228224374,6.698970004336019
495,8.728520460593804,8.404222440574285,8.096910013008056
974,4.2592122504561685,5.037411720434408,4.494850021680094
1778,7.116634138654589,7.293343155330654,6.749994971513104
994,4.628120289627104,5.146275529902539,4.494850021680094
591,8.408884053553889,8.633069673668075,8.819874124835946
1085,5.073960130901457,4.8895140559848755,5.29929628285498
576,7.734149454346379,7.294958717904038,8.599980364934842
1838,6.052402630448298,5.644365024862913,6.428291168191312
1631,7.318958194285366,7.439852798487294,7.397940008672037
602,7.577555513038878,7.342666944922601,7.309803919971486
1422,5.278379194153379,5.081137773661483,5.119186407719209
1723,5.181206085577609,4.996037702536157,5.0
1524,6.78381012638996,6.95885624754774,7.154901959985743
1159,7.555819284291331,7.508611210920038,7.698970004336019
1766,7.270265333442227,5.468308531856665,6.840011949618013
405,8.275307533428169,6.7370598332609175,8.3767507096021
1432,5.020666976923717,5.086960101495142,5.0
1569,6.324449564382958,6.28661195422595,6.24184537803261
1706,8.052491525889259,7.734159996035639,8.397940008672037
692,8.521919088170627,7.66666430783198,7.795880017344075
1063,5.070198969005552,5.872063146188075,6.72584215073632
309,7.2148002772836906,6.802368380648047,5.481486060122113
226,7.594180055941418,6.892990823319025,9.100015437450608
1578,6.976512311489486,7.3569233213149055,7.443697499232712
1789,6.753499706854858,7.3995538899329745,8.221848749616356
1418,5.10538648757729,5.8606124913330815,5.958607314841775
1811,7.571302877436885,7.56719300106546,6.425968732272281
910,5.009836061074785,5.476147990749793,4.610833915635467
148,7.925121944078532,6.927058715070866,7.67778070526608
544,8.044450854797406,8.139391179251552,9.200659450546418
1442,5.019209663785187,5.377769620196923,5.0
727,7.7830479174712695,7.591896450009589,7.769551078621726
715,5.792037444679082,5.729689281055766,5.0
1091,4.671879578217331,4.792403752918624,5.462810773756355
611,7.537385439746232,7.913176114872455,7.013228265733755
1075,4.792579746944973,4.820969540071414,4.769551078621726
1244,6.458028083302837,6.928590801405983,8.022276394711152
1221,7.151250294705822,5.516114414591853,8.0
834,4.9063761523485985,5.488485128915777,5.0
286,5.987017976198694,5.367460273102565,7.275724130399211
1489,8.582009051709026,7.139003101141433,8.700057099977233
1791,8.112454286912545,7.881699738691809,6.896196279044043
1458,6.233920028978447,6.120795116711827,5.066968504897595
