,ECFP6_2048,rdk,pIC50
4712,7.512402042176576,7.477333303726748,6.584025588623434
3697,5.717756469366138,5.300848757581882,5.231361898752385
2944,4.437619667829205,4.216147929427139,4.292429823902063
23,5.210331233112971,4.69106779300328,4.301029995663981
1420,6.701984420466549,7.009805057608192,8.079876673709276
5435,5.913985859936979,5.7242464727788365,5.958607314841775
3611,5.040570330854457,5.225586646818715,5.207608310501746
5190,5.467964185976631,5.598373340391656,5.809999051930338
2473,7.2148194731435815,7.505624116602074,7.826813731587726
6121,5.549111733958244,4.873296785560528,4.259637310505756
1488,8.195217190144302,8.726139022750964,8.782516055786093
3085,6.7604481272409345,6.817202620258467,7.812479279163536
3491,7.300835997063088,5.914005903938222,6.356547323513812
1820,4.011932190603675,3.8871355679986785,3.5686362358410126
4256,3.5787148310113004,3.8860890388212064,3.6989700043360174
1786,7.1465369365205715,7.310742610848327,7.552841968657781
501,4.582857599145614,4.702825622098165,5.283162276700476
1730,5.894598910365433,6.39461512819841,5.659159450187668
1039,8.133700764232998,8.4336611051907,9.10790539730952
263,5.841928174463529,5.730197132885228,6.721246399047171
2223,6.79510978101273,6.851280070608674,6.844663962534939
691,5.448777381747567,6.124313231400394,6.301029995663981
2110,8.111620197574531,8.357413059136128,8.599980364934842
810,5.95047857858406,6.192261680942272,6.119186407719209
4099,2.98730848884862,2.7574197261064333,2.975514332300833
4113,3.1222350011144195,3.2535384047754805,3.379343520180379
4607,5.03714474524329,5.482093378247172,5.0
2932,4.468541673992361,4.468306805417199,4.0
37,6.220649564524091,6.660125271522665,7.397940008672037
5907,4.536260695465951,4.822723808864816,6.073143291050307
4141,4.4133262679268315,4.870966346228282,4.928117992693875
6012,5.877628526392536,5.373963292009099,5.346787486224656
4482,6.580557654142208,6.5314966221240125,6.533132379645891
2471,7.551874529882673,7.1112531356295605,7.153044674980176
3659,3.692147363202022,3.310484253959066,3.627824713884936
5246,5.578263563633801,4.614367017880399,5.167491087293763
1741,7.2588943003634085,6.890722038367371,5.026872146400302
4540,7.94753666402558,7.928927104587677,8.750068243365805
3089,7.20338904516351,7.555105992063323,6.400116927926312
1049,5.569872346384386,6.4486205457427,6.995678626217358
156,5.474152530045555,5.706133612779847,5.4156687756324695
3958,5.0733268220179015,5.08183783233482,5.119186407719209
4302,4.780056300694213,4.581734534052347,4.0
465,4.4329048826532835,4.391110337339165,4.0
5903,4.9970672123067015,4.345607037773467,2.84740592207253
1186,7.012992026363469,7.115054565601767,7.199970640755866
2312,4.675969674143457,4.877780033122,4.864009153078375
2995,5.046855164119225,5.113820777261329,5.146910470148135
1615,5.7257643785554135,5.512722990936717,4.508638306165727
1047,5.1820256807583815,5.2041288981731695,3.9788107009300617
4834,4.821554943291153,5.250897783269994,5.0
2404,4.544947148732411,4.783029497906887,4.0343280287798935
2905,5.986079139428466,6.1974916900179355,6.060480747381382
3263,7.479236569448839,6.507227360489271,6.653647025549361
1005,6.374278787780062,6.863175881702127,5.008330992620052
2778,5.377038801403165,5.325489050264793,3.882728704344236
2531,5.385285390201816,5.4103293081571415,6.455931955649724
4935,5.682687358556286,5.696976979015781,5.404503778174425
84,6.017039565456603,6.048303855121673,5.346787486224656
2646,4.658987969370929,4.920138569947697,4.706637445288554
2554,6.636854705565051,6.810052271170261,7.040005161671584
3396,2.9255401454035344,2.7369570459087926,3.2596373105057563
4184,5.1805404300946005,5.311754358167066,5.301029995663981
2742,6.486091538223701,6.677121429968023,7.267606240177032
3590,5.594572824124736,5.795389758647529,5.97061622231479
5500,4.295187724578282,4.264975233846445,4.0
3006,5.519082887929292,5.029939007169435,5.252588192113577
2843,5.286256638312871,5.2089924533075544,5.115204636051019
1018,8.041980784556493,7.988736760303721,9.229147988357855
4898,5.502633322956972,4.891439134986541,5.0
1839,4.722182602305679,4.922115208680394,4.221848749616356
1743,6.568692277708066,6.757793507553517,6.080921907623926
1963,7.7647197148944755,7.7328108123923665,7.337242168318426
2611,5.55927693624345,5.424680439510374,6.149997413907539
254,5.878048383944295,6.223701256118573,5.0
2348,4.600849952559094,4.735776665220054,4.675511766692344
3886,6.050492342666576,6.269844159670508,5.714892970433188
5819,4.572972064330475,3.9912217781680392,4.0
3904,5.129359720777479,4.977100960010252,5.573488738635425
2516,6.027526600345791,5.944897935176388,5.241088107602026
4517,5.180655276112034,4.736556010067979,4.698970004336019
1595,6.7556147032495755,6.072636280082548,6.698970004336019
2263,7.543946080531351,8.276779225097439,9.092051478387727
4982,5.951005678666863,6.0656552784120485,6.443697499232712
6048,6.237881533198328,6.402728772364555,6.356547323513812
4697,6.0744172521199635,6.031902813249847,6.075720713938118
1630,6.109517547203115,6.105070616645291,6.275724130399211
4354,6.08885153317222,5.984512996493213,5.0
472,3.8790621152682427,5.194972476751123,4.204119982655925
4567,5.758454515016372,5.364674598340991,5.292429823902063
763,4.202060970932827,4.258262029082102,4.327902142064283
3055,3.453349763493248,3.454693606066218,3.0315170514460648
2575,5.421437417104777,5.445910754335267,5.710001024518514
5866,8.049095378360919,7.769273581593972,8.595166283380062
565,3.5859250197549972,3.5743939207093582,3.3569999954922864
2456,6.827907528454431,7.562312182669308,6.856985199745905
4760,5.974790989079931,6.16112712625806,7.512861624522813
2927,4.330767510063821,4.52129527559544,4.468521082957745
93,6.297720568126447,6.074569183009979,6.431798275933005
5811,4.3227057088601875,4.420757360705555,4.884056823060945
5349,4.514335604277832,5.385944530927562,3.995678626217357
2515,6.006568798648312,5.9767326525750555,5.396855627379818
5277,6.16743041359904,6.46055804162601,6.769551078621726
1921,7.457678048472996,7.761022383579469,6.939302159646388
3213,8.259444722151992,8.145261375987891,8.034328028779893
4526,6.549459010464777,6.6443861476786035,7.42021640338319
3475,5.2349277488105725,5.267592543482257,4.543633966870957
5160,5.316909789676806,4.6717853318338225,4.804100347590766
4774,12.052674474521442,12.074134494902578,14.30102999566398
1022,7.733727348253476,7.846408039123861,8.157390760389438
5532,4.361259221488716,4.1277655467665015,4.0
5796,8.361728410118047,8.572882635748439,9.387216143280265
2135,5.742195070338993,5.997309463473361,6.522878745280337
5770,7.37953725057863,7.276523502061472,7.088309841246139
1374,6.101996512635507,5.723568263857503,3.5734887386354246
5333,4.849423314561836,4.790964334155946,4.672028376376989
5028,4.999805658344536,4.911289476012872,4.846490010699163
3268,6.417694224735171,5.710714900906132,7.619788758288394
4291,4.172414409680205,4.926912400246591,4.0
5150,5.362150194830296,4.8830260048256635,4.565431095965801
185,6.7796784273847575,7.245748435845621,6.636388020107856
5339,4.782302862543436,4.693926167532283,4.995248844408999
3941,5.114177923020361,5.130311946117905,5.0655015487564325
3123,4.550481260742677,4.49606884279176,4.530472520812986
5579,5.795693745726038,5.64304020291109,6.769551078621726
3307,6.348663333104863,6.088925444590112,5.47755576649368
3571,6.957306924247013,6.6575638971904665,7.61261017366127
2370,5.746210501415621,7.212384130693664,6.560667306169737
221,5.003119372906393,4.913293970495217,5.0
1652,5.858723978917721,5.562309595213374,6.698970004336019
5638,5.139235523485232,4.830941455583172,4.87484417041947
65,4.321737400456738,3.3489074652389537,3.4814860601221125
4248,5.979666098824669,6.171057104868036,5.0
157,6.994485719689933,6.9147735657983365,6.267606240177032
5673,6.552292526303294,6.167862444757927,6.381951903287908
1038,9.014717605692624,8.835303555866282,9.537602002101044
2518,5.250257348164821,5.7920317648096304,6.431798275933005
3074,6.121419278378787,5.9826843372545735,6.174002988352055
5566,4.246586197474264,4.950396413421084,4.301029995663981
5086,5.427227785504283,5.526487727941502,5.0
4823,6.274461532407586,5.9851583170361495,7.0
1487,8.181151847686474,8.577348036328894,8.812479279163536
3992,5.225677473276904,5.284132598359437,5.275724130399211
5957,5.192575562925612,5.109009632700816,4.3979400086720375
535,5.894598910365433,6.39461512819841,5.659159450187668
1566,7.605513516190323,7.477380747179466,7.508638306165727
1328,4.189939100958957,4.287556734322184,4.301029995663981
31,5.976156918779853,5.906044415953089,4.0
1163,4.996440221218208,5.073450152886537,5.0
296,5.802164867874105,6.004994965841232,8.0
3265,6.9940407161927,6.696925023383081,8.070581074285707
5944,5.282101092647339,5.457382201027128,4.686554629573585
604,4.795404021473404,3.844849638641572,3.639999991045884
177,5.841928174463529,5.730197132885228,6.481486060122113
5503,4.496534187246669,4.065371125781827,4.0
491,6.315794027022045,6.211125117539621,5.0
5775,5.232970985737736,6.567312347304648,5.884056823060945
4994,5.651373861997012,6.05321969054939,5.552841968657781
5822,4.891469462050299,3.968754151742173,4.0
4961,5.995941997465502,5.791593830798233,6.0
3038,5.361270748398605,5.783680526951741,4.0
1272,7.157352872651791,7.4035328453948175,7.866461091629782
5917,5.061910029338773,5.365787079141319,6.756961951313706
2458,5.744198235613271,5.26066625603079,4.987162775294828
351,7.027860016294638,7.083559014924014,7.698970004336019
2034,5.905536083572924,5.715857063866523,4.337242168318426
469,5.473153835196705,5.3884360378906315,4.0
2154,6.227636218214092,6.388362224118125,5.3979400086720375
1032,8.730343537905021,8.507289895543055,9.468521082957745
1961,7.681088558747148,7.857555163960876,7.481486060122112
672,3.357966176943774,3.367679109234214,3.0
2157,7.125951397742668,7.482841100491213,7.096910013008056
3995,4.481979350858941,4.958389927874991,5.417936637088292
4274,5.371330661508529,5.300984442386278,4.448428026325747
3135,5.495346889920921,5.386842680943947,5.086186147616283
577,4.903862935290089,4.587298549669983,5.309803919971486
4649,3.7682106399762048,3.6680537186631166,3.902395671125589
2899,4.912380822847683,5.343270394676774,4.886056647693163
506,4.520507310893915,4.696339367347848,5.082494490447453
1448,7.476187803395175,6.629107527247399,7.853871964321762
5686,4.784478697427171,5.734495219647151,6.317854923626168
3705,6.0038459452868365,6.033024663104108,6.386158178123931
2559,6.610607643376425,6.810052271170261,7.100015437450609
2232,4.866972854851189,4.846625529957178,5.4723700991286615
812,3.9237058282110757,3.7736145508968466,3.3575354797578787
2095,4.735330646212722,4.462124256176913,4.640164517660112
4899,5.178347267369239,5.033633338119826,5.0
6060,6.482258328366553,6.409677336566895,6.011441043121384
5020,5.277064442790718,5.172656027007527,4.789146634685107
4832,6.336953567921097,6.4977302675148065,6.860435733824151
2029,5.797090560533462,5.715857063866523,6.568636235841013
1873,7.918480781562775,7.981452774388876,7.327902142064283
3334,5.34861177238254,4.9726714309257725,4.429457060118103
5792,7.532826746419895,8.046284087134715,8.739928612014925
1729,6.189881504378669,6.437726222364471,5.96818772866963
4456,6.646764972452863,7.215864868035296,8.388276691992658
3499,5.103323783038168,5.065125512902214,5.6020599913279625
4851,7.845981783035967,7.7016385902751985,8.022276394711152
1297,5.3515605592873,5.943739390905069,6.0762380391713
3822,6.354354025426951,6.054124826291602,4.525783735923745
5428,6.231108260343763,6.163611343285495,6.318758762624412
4240,4.8589415672060605,5.049751251134214,4.969805214643249
4813,7.379737209242679,7.847407201564254,8.500038134403809
5342,4.8152412842373264,4.756836255103839,5.935542010773082
1321,4.303063364318746,4.093601089479352,4.301029995663981
5414,3.8551784138408465,3.7309038446772296,3.0830199526796176
3661,6.922970899501247,7.360328075421743,7.701146923590294
2671,5.360695724934089,5.770353785985439,5.749579997691106
1360,5.133180108970079,5.129352581244149,5.0
1103,5.7037915305956,5.66291342741175,5.522878745280337
907,6.520594085316233,6.6393591598441155,6.903089986991944
4428,6.756516838629965,6.952707995208891,6.453457336521869
308,4.642017501166627,4.931467130601009,4.0
5212,5.535196146046303,5.6324808876039825,5.983384452442823
4486,5.502543729427055,5.553830707079434,4.129011186239425
50,3.4369081828681725,3.500753024795417,3.0
1665,5.904301005831576,5.252987859780439,6.455931955649724
2574,5.381030807195853,5.619999059275874,5.459999812689
323,6.668504370746029,6.874178022568396,7.107905397309519
476,5.544531494581028,4.483377386574432,4.568636235841013
5432,5.8655865459873535,5.930928509125079,6.267606240177032
676,7.430245938623926,7.170119792514665,7.769551078621726
2488,7.139820666136731,7.175804376865716,8.0268721464003
5453,5.401305806324669,5.8241726136689405,5.886056647693163
5195,4.786462143131491,5.339715469661536,6.519993057042849
6009,5.681296744047059,5.797511465160359,5.7447274948966935
1897,4.885746052105975,5.353327604255178,3.872895201635192
5550,4.656865494699923,4.5816214127795964,4.841637507904751
1172,5.048618398954641,5.084177618581364,5.376750709602099
6115,7.147618447670899,7.214330970596596,6.982966660701219
1192,7.196232523089172,7.226847739770446,7.730020323354676
6101,6.502284227243853,7.419499826113485,9.2839966563652
4768,11.518432297808864,11.185887932606787,14.30102999566398
5747,4.605111477067065,4.633784237284502,4.214812579970638
5332,4.822332537926439,4.783817949747721,4.461426266193144
5429,5.811489346386047,5.916928388861611,6.42021640338319
5143,4.9913001878983785,4.8562393938839525,4.0
534,6.887630649699694,6.817066886002598,7.42021640338319
3749,7.282728427816509,6.4478802295751905,7.73754891026957
3558,7.528346885030026,6.853277686144985,8.59176003468815
2640,5.01513170663752,5.028286316294803,5.157390760389438
1220,4.2979598473253215,3.9214061938997675,5.549750891680639
1926,8.499271830399211,9.02032024714292,9.045757490560677
4035,4.598905467375765,4.904112378682291,5.6777807052660805
1149,7.0323840547285945,6.73725554737937,7.287350298372789
2960,6.967239157602568,7.967476654194059,8.667561540084394
239,5.567116496792839,5.29265632435962,5.0
5045,4.563194442392694,5.406135627964159,8.522878745280337
3221,7.567767776227275,7.5199075904088355,7.42021640338319
199,5.957214455240263,5.87143331179881,6.721246399047171
1400,4.513215183031651,4.661997236790667,4.0655015487564325
4260,3.9154354718473092,3.6239823139515672,3.6989700043360174
1983,4.313603394376337,5.2281412307516595,4.823908740944319
926,6.886422629503058,6.86413506058668,7.251811972993799
3011,5.125468026935765,5.191946536610612,5.214670164989233
5460,5.00318795719628,5.243364205240042,5.2403321553103694
2284,4.815534520955891,4.888660534488152,4.756961951313706
1867,7.786447981057508,7.988736760303721,6.496209316942819
932,8.125398760437202,7.903770664274176,9.086186147616283
2716,6.014151878863651,5.724387689850855,4.823908740944319
4316,6.236781001341404,5.714910560433678,5.0
101,5.403715895546236,5.474891323534566,5.269999835325842
3210,7.508200711277799,7.313300884221232,7.607303046740334
4817,7.644833096634229,7.6236172879652075,7.199970640755866
259,6.475164652237913,6.451689736916328,6.823908740944319
2233,6.58767105799899,5.816434626989118,6.294136287716081
538,5.098944367944693,6.068215446005206,6.283162276700476
5517,4.616388891071923,4.74912447909346,5.648203693102976
4397,6.5665694045893765,6.136113345604995,8.221848749616356
5565,4.218473443231566,4.509907447863101,4.301029995663981
2534,5.15718510220542,5.618850536086103,4.984640244590786
5754,6.300407376509913,6.30141362900614,6.285670240254767
2476,5.735260603476989,5.457032027358544,5.696803942579511
2291,4.47234274869344,4.4869235298135965,4.835647144215563
4092,4.712088497668595,4.165608580978486,3.6989700043360174
4745,5.600030824203756,5.788415086064788,4.892790030352131
1477,6.743130264681798,6.180452119138751,6.651695136951839
5050,5.109521991788707,5.854321749786801,6.044312249686494
4552,5.418129329286988,5.29828650749091,4.85078088734462
2886,5.148365650060781,5.269516291299605,5.1487416512809245
2550,6.288479447151964,6.364181919434253,6.270001452716577
1509,7.899203347748114,7.837503482470227,7.603800652904264
2812,7.736278764353586,7.47595836895113,7.709520186669327
5207,5.094512875225453,5.153056997785922,5.0
4257,3.7946804858583745,3.6513378194445023,3.6989700043360174
4404,6.2708440048487795,5.660156766612136,4.505845405981558
1073,6.127675373172448,6.341999713144752,5.173925197299174
1161,4.592685290204471,5.142269467900544,5.0
3544,5.713677665858878,4.495386487136133,4.1487416512809245
3693,5.170411762866098,5.317086465263337,5.7121982700697735
5084,5.226917777314699,5.296829871884866,5.0
865,5.033374844289815,4.0057092832667935,4.079999984911641
2859,5.2332501247484,5.107041630713418,5.3872161432802645
217,5.8604710614365985,6.652817159050086,6.823908740944319
1345,7.391071076780101,7.148842936354203,7.705533773838407
2004,5.405965139392625,4.059568994623165,8.154901959985743
3407,2.681488936269064,2.4997324110842287,2.24184537803261
1662,5.457909048733542,5.0434150995556015,4.473660722610156
5025,5.701962743754387,5.380263082561884,5.282329496997738
1097,5.592582130655507,6.19352337097119,5.522878745280337
3997,6.437366051460506,5.896012950943427,6.368556230986828
3096,8.392606862650494,7.9268952514910955,11.221848749616356
3008,4.719137506968451,4.722114947645494,4.0
3770,6.170588337945164,5.832010203099686,6.00436480540245
5946,5.47934761215968,5.5495385206983485,6.091514981121351
88,6.220649564524091,6.660125271522665,7.096910013008056
5155,4.96324273315611,4.8859140991325924,4.774690718274137
324,6.334901208463658,6.742051645594869,6.678008252452735
4390,6.759166307983735,6.469969329540698,7.698970004336019
3290,6.228343910313319,6.169024528250999,6.163675884293248
3954,4.939127032444274,5.143427797285957,5.1249387366083
408,6.700596685969658,7.010760747611808,5.247605791594637
325,6.349462885094942,6.238435540646401,6.467997690417565
3484,5.902093667621069,5.658539203440872,5.42021640338319
5731,3.796745009836356,4.545292789861078,8.309803919971486
132,6.042553332750138,5.935107086743733,6.795880017344075
881,4.881414019893773,4.919500753868234,4.800000052738446
3855,6.331296924248879,6.62496332310228,6.651695136951839
2407,4.587719083986187,4.372755193934034,4.038578905933552
3524,7.428049955896714,6.724850681918891,5.959924036727676
2617,5.282182385348054,5.424680439510374,6.090000275786018
1756,6.317830586393635,6.522805629510027,6.356547323513812
2970,6.233420730624314,5.309106450544305,3.886056647693163
1480,6.472386586316135,6.558703704905959,7.1487416512809245
4365,6.856343048421062,5.977781609985427,5.0
1922,7.545693391362236,7.769761242873912,7.1249387366083
3893,4.873699834705709,5.284468957137834,5.075720713938118
712,6.223534639206086,6.4919394650355935,7.114073660198569
5835,5.062857441806339,4.435942531046479,4.176525770829699
1634,6.111880958238924,6.035838431341317,6.356547323513812
5281,7.488117287975966,7.523049377596383,7.412289034981089
3167,5.239608282351585,5.17434325002211,5.091514981121351
626,3.512590205614027,3.119569474884073,2.753999999115533
2388,4.686850995157342,4.508860724230835,4.346787486224656
1945,5.835539673452833,4.8119823720810935,8.679853713888946
2144,4.732869519092732,4.555768654987589,5.154901959985743
4043,4.776939143520284,4.719913147185012,4.156144577376839
2980,7.607140580127921,7.472581048888153,7.739928612014925
371,6.994524771815824,7.462759504072196,7.533132379645891
2252,7.2973854910187645,7.031066838568643,7.119186407719209
6076,8.689390505331295,8.097678540062986,5.779891911959945
2594,5.252843519852761,5.1845251293855155,5.180000294489514
3796,5.678458156018647,5.739648553338028,6.060480747381382
2548,6.18933897796968,6.284545957683958,6.659992382003327
1193,6.558659061793162,7.040188656917232,6.770011163455189
168,6.0158111507394105,6.869771888661712,7.501689446210399
4279,5.41489774752338,4.954066458601008,5.498940737782249
4074,8.118959282159194,8.049963294734447,7.22548303427145
14,5.235679948197053,5.550004247424915,8.0
3722,5.494289095011019,5.24681004917534,4.912928794093465
4915,6.860779673075219,6.576499335475577,6.645891560852599
198,5.363671189556384,6.1050794874432555,7.376750709602099
2323,4.518011532693135,6.088065214299616,5.573976984310124
4790,5.277858032837785,4.661374215371938,5.0
3946,5.312432894990992,5.089861612852848,5.1249387366083
5267,5.329791168470052,5.529964414049709,5.455931955649724
3418,3.675061673594833,3.660034684699439,3.907384609058445
3682,6.185330228619293,5.848392742509519,6.465973893943865
4657,6.620994438265956,6.150226914725287,5.860120913598763
5666,6.09050375926104,6.941623716987941,6.009661145212399
4386,5.934024918417086,6.125485490726481,5.0
230,5.043768073877731,5.085607331672271,5.0
2480,5.109708226667981,4.710724133460384,4.301029995663981
6119,5.4353448983683705,6.723923695161955,6.562249437179612
3807,7.037888423654306,6.414752839571191,5.3124710387853655
3829,5.941769904670334,5.85263817032186,5.7447274948966935
811,5.6291763509959605,6.253514714946417,6.337242168318426
783,4.429438281041,4.733183323085163,3.630784142589857
599,5.211089060131979,5.5367705548015556,3.1230000021524136
4296,4.3239216011747645,4.74349742889785,4.0
1862,5.772002260895197,4.883072902039214,6.0
3424,3.750524659267145,3.6476587615174574,3.583975595973466
5831,4.75652799222042,4.247607594475971,4.045757490560675
3534,5.498534434073846,5.189956238868006,5.982966660701219
1789,7.449510904902913,7.7882474874288565,8.958607314841775
1888,5.438178789667896,6.507631429086791,3.958607314841775
17,4.57945791783272,6.016085853488889,4.769551078621726
4690,6.2612748866654435,5.95631276395987,5.42021640338319
681,6.116962681040667,6.453801393716108,5.694648630553377
2513,3.6462443525436496,3.32926317368969,3.585026652029182
4655,5.940723818823531,5.580102366698562,5.651695136951839
561,4.569627863522332,3.63172941924986,3.9000000040686618
4259,4.451861491692487,3.6634176761092987,3.6989700043360174
439,5.607603211626691,6.421631052727137,5.010000098195094
3947,4.929649552303632,5.05274918309758,5.251811972993799
3870,6.232975791111717,6.356656882426683,6.297569463554475
3801,6.953451925555945,7.059463438494175,7.494850021680094
5457,4.999656939888731,4.915861708500569,4.788612447063141
4168,5.55868436098216,6.0125413948057025,5.853871964321762
5716,4.621548207584189,5.1692177357319995,4.304518323509803
5303,7.561138528898317,7.536390295052257,6.808828544271441
1672,7.4044663870688865,7.041151711380173,7.958607314841775
4127,4.467315353296847,4.421099189310073,4.212539525481585
4405,5.470479824972284,5.282184125399237,5.087246696328677
5479,4.681322662327353,4.8273580931509015,4.532539890492736
