,ECFP6_2048,pubchem,pIC50
1667,8.07204568490901,8.233711781519627,8.522878745280337
1693,6.222466875955449,6.635208078984306,6.886056647693163
173,7.356173510571539,7.679887144185317,7.2716462179787715
1800,6.9231159974346905,6.851441181796919,7.040958607678906
429,8.24097587829478,7.793071563429325,8.769551078621726
1245,5.262768852612635,5.698221943858691,5.4110563572599855
1635,7.159574597255685,7.303867562404136,7.397940008672037
366,5.694361362396182,6.234089248967963,9.494850021680094
464,5.527395239019929,5.59920575434232,5.508638306165727
316,6.827270882756398,6.4995624466948385,7.207608310501746
1790,8.329818891460723,8.562401634260842,7.823908740944319
1555,6.234633794270308,6.737774900040713,6.537602002101044
1650,5.040286094592047,5.000871774532469,5.0
905,4.77812210478004,5.193783778949544,5.148130399270234
570,8.204327720013271,7.872426493052538,8.0
254,7.230064665101193,7.455190571683394,6.782516055786093
650,8.350188577986852,8.211903601493628,9.657577319177792
940,5.158794026277189,5.451333989754376,5.774690718274137
1222,5.913648554136856,6.143432251580092,6.795880017344075
115,7.919900425300498,8.284949752342623,7.769551078621726
888,5.030055974020554,5.2910718290113286,5.382999658879101
1157,7.226485773039985,7.410447445356985,7.494850021680094
1654,7.9766440160480565,7.819923985756877,8.397940008672037
1752,6.784219726795326,6.389748884199419,5.790000026071145
394,4.769700458255504,4.724592208978768,5.0
1676,5.597750908760662,6.53042352924325,6.0
798,8.270417237864512,8.0939307641471,8.744727494896694
324,6.5526478109330135,7.150353642882954,5.301029995663981
1684,6.69625529853067,6.536631981454312,6.698970004336019
365,5.899582062850193,6.204884001456195,6.343901797987168
678,9.260630248820387,9.065193277785774,8.721246399047171
820,8.137934132896662,7.937194865916977,8.154901959985743
674,7.943971893277031,8.141376350728482,7.292429823902063
1041,8.618899930134072,8.631097147896885,8.289967300934247
1523,7.032379807851042,6.831911377302418,6.85078088734462
720,7.408887729320147,7.351336515183086,8.568636235841012
32,6.180221519182134,6.798619626547269,6.267606240177032
844,5.491989527163227,4.9584903056735925,5.0
367,7.0561031384130235,7.013882194285116,7.262012673666569
427,8.156934949469884,8.110416284232887,8.585026652029182
124,8.166120426098463,8.19607909736538,6.769551078621726
1318,5.25139152636939,6.25773990800761,5.663540266151471
163,7.737273997743036,7.784479138190472,7.698970004336019
1606,5.314123167525676,5.0657350780983865,5.0
1080,4.783457780951882,4.7789033857503656,4.769551078621726
1602,5.585831842005371,5.4769765805439,5.142667503568732
49,6.819402303729913,7.2983156309925254,7.508638306165727
1571,5.928250220533833,5.843388907484485,5.552841968657781
1164,8.070104783254546,8.583746658432325,6.0
744,8.749024309216708,8.277465197376415,8.187086643357144
1782,6.128957073417333,7.0311012164946805,6.399996913372259
306,6.191136328199422,6.49694487549508,5.301029995663981
1403,5.6125232430908225,5.651707264378725,5.0
1559,6.343047073366174,6.490523278206132,6.740406121114051
1494,8.675431471227846,8.22989776217304,8.899974269892137
1351,5.270217818004379,4.814196877854231,5.0
298,5.57618236949179,6.642831293374866,6.301029995663981
909,4.512979140382222,4.465905976440894,4.798602875679548
1836,5.262322158684101,5.357580835766509,5.229147988357856
964,4.371194105611569,4.7558258195370975,4.494850021680094
1814,7.213839426976806,7.861882619137497,8.397940008672037
1259,8.327897702586665,8.357507362165206,8.070581074285707
78,8.056190616226555,7.87598819897814,7.67778070526608
59,7.065282602700245,6.907096048471887,7.180456064458132
1287,5.929512696018569,6.136868907456703,5.0
1480,5.2538780127595395,5.743276120450012,5.7775436633207535
73,8.759782356736633,8.768740554438992,8.769551078621726
1340,5.025878723324401,5.039784338453791,5.0
237,5.2780346370347795,5.335639320899235,5.499999678657065
210,9.098703807032447,9.07369296798674,9.113509274827518
69,7.945132108155023,7.3792224119999865,8.721246399047171
162,7.816218490130545,7.944922242169088,7.638272163982407
543,6.970104933958839,7.799018984733555,7.795880017344075
832,4.876394909874818,5.015741305239422,5.0
1759,6.549178746914759,5.936343107950967,5.0
251,8.201955152294966,8.408963323847125,8.2518119729938
297,5.712602441191198,5.76474257627465,5.958607314841775
478,7.376116970449258,6.995560031724165,6.585026652029182
706,7.222342012613899,6.8652787265808435,7.259637310505756
900,5.114816109060208,4.959582417534072,5.480172006224281
722,7.552430363589097,7.549399622790035,7.086186147616283
1542,6.785716356791599,6.093577702128692,6.287350298372789
1061,5.059983632130209,4.99613107608406,5.342657263185374
1022,7.593404902363182,5.733436718963277,4.769551078621726
901,4.943295997821806,5.168201858302091,4.801342913045577
754,9.201387198533741,8.861308429098056,8.853871964321762
527,7.65387079989639,7.943636639920338,7.086716098239582
220,6.08576226755597,6.176219855399257,7.318758762624412
76,7.655480058043133,7.4597895922775646,7.494850021680094
1768,7.140663260287698,6.655765241344425,7.489991487059766
1549,5.729106754086487,5.078968432074987,4.849857838151442
1230,5.676226268196573,5.8649500742070515,8.045757490560675
413,8.149638862728327,7.923161287668206,7.084072788302884
1026,8.797650030273703,8.797538874744795,8.289967300934247
