,ECFP6_2048,pubchem,pIC50
4256,3.57871483476891,3.6625762395359334,3.6989700043360174
1786,7.14653693694943,7.506530116288685,7.552841968657781
501,4.582857599204732,4.588534876845576,5.283162276700476
1730,5.894598910897804,6.732496204524322,5.659159450187668
1039,8.13370076410136,7.670639853760554,9.10790539730952
263,5.841928175517523,6.766465518820158,6.721246399047171
2223,6.795109780902719,6.172303875366996,6.844663962534939
691,5.448777383440085,5.746009549012454,6.301029995663981
2110,8.111620198217075,8.029187776362289,8.599980364934842
810,5.950478578237366,5.66825741304118,6.119186407719209
4099,2.98730848955039,3.0797468322542616,2.975514332300833
4113,3.122235000950985,3.237993898621031,3.379343520180379
4607,5.0371447461422605,4.965956581531977,5.0
2932,4.46854167322251,4.198298959565387,4.0
37,6.220649564712994,6.288188892923653,7.397940008672037
5907,4.536260694273432,4.921925099309202,6.073143291050307
4141,4.413326268327729,5.325759975230072,4.928117992693875
6012,5.8776285286991925,6.495685973832932,5.346787486224656
4482,6.580557654913496,6.609955298351767,6.533132379645891
2471,7.55187452932851,7.570054712636517,7.153044674980176
3659,3.6921473639368436,3.9775084047477387,3.627824713884936
5246,5.578263564028167,5.110308779840075,5.167491087293763
1741,7.258894299120117,6.609906071097513,5.026872146400302
4540,7.947536664661653,7.489487458165687,8.750068243365805
3089,7.2033890448246485,6.901133011403983,6.400116927926312
1049,5.5698723477573475,6.662517848037337,6.995678626217358
156,5.474152530740881,6.303449925717783,5.4156687756324695
3958,5.073326821619531,5.21409335880569,5.119186407719209
4302,4.78005630134303,4.271172664331819,4.0
465,4.432904882854669,4.662587231000873,4.0
5903,4.99706720960617,4.299514219222054,2.84740592207253
1186,7.012992026869343,6.794265746641391,7.199970640755866
2312,4.675969675194164,4.928417397813493,4.864009153078375
2995,5.046855164736765,5.1932062647543225,5.146910470148135
1615,5.725764378520214,5.4146458632220265,4.508638306165727
1047,5.182025680895106,5.52572723092521,3.9788107009300617
4834,4.8215549457887255,5.824901801738458,5.0
2404,4.544947149416515,4.583076332062051,4.0343280287798935
2905,5.9860791407007605,6.125106646574882,6.060480747381382
3263,7.4792365689632785,6.422503636059288,6.653647025549361
1005,6.374278786637964,7.2327422965927,5.008330992620052
2778,5.377038799122524,4.125312085579562,3.882728704344236
2531,5.385285390472436,5.204850019308196,6.455931955649724
4935,5.682687357838002,6.283535401476172,5.404503778174425
84,6.017039566086673,6.169857563530021,5.346787486224656
2646,4.658987968358049,4.928334375474966,4.706637445288554
2554,6.636854705836599,6.533827151004305,7.040005161671584
3396,2.925540146192448,2.917688039702905,3.2596373105057563
4184,5.180540430269847,5.735406093069181,5.301029995663981
2742,6.48609153781882,6.310850495936613,7.267606240177032
3590,5.594572824953543,5.879891388323732,5.97061622231479
5500,4.2951877242390815,4.489929742715964,4.0
3006,5.519082887091435,5.201338645059536,5.252588192113577
2843,5.286256638365533,5.1322031632774365,5.115204636051019
1018,8.0419807847828,8.74140463383175,9.229147988357855
4898,5.502633323894627,5.093118522578369,5.0
1839,4.72218260270218,4.791343740531361,4.221848749616356
1743,6.56869227686469,6.23111785488636,6.080921907623926
1963,7.764719715069235,8.156246708845405,7.337242168318426
2611,5.559276937277654,5.557851728566822,6.149997413907539
254,5.878048383310949,6.579360322957552,5.0
2348,4.6008499507394145,4.769921779741093,4.675511766692344
3886,6.050492343080037,6.161456512834952,5.714892970433188
5819,4.572972062714537,4.358352305858003,4.0
3904,5.129359718882997,5.015042230011976,5.573488738635425
2516,6.027526600936325,5.525825234749054,5.241088107602026
4517,5.180655276370272,5.125615356382481,4.698970004336019
1595,6.755614702191013,6.316901798094034,6.698970004336019
2263,7.543946080603364,7.7198977018802,9.092051478387727
4982,5.95100567886188,5.929797420172108,6.443697499232712
6048,6.237881533159358,5.622127616324681,6.356547323513812
4697,6.074417252606945,5.8476038988321655,6.075720713938118
1630,6.1095175450876775,6.063878298297696,6.275724130399211
4354,6.088851531767813,5.864576036806828,5.0
472,3.879062115865111,4.501513679153422,4.204119982655925
4567,5.758454516794301,5.370849850327483,5.292429823902063
763,4.202060970219297,4.654456370844752,4.327902142064283
3055,3.4533497636001087,3.7053415946095667,3.0315170514460648
2575,5.421437417843044,5.512738261478086,5.710001024518514
5866,8.049095379317011,7.937272378839389,8.595166283380062
565,3.585925020616328,3.441242910189736,3.3569999954922864
2456,6.827907526896739,7.068924523513751,6.856985199745905
4760,5.974790989319086,5.484274115137738,7.512861624522813
2927,4.330767510543623,4.605650140933355,4.468521082957745
93,6.29772056923048,5.62117202667269,6.431798275933005
5811,4.322705706886466,4.280959450597379,4.884056823060945
5349,4.5143356006599715,5.634424507944736,3.995678626217357
2515,6.006568798932006,5.416350497147362,5.396855627379818
5277,6.167430413762551,6.593420243174914,6.769551078621726
1921,7.457678048831331,7.289015705430183,6.939302159646388
3213,8.259444720402207,8.032394299914563,8.034328028779893
4526,6.549459010157816,7.480267999906862,7.42021640338319
3475,5.234927748370591,5.580597861135581,4.543633966870957
5160,5.316909790562318,5.282636685414192,4.804100347590766
4774,12.052674475447354,10.509333705860364,14.30102999566398
1022,7.733727345319135,7.113914150988773,8.157390760389438
5532,4.361259220523845,4.502902810344065,4.0
5796,8.361728410965586,8.421068175153835,9.387216143280265
2135,5.7421950707137785,6.1937846657743805,6.522878745280337
5770,7.379537251402799,6.857859591262194,7.088309841246139
1374,6.101996515457102,5.761230264183866,3.5734887386354246
5333,4.849423315099726,4.6708996138660135,4.672028376376989
5028,4.999805658972546,5.281734797717248,4.846490010699163
3268,6.417694224114979,4.503859770654514,7.619788758288394
4291,4.172414409490112,3.991389361459973,4.0
5150,5.362150195275375,5.3556832560735375,4.565431095965801
185,6.779678426320689,6.987175287706105,6.636388020107856
5339,4.782302863646676,4.765722215694701,4.995248844408999
3941,5.114177923124142,5.158923296565874,5.0655015487564325
3123,4.550481258096437,5.0036719052905365,4.530472520812986
5579,5.795693745780907,5.474066218777869,6.769551078621726
3307,6.3486633330773605,6.742096328756855,5.47755576649368
3571,6.957306924712888,7.473583561496663,7.61261017366127
2370,5.746210500787039,7.213174008012073,6.560667306169737
221,5.0031193714277995,4.267052617866789,5.0
1652,5.858723977745116,5.66210381400338,6.698970004336019
5638,5.139235523938054,5.078980318938339,4.87484417041947
65,4.321737399376693,3.3135792127406165,3.4814860601221125
4248,5.979666096465538,6.126202755568945,5.0
157,6.994485720041038,7.112081801780597,6.267606240177032
5673,6.552292525859065,5.888961154574626,6.381951903287908
1038,9.01471760500667,8.799583972849577,9.537602002101044
2518,5.250257348414059,5.542038755955265,6.431798275933005
3074,6.121419277661097,5.9569704163894075,6.174002988352055
5566,4.24658619621269,4.778872748598827,4.301029995663981
5086,5.427227787259831,5.3206055903728995,5.0
4823,6.27446153241002,6.576723124656074,7.0
1487,8.18115184845854,8.390020142665369,8.812479279163536
3992,5.225677474142403,5.17572462165343,5.275724130399211
5957,5.192575563634203,5.187163596838547,4.3979400086720375
535,5.894598910897804,6.732496204524322,5.659159450187668
1566,7.605513516846126,7.0487000466134635,7.508638306165727
1328,4.1899390989912035,4.327692169875258,4.301029995663981
31,5.976156919859134,6.423621098554567,4.0
1163,4.996440221182751,5.482535669902785,5.0
296,5.802164866511759,5.899563311535348,8.0
3265,6.9940407155789,6.74822268159424,8.070581074285707
5944,5.282101093425252,5.26628739682101,4.686554629573585
604,4.795404021125272,3.429060715600461,3.639999991045884
177,5.841928175517523,6.766465518820158,6.481486060122113
5503,4.496534186347705,4.3364753772489015,4.0
491,6.315794027302894,6.270229980522293,5.0
5775,5.232970985428313,6.316770340881149,5.884056823060945
4994,5.651373862629218,5.579726363266394,5.552841968657781
5822,4.891469462047633,3.9756271893349897,4.0
4961,5.995941996839465,5.876038824888277,6.0
3038,5.361270746573751,5.353972548863581,4.0
1272,7.15735287321385,7.401370535363038,7.866461091629782
5917,5.061910030283698,6.3293381027018665,6.756961951313706
2458,5.744198234869556,5.05251318777919,4.987162775294828
351,7.027860017639426,6.849422585432353,7.698970004336019
2034,5.9055360843088565,5.691417594496395,4.337242168318426
469,5.473153836124314,5.126352641391721,4.0
2154,6.227636218611841,6.679658702035353,5.3979400086720375
1032,8.730343537911812,8.52376546695929,9.468521082957745
1961,7.681088558807807,8.156246708845405,7.481486060122112
672,3.357966176018878,3.384872692160978,3.0
2157,7.125951397239582,6.679658702035353,7.096910013008056
3995,4.481979350406584,5.237405565652091,5.417936637088292
4274,5.371330661576812,5.621879656787078,4.448428026325747
3135,5.495346889596908,5.642728258085182,5.086186147616283
577,4.903862935667943,5.571405767970077,5.309803919971486
4649,3.7682106392207633,3.775935490728806,3.902395671125589
2899,4.912380824668112,5.463822541184091,4.886056647693163
506,4.520507310985002,4.578459023540076,5.082494490447453
1448,7.476187802036181,7.163326995377836,7.853871964321762
5686,4.784478695769789,5.747706659623959,6.317854923626168
3705,6.003845946191469,6.162362900383796,6.386158178123931
2559,6.610607642884806,6.554971744441299,7.100015437450609
2232,4.866972852684479,4.870097400328697,5.4723700991286615
812,3.92370582967381,4.623119008103434,3.3575354797578787
2095,4.735330645700633,4.264446382547425,4.640164517660112
4899,5.178347268258946,5.0951024403910905,5.0
6060,6.482258328158612,6.715597583528811,6.011441043121384
5020,5.277064442944198,5.182434915562826,4.789146634685107
4832,6.3369535684709914,6.232635092884958,6.860435733824151
2029,5.797090560995038,5.691417594496395,6.568636235841013
1873,7.918480780768373,7.301526921435727,7.327902142064283
3334,5.3486117716854915,4.851092371424883,4.429457060118103
5792,7.532826746392172,8.171594832844278,8.739928612014925
1729,6.189881504874646,6.732496204524322,5.96818772866963
4456,6.646764973004777,7.257461919657529,8.388276691992658
3499,5.103323783903123,5.104479596013064,5.6020599913279625
4851,7.845981781864664,7.486846331530015,8.022276394711152
1297,5.351560556602528,5.334133686976276,6.0762380391713
3822,6.354354026347926,6.113838741024672,4.525783735923745
5428,6.231108258961563,6.124133870741933,6.318758762624412
4240,4.8589415675794765,4.848203691840778,4.969805214643249
4813,7.37973720986133,7.763022870248786,8.500038134403809
5342,4.815241283580901,5.290354387267353,5.935542010773082
1321,4.30306336277949,4.390831101980825,4.301029995663981
5414,3.8551784150906627,3.408642249421729,3.0830199526796176
3661,6.92297089966254,6.778562556588092,7.701146923590294
2671,5.360695724986643,5.415134984262453,5.749579997691106
1360,5.133180109004918,5.515403773255717,5.0
1103,5.703791531102248,5.443242758392554,5.522878745280337
907,6.520594086018158,6.679245705551875,6.903089986991944
4428,6.75651684004109,6.884773361529498,6.453457336521869
308,4.6420174989454335,5.130371600321377,4.0
5212,5.535196146076958,6.3287652637851135,5.983384452442823
4486,5.5025437296702355,5.711441415729759,4.129011186239425
50,3.436908183745495,3.344096113806346,3.0
1665,5.904301008024695,5.731454540526246,6.455931955649724
2574,5.381030808070521,5.513188580520465,5.459999812689
323,6.668504372975531,6.809672212846043,7.107905397309519
476,5.544531495497159,4.590112331638829,4.568636235841013
5432,5.865586545495912,6.402138539050517,6.267606240177032
676,7.430245938838429,6.924022066146895,7.769551078621726
2488,7.139820665590214,6.404252328974834,8.0268721464003
5453,5.401305806227845,5.125456603792821,5.886056647693163
5195,4.786462141846401,6.117290231572302,6.519993057042849
6009,5.681296743969667,5.752211316088626,5.7447274948966935
1897,4.885746052508897,4.608062737467103,3.872895201635192
5550,4.656865494238899,4.978711636200317,4.841637507904751
1172,5.048618397127797,4.872824632767359,5.376750709602099
6115,7.147618448096534,6.819547383029721,6.982966660701219
1192,7.196232523474581,7.582188769204476,7.730020323354676
6101,6.502284226865953,7.138669655961736,9.2839966563652
4768,11.518432297774158,9.496908943499921,14.30102999566398
5747,4.6051114764469,5.524430577281609,4.214812579970638
5332,4.822332538474182,4.777609295379341,4.461426266193144
5429,5.811489345864667,5.93135576729794,6.42021640338319
5143,4.9913001865395445,5.281222387198756,4.0
534,6.88763065136646,6.817791547913261,7.42021640338319
3749,7.282728428511285,7.213503159480292,7.73754891026957
3558,7.528346885576629,6.457826934999606,8.59176003468815
2640,5.015131704676036,4.8890869599629045,5.157390760389438
1220,4.2979598471635905,4.459533067206199,5.549750891680639
1926,8.499271829475328,8.979438455079862,9.045757490560677
4035,4.598905468320279,4.894024526645806,5.6777807052660805
1149,7.0323840573185095,7.275770535073737,7.287350298372789
2960,6.967239157342349,8.534676976865036,8.667561540084394
239,5.567116494812837,5.573742621341435,5.0
5045,4.563194440468187,6.069356173174328,8.522878745280337
3221,7.567767774927055,7.1642842125798705,7.42021640338319
199,5.957214454689881,5.797651783465469,6.721246399047171
1400,4.513215181197603,4.049288914739158,4.0655015487564325
4260,3.9154354718501407,3.993635713751756,3.6989700043360174
1983,4.313603392434877,5.071912165068137,4.823908740944319
926,6.886422630525915,6.590122631929306,7.251811972993799
3011,5.1254680276326505,5.038474460956046,5.214670164989233
5460,5.003187957750535,4.8230448821136935,5.2403321553103694
2284,4.815534521050427,4.820406456780591,4.756961951313706
1867,7.786447981193147,7.216651013675064,6.496209316942819
932,8.125398759998923,8.537530509524293,9.086186147616283
2716,6.014151879517912,6.26766118943457,4.823908740944319
4316,6.2367810004456645,6.620637773894364,5.0
101,5.403715895803577,5.870387716072574,5.269999835325842
3210,7.508200709065528,7.199872034143575,7.607303046740334
4817,7.644833097578661,7.763022870248786,7.199970640755866
259,6.47516465296611,6.766465518820158,6.823908740944319
2233,6.587671058339639,6.85582545409542,6.294136287716081
538,5.098944366755811,5.154563982801646,6.283162276700476
5517,4.6163888899382854,4.806718162058721,5.648203693102976
4397,6.566569402832597,6.593435267695537,8.221848749616356
5565,4.218473442267561,4.545250852553102,4.301029995663981
2534,5.157185102740939,5.7430146050068025,4.984640244590786
5754,6.300407377661157,6.432307456692247,6.285670240254767
2476,5.735260601935031,5.420873689562262,5.696803942579511
2291,4.472342749567327,4.735725573675738,4.835647144215563
4092,4.712088498522344,4.523996652689218,3.6989700043360174
4745,5.600030823533415,5.822042782811721,4.892790030352131
1477,6.7431302645603175,6.320013114979555,6.651695136951839
5050,5.109521991418549,5.384499617410438,6.044312249686494
4552,5.418129328056235,5.033502598675864,4.85078088734462
2886,5.148365650205413,5.447357279386655,5.1487416512809245
2550,6.288479446728781,6.185933145723731,6.270001452716577
1509,7.899203346635439,7.698855556259108,7.603800652904264
2812,7.736278762866802,8.003426510558034,7.709520186669327
5207,5.094512874682277,5.095015030093953,5.0
4257,3.794680486353836,3.941539686216402,3.6989700043360174
4404,6.270844004439346,5.462109661395032,4.505845405981558
1073,6.1276753738959755,6.073858768893811,5.173925197299174
1161,4.592685289873724,5.482535669902785,5.0
3544,5.713677666859164,3.8449314572817768,4.1487416512809245
3693,5.1704117620042265,5.069238146330274,5.7121982700697735
5084,5.226917779192361,4.641063401904395,5.0
865,5.033374844499694,4.806535673241566,4.079999984911641
2859,5.233250124991212,5.573251954909165,5.3872161432802645
217,5.860471061497719,5.54342991745436,6.823908740944319
1345,7.391071076141462,8.092647911952293,7.705533773838407
2004,5.405965140459639,5.170459386402098,8.154901959985743
3407,2.6814889365580306,2.643310335776827,2.24184537803261
1662,5.457909048554874,5.102308145940731,4.473660722610156
5025,5.701962743698022,5.285361188621879,5.282329496997738
1097,5.592582132113592,5.281277024954204,5.522878745280337
3997,6.437366050048408,6.329750082207358,6.368556230986828
3096,8.392606861905108,7.89203015813579,11.221848749616356
3008,4.719137507564857,4.5258268284427094,4.0
3770,6.170588338213029,5.732078780512182,6.00436480540245
5946,5.479347613290574,5.26628739682101,6.091514981121351
88,6.220649564712994,6.288188892923653,7.096910013008056
5155,4.963242734986811,5.369285784495506,4.774690718274137
324,6.33490120942122,6.919331590018125,6.678008252452735
4390,6.759166309338293,6.266063588623648,7.698970004336019
3290,6.228343911531244,6.34213843895593,6.163675884293248
3954,4.939127032068065,5.266278325372223,5.1249387366083
408,6.700596687042162,6.924022066146895,5.247605791594637
325,6.349462884294406,6.1230760962912125,6.467997690417565
3484,5.902093668306567,5.871302630195434,5.42021640338319
5731,3.796745010192236,5.004084549615569,8.309803919971486
132,6.042553333084509,6.0180472646763175,6.795880017344075
881,4.881414020831138,5.1138251164151525,4.800000052738446
3855,6.331296924738603,6.709353931739873,6.651695136951839
2407,4.587719085010874,4.423547207850082,4.038578905933552
3524,7.428049956077375,7.758939797197794,5.959924036727676
2617,5.282182385945238,5.535938546147221,6.090000275786018
1756,6.317830586819659,6.663292351818411,6.356547323513812
2970,6.233420731122879,5.677899878045131,3.886056647693163
1480,6.472386586498897,6.126507664001357,7.1487416512809245
4365,6.856343048581925,6.346028650926111,5.0
1922,7.545693391679573,7.289015705430183,7.1249387366083
3893,4.873699833506512,5.162410233459006,5.075720713938118
712,6.22353463875455,7.2395820443414,7.114073660198569
5835,5.062857441940417,5.049972157230443,4.176525770829699
1634,6.111880959004261,5.6075531012476425,6.356547323513812
5281,7.488117287813689,7.009244831260718,7.412289034981089
3167,5.239608282131222,5.147415664313252,5.091514981121351
626,3.5125902055736233,3.031619827235336,2.753999999115533
2388,4.686850994409781,4.220937337656805,4.346787486224656
1945,5.83553967201137,5.3626464024313485,8.679853713888946
2144,4.732869520026046,6.1937846657743805,5.154901959985743
4043,4.776939144368789,4.585916657537333,4.156144577376839
2980,7.607140581668946,7.526048328555805,7.739928612014925
371,6.9945247707909415,7.2713403479968495,7.533132379645891
2252,7.297385490510573,7.475905781129562,7.119186407719209
6076,8.68939050734805,8.184170898297221,5.779891911959945
2594,5.252843520342271,5.037508641862967,5.180000294489514
3796,5.678458154758822,5.203286511500222,6.060480747381382
2548,6.189338977436424,6.253929586652249,6.659992382003327
1193,6.558659061978437,7.582188769204476,6.770011163455189
168,6.0158111503923655,6.494203569182454,7.501689446210399
4279,5.41489774715705,5.800061963450487,5.498940737782249
4074,8.118959282265719,6.731125103465601,7.22548303427145
14,5.235679949683685,5.765690373742634,8.0
3722,5.494289095833475,5.3137531001191025,4.912928794093465
4915,6.860779673586327,6.547007800287357,6.645891560852599
198,5.363671189721698,5.842242380013132,7.376750709602099
2323,4.5180115338128575,5.098721816191774,5.573976984310124
4790,5.277858034009446,5.2207553885795495,5.0
3946,5.312432896292333,5.297239405773177,5.1249387366083
5267,5.329791166426594,5.56799729231384,5.455931955649724
3418,3.6750616744326217,3.497537234944502,3.907384609058445
3682,6.185330227260935,6.695056865001168,6.465973893943865
4657,6.620994439007708,6.309870449790545,5.860120913598763
5666,6.090503759459914,6.958229797114219,6.009661145212399
4386,5.934024919467709,6.371105289239368,5.0
230,5.043768073563261,4.9133902670659575,5.0
2480,5.1097082264116835,4.993170649652821,4.301029995663981
6119,5.43534489779257,6.603974279856071,6.562249437179612
3807,7.037888423808939,7.030904482505062,5.3124710387853655
3829,5.94176990453247,5.826764736274035,5.7447274948966935
811,5.629176351845451,6.1442467257742575,6.337242168318426
783,4.4294382814748845,4.975146601315571,3.630784142589857
599,5.211089058990383,5.366240721223719,3.1230000021524136
4296,4.323921601372674,4.239556617290963,4.0
1862,5.772002262397454,5.071272516288789,6.0
3424,3.750524659417039,3.936693186250597,3.583975595973466
5831,4.756527990295457,4.145700608285661,4.045757490560675
3534,5.49853443376883,5.2379133587455255,5.982966660701219
1789,7.449510904207856,7.525274332700584,8.958607314841775
1888,5.438178789618585,6.4537917111085905,3.958607314841775
17,4.5794579175713475,5.115996069319348,4.769551078621726
4690,6.261274886606142,6.459555132107469,5.42021640338319
681,6.116962682579619,6.571337908762026,5.694648630553377
2513,3.646244352891595,3.5436289707887187,3.585026652029182
4655,5.940723819376629,5.627484609834666,5.651695136951839
561,4.569627864989282,3.5660867191307233,3.9000000040686618
4259,4.4518614926571685,3.766666703649526,3.6989700043360174
439,5.607603212508086,5.56189176888561,5.010000098195094
3947,4.929649552676659,5.268889284840504,5.251811972993799
3870,6.232975791058505,6.513689091229919,6.297569463554475
3801,6.953451924823223,7.013066168808978,7.494850021680094
5457,4.999656939882864,5.168890919591744,4.788612447063141
4168,5.558684360794342,5.717997531151784,5.853871964321762
5716,4.621548207101695,5.482951958148906,4.304518323509803
5303,7.561138529401697,7.368409993374845,6.808828544271441
1672,7.404466387263736,7.395105005734108,7.958607314841775
4127,4.467315353706642,4.753137895538836,4.212539525481585
4405,5.470479825002847,5.61514110339841,5.087246696328677
5479,4.681322661526778,5.001272979348397,4.532539890492736
1569,6.452926417987078,7.155245744833131,7.075720713938118
6117,5.3268699183364925,5.553922976913559,6.943095148663527
