,ECFP6_2048,mol2vec,pIC50
323,6.668504372258363,6.748412315965969,7.107905397309519
476,5.544531494663735,3.8944098509544522,4.568636235841013
5432,5.865586545275261,6.055180419751254,6.267606240177032
676,7.430245938284251,7.2615974639290055,7.769551078621726
2488,7.139820667886576,6.796526364810101,8.0268721464003
5453,5.40130580710647,6.232225044835177,5.886056647693163
5195,4.786462142110717,5.326413889348315,6.519993057042849
6009,5.681296743508605,5.816380356505842,5.7447274948966935
1897,4.885746050134436,5.405682033341422,3.872895201635192
5550,4.6568654960472315,4.526088718084648,4.841637507904751
1172,5.048618398921737,5.145886403196626,5.376750709602099
6115,7.147618446833592,6.709905034034968,6.982966660701219
1192,7.196232523969983,6.74093840981371,7.730020323354676
6101,6.502284227336565,6.0855215003897225,9.2839966563652
4768,11.518432296585626,7.780893519111563,14.30102999566398
5747,4.6051114776471715,5.21716189770475,4.214812579970638
5332,4.822332538914307,5.023766553887793,4.461426266193144
5429,5.81148934685968,6.346943645089258,6.42021640338319
5143,4.991300188357457,4.050568935155012,4.0
534,6.887630650190153,6.643594684094301,7.42021640338319
3749,7.282728427473722,7.391053065579597,7.73754891026957
3558,7.5283468849411,7.523292993717502,8.59176003468815
2640,5.015131707401696,5.069314190394171,5.157390760389438
1220,4.29795984649449,4.756840145373681,5.549750891680639
1926,8.499271828526128,9.4848945840919,9.045757490560677
4035,4.598905467600369,5.559451501357472,5.6777807052660805
1149,7.032384055396446,6.72167049555066,7.287350298372789
2960,6.967239157853201,7.973430375020771,8.667561540084394
239,5.567116496452982,4.947147393771942,5.0
5045,4.563194442521189,5.081293297955573,8.522878745280337
3221,7.567767776766349,7.031594196995155,7.42021640338319
199,5.957214454110267,6.232970374167851,6.721246399047171
1400,4.513215180951912,4.563574591286176,4.0655015487564325
4260,3.915435472258629,3.990150323293268,3.6989700043360174
1983,4.313603395002253,4.888466230195688,4.823908740944319
926,6.886422628910516,6.605526117714536,7.251811972993799
3011,5.125468026988898,5.613930528541346,5.214670164989233
5460,5.00318795863674,5.153501494846476,5.2403321553103694
2284,4.815534521447328,5.0205032011752015,4.756961951313706
1867,7.78644798066156,6.5806512141153855,6.496209316942819
932,8.125398760618154,8.427499507340253,9.086186147616283
2716,6.0141518794229745,5.41736106009975,4.823908740944319
4316,6.236781001042426,6.473689229368663,5.0
101,5.40371589531894,5.2553096183508785,5.269999835325842
3210,7.508200713157613,7.3423920703933225,7.607303046740334
4817,7.644833097549016,7.16748107107689,7.199970640755866
259,6.475164652908929,6.870642378701136,6.823908740944319
2233,6.587671057468039,6.25286643258407,6.294136287716081
538,5.098944364490894,6.0736298062105085,6.283162276700476
5517,4.616388891443243,4.938669062314942,5.648203693102976
4397,6.566569404257281,6.557286692436919,8.221848749616356
5565,4.218473443922704,4.9175265512747615,4.301029995663981
2534,5.157185099537885,5.062774954412139,4.984640244590786
5754,6.300407376390256,6.3746133716912645,6.285670240254767
2476,5.735260604479357,5.10136298154007,5.696803942579511
2291,4.472342749922151,4.854275717084863,4.835647144215563
4092,4.712088498281982,5.840742035566573,3.6989700043360174
4745,5.600030824278546,5.9792583552792475,4.892790030352131
1477,6.743130265860642,6.2580475214514175,6.651695136951839
5050,5.109521991853801,5.626494945742842,6.044312249686494
4552,5.418129327761717,5.245760171453934,4.85078088734462
2886,5.148365650515786,5.946258840501276,5.1487416512809245
2550,6.288479447514739,5.812306933030104,6.270001452716577
1509,7.899203346199074,7.800170357951138,7.603800652904264
2812,7.736278764035108,7.7011686101883114,7.709520186669327
5207,5.094512875834496,5.096119468782192,5.0
4257,3.794680487090083,3.9769631162333887,3.6989700043360174
4404,6.270844004969028,5.411936856956336,4.505845405981558
1073,6.127675373643443,6.149883511329626,5.173925197299174
1161,4.592685290343976,4.726966421129909,5.0
3544,5.713677667811374,5.583120365848974,4.1487416512809245
3693,5.170411761482945,5.189377762843278,5.7121982700697735
5084,5.2269177784079615,5.208013457080836,5.0
865,5.033374845346237,4.786329937262376,4.079999984911641
2859,5.2332501247711125,4.884443142674054,5.3872161432802645
217,5.8604710615265905,5.41941248422185,6.823908740944319
1345,7.391071076268705,8.126980388943352,7.705533773838407
2004,5.405965140112735,4.8835028490738965,8.154901959985743
3407,2.6814889370434662,3.1364240919160973,2.24184537803261
1662,5.45790904383094,5.020808256766876,4.473660722610156
5025,5.701962743495637,4.959479845936445,5.282329496997738
1097,5.592582130170615,6.060435278587389,5.522878745280337
3997,6.437366051200816,6.032370737619,6.368556230986828
3096,8.392606861606115,7.716045620861782,11.221848749616356
3008,4.719137507111082,5.35788692600992,4.0
3770,6.170588336757139,5.203641000853335,6.00436480540245
5946,5.4793476123187315,5.701181550671243,6.091514981121351
88,6.220649565246751,6.481876208260109,7.096910013008056
5155,4.963242733916891,4.986814022684411,4.774690718274137
324,6.3349012083167775,5.864706492856773,6.678008252452735
4390,6.7591663089046365,6.110390403145202,7.698970004336019
3290,6.228343911073745,6.388676589441094,6.163675884293248
3954,4.9391270330543,5.2088091154737,5.1249387366083
408,6.70059668704072,6.96412493746817,5.247605791594637
325,6.349462885144369,5.9174941269711345,6.467997690417565
3484,5.902093667610598,5.683245296863393,5.42021640338319
5731,3.7967450098970796,4.134293404326256,8.309803919971486
132,6.0425533324838305,6.8866505929205495,6.795880017344075
881,4.88141402142864,4.510994828651636,4.800000052738446
3855,6.3312969244536506,6.599731677998041,6.651695136951839
2407,4.587719084148992,5.1797236425734825,4.038578905933552
3524,7.42804995496336,6.1689784070088605,5.959924036727676
2617,5.282182385171438,5.228996772092036,6.090000275786018
1756,6.317830587843018,6.657863806832253,6.356547323513812
2970,6.233420731012967,6.001414589970264,3.886056647693163
1480,6.472386586912922,6.185760622180642,7.1487416512809245
4365,6.856343049060723,6.773597293170546,5.0
1922,7.545693391015583,8.372117106079411,7.1249387366083
3893,4.873699834535669,5.246714384842331,5.075720713938118
712,6.223534638912809,6.39087474370854,7.114073660198569
5835,5.062857440843832,5.263563769763608,4.176525770829699
1634,6.111880958138143,6.452740435696948,6.356547323513812
5281,7.4881172864059815,7.075492267101339,7.412289034981089
3167,5.239608283568888,6.30258705348097,5.091514981121351
626,3.512590204848285,3.5325424358108006,2.753999999115533
2388,4.686850994811615,4.581324170663406,4.346787486224656
1945,5.835539672605771,5.733889966790874,8.679853713888946
2144,4.732869519671231,4.454454824931303,5.154901959985743
4043,4.776939144219476,5.110703021022857,4.156144577376839
2980,7.60714057985221,7.4490777418678364,7.739928612014925
371,6.994524771180332,6.594718838355585,7.533132379645891
2252,7.297385490720196,7.780730892792867,7.119186407719209
6076,8.689390506749055,7.985923738146048,5.779891911959945
2594,5.252843519066369,5.307607386576337,5.180000294489514
3796,5.678458156007437,5.303772749809711,6.060480747381382
2548,6.189338978025263,6.073523768728732,6.659992382003327
1193,6.558659062428291,6.08229431723113,6.770011163455189
168,6.015811151610123,6.590491687265812,7.501689446210399
4279,5.414897746076223,5.619711777549469,5.498940737782249
4074,8.118959282272636,6.677575251173213,7.22548303427145
14,5.235679947104804,5.816320447807011,8.0
3722,5.494289095006218,5.054256522605775,4.912928794093465
4915,6.860779672432317,6.494972572485165,6.645891560852599
198,5.363671190365107,5.676831692998281,7.376750709602099
2323,4.518011533295708,6.40729689795012,5.573976984310124
4790,5.277858033017176,5.173619604207759,5.0
3946,5.312432895704426,5.171756492307168,5.1249387366083
5267,5.329791166703444,5.399473890205843,5.455931955649724
3418,3.6750616766600115,3.443078818756999,3.907384609058445
3682,6.185330228039801,6.5200261579319045,6.465973893943865
4657,6.62099443794182,6.0897689625758975,5.860120913598763
5666,6.090503758363833,6.560859663017917,6.009661145212399
4386,5.934024920674716,5.528832028519369,5.0
230,5.043768073545534,5.134416521662509,5.0
2480,5.109708223760538,5.031275446171188,4.301029995663981
6119,5.43534489859072,5.609411406693338,6.562249437179612
3807,7.037888422886586,5.318848089011209,5.3124710387853655
3829,5.941769904987864,5.817394211267458,5.7447274948966935
811,5.629176352573865,6.565582639809464,6.337242168318426
783,4.429438280402098,5.06991615564138,3.630784142589857
599,5.211089062171774,4.9597678262707925,3.1230000021524136
4296,4.3239216033886105,3.8676065680116882,4.0
1862,5.772002262696435,5.481093666220366,6.0
3424,3.750524658383984,3.702950846421193,3.583975595973466
5831,4.756527993494849,4.195666443612314,4.045757490560675
3534,5.498534434933096,5.196317541175171,5.982966660701219
1789,7.449510904958504,7.022839766236538,8.958607314841775
1888,5.438178790235816,5.485769565120478,3.958607314841775
17,4.579457919295334,5.294445999356226,4.769551078621726
4690,6.261274885434729,6.186915531018069,5.42021640338319
681,6.116962682380924,5.814689503481594,5.694648630553377
2513,3.6462443532588944,3.5992514984627926,3.585026652029182
4655,5.940723818611329,5.90866945528807,5.651695136951839
561,4.569627863203418,2.8284958965920803,3.9000000040686618
4259,4.4518614932784955,4.269842513405596,3.6989700043360174
439,5.607603211467204,6.288434470313482,5.010000098195094
3947,4.9296495525690345,5.179540652984475,5.251811972993799
3870,6.232975791195545,6.19171491491341,6.297569463554475
3801,6.953451924796551,6.760388944992658,7.494850021680094
5457,4.999656942144581,5.111435588299054,4.788612447063141
4168,5.558684361204262,5.336955351185487,5.853871964321762
5716,4.621548207806437,4.726966421129909,4.304518323509803
5303,7.561138528905628,7.356614782537011,6.808828544271441
1672,7.404466386378037,7.2290456664091325,7.958607314841775
4127,4.46731535359799,4.672662110641777,4.212539525481585
4405,5.470479823995974,5.51967611877298,5.087246696328677
5479,4.6813226633566165,4.685987513647838,4.532539890492736
