,ECFP6_2048,mol2vec,pIC50
942,9.727324874274023,9.419823495769286,9.522878745280336
602,6.8548598464738655,6.572940616875558,6.6777807052660805
746,6.047542681901987,5.327006516825427,4.853871964321762
350,5.792490487763808,6.342858289915962,8.522878745280337
196,5.770973356695805,6.012013157194926,5.221848749616356
1449,7.37448969381112,7.4327327649926875,7.267606240177032
394,5.34162375828592,5.643262291383714,4.920818753952375
1420,8.876956731961219,8.737466121009946,9.0
485,2.18357582048565,2.6739505348225974,3.408935392973501
1317,8.914683698122737,8.892946191077156,9.0
1809,8.584954095483704,8.603953108904943,8.67778070526608
1824,9.074094745161002,8.759767249858129,9.0
1057,8.539437797677403,8.723258564258355,8.522878745280337
607,7.2329983414517045,7.31300612109179,5.275724130399211
637,7.4541897335490654,7.552152461840703,7.366531544420414
538,4.957530644641859,3.7897889617821043,3.5228787452803374
745,4.317031841069022,4.977931384516817,4.853871964321762
576,5.214126039259351,4.926761323859174,4.481486060122113
994,9.03994592035789,9.079204648252276,9.0
65,4.7724731060022405,4.524689170429738,4.346787486224656
1565,8.583843384089683,8.45834255811488,8.2518119729938
2022,5.342535191373537,5.860285345358749,5.114073660198569
999,9.0257854660581,8.8971419066506,9.0
582,7.637801503558478,7.559086877639423,7.619788758288394
704,6.266549273463874,5.920069805808974,6.508638306165727
1210,7.899742404109119,7.893865582894394,8.013228265733755
1599,8.523069331850373,8.27748562158756,8.769551078621726
1102,9.010725489861684,8.855316021172126,9.0
921,9.068424512764796,8.261605775195656,8.522878745280337
414,6.029449474167038,5.538623228053013,6.096910013008056
450,5.026787923952963,5.3232901426916195,5.0
889,7.353272699197788,7.676884267563148,7.356547323513812
128,3.02830114282267,3.0814438912116446,3.0
1820,8.483123814095872,8.625076754527324,7.97061622231479
554,5.094752939237267,7.290707632628235,4.120330794367947
944,9.08040630082994,8.959847998074471,9.522878745280336
298,6.4631757664496625,7.0184452052843564,7.221848749616356
231,5.393249878515353,5.822065157916833,4.795880017344075
1146,9.081226827769562,8.818665824948743,9.0
1027,8.818242189557155,8.939153394585396,8.744727494896694
861,5.273149089292467,5.167228352208008,5.0
1425,9.039455079351132,9.045575569294153,9.0
307,5.176269978947873,6.014056031449283,6.7447274948966935
1078,8.938575961176523,8.981829456546823,8.886056647693163
210,5.316374659517136,5.428181134245623,5.823908740944319
344,7.349372312266229,7.247822046346155,7.075720713938118
1336,8.878481350750763,8.924413470742042,8.853871964321762
1100,8.874949866222726,8.895173068007002,9.0
914,8.619296495055028,8.737830064081106,9.522878745280336
1208,8.361114156540921,8.259009958153475,8.468521082957745
433,6.380942291704915,6.563403412134633,5.853871964321762
69,3.13597241865746,3.0626793715456624,3.0
1125,8.581621030358148,8.649484317458459,8.698970004336019
931,6.14111295133537,6.441369893690573,7.096910013008056
1177,8.213686201264307,8.033100774752198,7.962573502059376
1812,8.688679567559266,8.820468267679178,9.0
973,8.694707762890053,8.951853649765184,9.0
233,6.458633173853494,6.422227661494703,6.920818753952375
275,6.203141673828456,6.132575883098757,5.698970004336019
1641,8.017125343637131,7.8486112415913425,9.0
2032,5.758076989064774,5.3933571958899025,5.671620396561262
99,5.482166980773162,5.586064835615869,5.301029995663981
1489,7.524998438638133,8.010250118504503,7.823908740944319
630,6.275262755429441,6.759423907199547,4.070000019492821
743,3.137054101215986,3.8256558317465945,3.6989700043360174
1113,8.650294137272278,8.884355548792417,8.318758762624412
247,5.689650185585781,6.350312115532689,6.443697499232712
316,5.53465202502967,5.5815941488347045,6.0
692,5.7618610648149415,6.1065941714581085,5.769551078621726
1384,9.045616032480421,8.990890378003472,9.0
1858,5.00127241375468,5.149662725338522,4.632644078973981
1285,8.840866338855019,8.856129131285552,8.568636235841012
1966,4.3593104218598056,4.892685613121396,4.499999953328896
1776,8.581151269724904,8.110058638385697,8.292429823902063
1976,7.359441550401049,5.6825248104597454,4.0
535,3.9964530700028686,4.818877343336827,4.920818753952375
220,5.531086524232637,6.7380943047999775,7.0
965,8.9748505305724,9.019002446889722,9.0
979,8.885721329488646,8.879836600101871,9.0
1053,8.543917653223863,8.766808042413647,8.346787486224656
941,9.777943149735846,9.58919651033628,9.522878745280336
1453,7.86281944535274,7.949414102104812,8.096910013008056
1890,5.259444061323277,5.829700176740417,6.1938200260161125
1486,7.467455604439867,7.4013207183259055,7.568636235841013
832,4.845582203609854,4.799234709796689,4.552841968657781
1917,5.707533906609334,5.46726229121791,6.091514981121351
1908,5.219658987552731,5.428122508755527,5.490797477668897
1364,8.938667279401228,9.023700846136993,9.0
1875,6.515014336761726,5.676471224874651,5.173925197299174
678,5.453058946198814,5.411482140916423,5.214670164989233
1639,8.250249864575688,8.714429334151387,9.0
306,5.9606316082912985,5.491393655914154,3.0
367,6.287861695506765,5.606061242695734,6.698970004336019
782,6.871150946523995,6.81144563231144,6.568636235841013
1988,6.667101797050636,6.864930818685749,7.468521082957745
1447,7.738295753391758,7.843285762654704,8.045757490560675
1040,9.060083913051784,8.998259085985294,9.0
988,9.021063696864182,8.913808400785866,9.0
670,4.80012927010044,5.801856331050697,5.0
1998,6.793146048947034,6.630143114332529,7.161150909262744
411,4.748888115508466,5.159900876211806,5.173925197299174
962,8.793032864188847,8.822441960021314,9.0
771,6.652615649052756,6.344597516586464,7.397940008672037
680,5.248553700695689,5.3488213510406,5.229147988357856
1874,5.981729837248024,5.28860980433138,4.348721986001856
1353,8.880420339393815,8.734316920588718,9.0
1770,8.250926576894226,7.838605374001946,8.136677139879543
1784,7.518721575495327,7.833547206125397,7.145086977692144
495,2.478541142761358,2.216201210049985,2.0
1173,6.896830849641519,6.49862498059293,7.47755576649368
1546,8.630213864751385,8.738735506866611,8.886056647693163
993,9.005688723486477,8.942753849484522,9.0
115,5.166867639087387,5.296624875456756,6.97061622231479
1621,8.519628248190411,8.637639420272631,9.0
2038,5.713188779819598,5.580181753969431,5.511449283499556
1905,5.719775115583594,5.781064753615246,6.853871964321762
1249,7.112076842073055,7.0881546321171625,6.696803942579511
1703,8.520306062261383,8.5297784691538,8.468521082957745
997,9.112931385795745,9.09544073623598,8.744727494896694
1161,8.833851882380577,8.736388299888809,9.0
1301,7.6013522818095565,7.801689569045276,7.43533393574791
1950,5.386597916933704,6.11347011824978,6.443697499232712
480,7.553432469288918,7.214667401121567,8.455931955649724
351,7.348108320472448,7.348342058676541,7.229147988357855
808,6.467199168911888,5.918930060477751,5.107905397309519
420,4.5833277770923235,4.475059272987287,4.446116973356125
1286,8.671676165700815,8.859627821784878,9.0
759,6.79207363167332,6.785121781872831,6.91721462968355
679,6.124430114878989,5.649102236544477,4.958607314841775
120,5.368593266708855,5.42074413679787,5.045757490560675
1376,9.010279152380189,9.030007902870201,9.0
579,4.441001198071273,5.094286796798021,4.0
1767,8.384983263541192,8.254319961594296,8.42021640338319
1857,4.913107699019297,5.1594529620860285,5.200659450546418
786,7.064682455125696,6.931523102338292,6.6777807052660805
251,5.998476293877219,6.16631348912637,5.3979400086720375
135,4.73443136589903,4.642208645404385,7.236572006437063
342,5.119351601325948,4.490677831647198,10.0
1176,8.376639273011302,8.435783347821701,7.769551078621726
1626,9.118566374907223,8.869701317452899,9.0
838,3.774225535181482,4.28022260207902,4.0
1216,8.525676393780145,8.58720453229497,8.769551078621726
752,6.686817872902216,6.994065431097089,5.0
299,6.124598712209393,5.573561140593291,3.0
1968,4.895251221788941,5.317723516818145,4.0
109,3.3389184647121706,3.726571068911351,3.129596094720973
593,6.736837269445204,6.967617212286392,4.823908740944319
212,6.531045811123011,5.842792532327119,6.886056647693163
1427,9.049471697054114,8.834574386361165,9.0
1560,8.700399846209995,8.599904540370133,8.657577319177793
596,6.570874972637809,6.95914749514473,6.823908740944319
1463,7.902934270833595,7.972248466127023,8.0
1471,7.387828399680898,7.342039853292871,7.200659450546418
239,6.288394171104168,6.1248106779326354,6.481486060122113
705,6.198379839061487,5.7734876373536625,6.3979400086720375
888,7.5920673824764275,7.476340549429675,7.769551078621726
1456,7.488494688398272,7.5196551681872394,7.200659450546418
1190,8.431208701574349,8.649458874577537,8.42021640338319
1681,8.403796251740928,8.315075863708763,8.075720713938118
620,6.780803894986847,6.746046911667236,5.221848749616356
254,5.879503343428762,5.5432492243429685,5.301029995663981
383,6.041486562442229,6.500388350266932,6.0
1840,8.641561104303497,8.82183180815977,9.0
2040,5.988298934156221,6.041199538752909,5.863279432843593
1734,8.797426111777199,8.697503027765578,8.853871964321762
881,4.551791589948144,4.831180119228974,3.0
321,4.326905849445136,5.693394376166495,3.221848749616356
792,7.237637734048851,7.202686254556608,7.0
1323,8.652226100986308,8.77283102854333,7.467245621007502
2037,5.5800512193236464,5.660840396228689,5.87942606879415
453,5.011137973495705,5.2864242089195645,5.0
1517,7.4755625391113725,7.756980594516372,7.318758762624412
2035,5.746476682863846,5.918932791657939,5.91721462968355
1421,8.14497536214959,8.28793828889773,9.0
1871,7.424679538906123,6.189649972088792,7.356547323513812
486,5.954212980154827,6.031163860793844,5.309803919971486
978,8.786295970279365,9.078120304475561,9.0
289,6.29334069152617,5.468229054216329,3.9208187539523753
909,6.420499222308773,7.212662806949354,3.6545086435253538
532,6.157387635937103,6.8852853247194385,4.954677021213342
1320,8.914683698122737,8.892946191077156,8.721246399047171
49,5.586794823127396,5.679698135009786,5.0
237,5.53224175674131,5.209558166313947,4.366531544420414
432,6.47416344386797,5.930510693710602,6.657577319177793
1393,9.07421488504477,9.062116411037128,9.0
1928,5.786069605446091,6.085976564161932,5.0
674,4.8716295671557805,5.633661673497941,4.468521082957745
1134,8.92997566612694,8.837941472207763,9.0
984,8.937187447428423,8.976453385839887,9.0
741,5.5010666893924025,6.221906572199895,6.522878745280337
173,4.890612988509511,4.433014286969701,4.301029995663981
1234,8.940001633760533,8.854900044919017,8.853871964321762
1491,7.525818098041442,7.423197030229608,7.958607314841775
1375,9.030178488911009,8.893193906328303,9.0
1689,8.285930558497473,8.186549647432061,8.455931955649724
1710,8.289026243880837,8.600367667615675,8.18045606445813
2007,7.369797132231297,6.839453926739315,7.013228265733755
1852,4.847328487734985,4.653604429895632,4.866461091629782
591,7.729489199668821,7.236695490324755,7.721246399047171
23,4.899599613016252,5.022734838152161,4.522878745280337
381,6.732216479375979,6.404328726268476,7.0
1956,6.131411739276181,6.8859627253460145,5.585026652029182
63,4.964981540685771,4.77973321316374,4.119186407719209
806,7.636307130878678,7.743958871768306,7.823908740944319
188,6.371745168892367,6.368512509702104,6.886056647693163
727,4.566446589354175,4.763552729186467,5.032452023781138
1669,8.343099483381655,8.443632709757859,8.602059991327963
1163,8.965370892916154,8.721314279326458,9.0
1009,8.892570154238067,8.973046111113852,9.0
1802,8.736163215179097,8.69393466242227,9.0
256,5.923480243182831,5.143351580228467,4.698970004336019
1105,9.027789125970589,9.11562444011755,9.0
393,6.459113283020748,6.191622670302843,7.0
1983,5.905022671419383,7.1542137978746165,6.376750709602099
354,7.108805458292232,7.421060902921097,7.468521082957745
1706,8.505358640908439,8.299196972355219,8.3767507096021
1979,4.517682155738646,4.222623476117237,4.0
1131,9.059508820137875,8.964215584472074,9.0
1747,8.348994620947733,8.553977788249222,8.537602002101044
1328,8.925946076704905,8.927327166187414,7.393618634889395
352,7.639954137638701,7.7961628981996105,7.366531544420414
1532,7.69921048370071,8.114258514130498,7.568636235841013
1319,7.936726142717911,8.308717473943052,8.031517051446064
873,6.4125583735319225,6.155818268979397,6.443697499232712
270,6.103947682907297,6.132054959173409,5.3979400086720375
324,4.609656813878362,5.287212590478919,4.522878745280337
1010,9.042968361363432,8.94745609926539,9.0
1586,8.580200769139797,8.555975159557363,8.744727494896694
1204,7.776040706131874,8.173544571959397,8.0
25,4.81700913730671,5.0261941072940735,5.3979400086720375
1292,8.246960694639494,8.346601356053856,5.467245621007502
78,6.0316384723613,5.000422958401341,5.301029995663981
1551,8.59208103734681,8.600086201130447,8.619788758288394
32,5.370796437786414,5.361663685694736,5.221848749616356
1244,8.246252854030912,8.37438632124529,5.497572880015567
548,3.8901244176932903,4.02445860329178,3.5228787452803374
1728,8.37975303227903,8.269316316626501,8.008773924307505
427,6.791431868667635,6.1729809262774475,7.026872146400302
163,5.2450597696565415,5.609883120347932,5.154901959985743
203,5.26446109632249,5.6115042964581745,7.142667503568732
1995,7.522126361699303,6.832039779062907,8.0
1255,8.053925070281204,7.741932572706275,7.375717904164332
297,4.220035865171851,4.932444824739482,4.1249387366083
1649,8.834926718363564,8.931752117332127,9.0
862,5.1350462398133345,6.610723300366155,5.0
552,4.930449991088992,5.0436952233665036,5.173925197299174
2010,5.637063029361039,5.776609334374118,5.102372908709558
1823,8.882112031511816,8.697225680859594,8.823908740944319
963,8.84906858317401,8.89934999415995,8.405607449624574
1605,8.268987114613036,8.31182102309405,8.853871964321762
1402,8.948474627855118,8.855853336428856,6.761201437286083
218,5.399362344804262,5.648421092428655,6.494850021680094
1975,7.40493899055051,6.194872286686529,4.0
1503,7.428589286810132,7.1097897522204985,7.744727494896693
1338,8.945040952114855,8.806932647702503,9.0
1775,8.51527970152846,8.175451083709337,8.537602002101044
1609,7.67811334294505,8.194916690175233,7.30715308072277
59,4.688314093688076,4.79975310132972,4.958607314841775
529,2.1487009524139484,2.877192778827922,2.0
429,6.326712404026165,6.9220712948843355,6.346787486224656
73,6.3572760619612945,7.242058321573826,6.3448615651886175
162,4.797927947508645,5.695536758337743,6.214670164989233
855,8.387197005264168,8.443571130090346,8.431798275933005
543,3.4829791577736806,3.6136892999174512,3.5228787452803374
943,9.675000709021043,9.51695533155216,9.522878745280336
1068,8.787834653243209,8.470853151403816,9.0
614,6.782629431589275,7.039864539320117,7.130768280269024
1106,8.860429588125514,8.491803511791622,9.0
45,5.287474079530564,5.402008156798017,6.0
1211,8.1472844817763,7.820432099865498,8.187086643357144
968,8.955703116830238,8.743668412191921,9.0
1516,7.5724160493019435,7.640712692292205,7.721246399047171
1544,7.666112312060834,7.256164559390235,7.327902142064283
76,6.542503919930479,6.902835541322756,6.806875401645538
1961,5.452287364049941,4.7742669086308664,5.200000237109354
1444,7.864969890036672,8.198961510642297,7.5376020021010435
1588,8.202065804472383,8.469045342067451,7.872895201635193
599,6.631698709033368,6.941966736072594,6.920818753952375
483,2.106037631183363,2.4572853476061596,2.0
2026,5.359452137690823,5.631438158328439,5.607303046740334
1440,7.496249018183095,7.304162332665003,7.229147988357855
30,5.738235437714098,5.6061941882838875,6.0
1555,8.728423377727399,8.40555828608531,8.920818753952375
1545,7.849354835479549,7.164059816355229,8.10790539730952
1464,7.387828399680898,7.342039853292871,7.397940008672037
654,4.128367995809197,4.040408487474895,4.0
834,4.65874686680005,5.176791826595059,4.552841968657781
1711,8.399822095079411,8.373488839787822,8.3767507096021
534,5.919976843648747,6.84664852732064,5.022276394711152
1583,8.500455415083463,8.068834573356146,8.431798275933005
1600,8.14275151298997,8.297772806011416,8.327902142064282
1414,8.874082787561623,8.893797532122798,9.0
1606,8.144321955823399,8.590876405295932,7.610833915635467
44,4.74500178926201,4.699578051741642,4.3979400086720375
1160,8.787673489231945,8.679695616309559,8.721246399047171
168,6.092047090138819,6.532550696832689,5.167491087293763
303,3.7115972446809216,4.000314514358831,4.1249387366083
1627,9.118566374907223,8.869701317452899,9.0
651,7.236823820943312,6.869941215995421,6.0
1969,4.75258912916503,5.568408518100259,4.0
1990,6.217387020342192,6.494511752317911,5.958607314841775
1679,8.345230528816577,8.519919566858585,8.148741651280925
930,6.4125583735319225,6.155818268979397,6.886056647693163
710,6.25788457688262,5.795595340128938,6.619788758288394
744,3.7900529082131635,4.4143152722871655,4.292429823902063
1742,8.40848547055403,8.57667635552465,8.886056647693163
1361,9.021268742727962,9.025846631215906,8.537602002101044
1506,7.795664042580952,7.8678741896915145,7.958607314841775
1269,8.01556852459676,7.134839760799043,7.354577730650908
353,7.716220214667167,7.41924024375079,7.42021640338319
366,4.940680297711446,5.245260633431719,5.214670164989233
1412,8.945080535354965,9.071655670670433,9.0
1901,5.817804964896006,5.566388413841123,4.718966632752273
185,5.744307431257662,5.360570560941804,6.070581074285707
923,7.585513264666026,8.007020520657933,7.494850021680094
438,6.682444424360355,6.96572631899939,5.136677139879544
1299,8.474733869645041,8.063734355021612,8.148741651280925
1229,8.313558594596422,7.776316110204572,9.0
300,6.393661852276917,6.654447938966742,7.522878745280337
382,4.722727211736616,4.87442883334371,4.721246399047171
1047,9.044225437299524,8.908573862484749,9.0
1591,8.009189007058982,7.816251150901673,7.931814138253839
1744,8.378479211670195,8.372233960190055,8.619788758288394
374,5.228045648535865,5.330682724499905,5.4089353929735005
1977,6.836911385441291,4.859894956099643,4.259637310505756
1394,9.07421488504477,9.062116411037128,9.0
1893,6.127383546689212,6.065194357690066,5.468521082957745
175,4.890612988509511,4.433014286969701,4.301029995663981
869,5.862492524258278,6.214026574678245,6.086186147616283
1200,7.924142635442886,8.07034076431308,7.928117992693875
1644,8.984179948574889,8.826359135363859,9.0
123,7.117573763570308,7.618791477878712,6.920818753952375
1302,7.8929438772633675,7.807229058319634,8.3767507096021
1280,8.931621120626168,8.704709144306921,9.0
1691,8.043816471145727,8.050570990927865,7.978810700930062
39,5.36630130083087,5.989370927568594,7.221848749616356
416,5.1613146606919535,6.120106155898356,5.6777807052660805
1830,7.774190221366332,8.256633021573528,7.995678626217358
331,7.596128340177149,7.110723366226413,7.443697499232712
807,7.524973416573279,6.8497524059953605,7.522878745280337
194,5.043974611138328,5.360635029517725,4.0
966,8.946982636081446,9.106105910892365,9.0
1033,9.020015891276007,8.811389335300174,9.0
1934,4.934101435733028,5.358907428573023,5.0
322,5.488526427871181,5.447701973818352,5.698970004336019
1222,7.806096347103068,7.909689235748701,8.013228265733755
266,6.10836493167591,6.177755601207532,5.154901959985743
1530,7.702015348236381,7.910803536248108,7.769551078621726
1460,7.641276030890056,7.4604130883741515,7.494850021680094
67,5.229404750581327,4.912603652841705,4.026872146400302
1696,8.236167848730426,8.58333185548482,8.468521082957745
1673,8.072100998269724,8.139412060713308,8.301029995663981
819,5.855747518178574,5.614497382940174,5.924453038607469
1947,5.676348771054935,4.896352733255025,6.167491087293763
1518,7.419503845504945,7.539453356881613,7.214670164989233
1964,4.331403966292101,4.917894499311524,6.0999990348465305
1441,7.563442016629089,7.365979511394649,7.522878745280337
892,8.79232806539226,8.619012849545783,9.0
567,3.500220288933048,3.6799442130169844,4.301029995663981
922,8.778043200318011,8.019913027095718,8.0
1576,8.845789325583864,8.759148458437288,9.0
1668,8.242013720105511,8.348710553793737,8.468521082957745
886,7.898284971283954,8.396702550455794,9.67778070526608
507,2.11682820327939,1.971673158433639,2.0
986,9.020457896071074,9.080742942418707,8.853871964321762
1385,9.00635652915587,8.886669409703659,9.0
1856,4.86693869530592,4.8703658960739284,4.126679398184601
1563,8.852362956775208,8.359957612928044,8.823908740944319
1612,8.487830162658556,8.628671122725137,5.555955204081924
1694,8.171355945362311,8.428161562727022,7.790484985457369
482,2.287554495832111,2.5734688160968653,2.050609993355087
756,6.858199187787047,6.91173711094339,7.552841968657781
555,5.461253797488454,5.304552977529774,4.106238237942057
715,6.489631481344962,5.7356733839825536,6.585026652029182
733,4.167593410388012,3.80546594196339,4.806875401645539
948,9.573327766814309,9.41741410569656,9.522878745280336
261,6.014091448086773,6.083752079190581,4.698970004336019
478,5.219752763221775,5.343484074675758,5.0
1006,8.991371367719264,8.954621852230641,9.0
240,5.79274387789853,6.063541014535033,6.337242168318426
1839,8.360405312779436,8.518723097790135,8.42021640338319
845,4.831871586106016,4.894758110039306,4.493494967595128
1118,8.996535890465747,8.9452008988247,9.0
1165,8.637211886093349,8.718982049173762,8.619788758288394
1480,7.543534605374959,7.446388740795203,7.522878745280337
572,5.240825114903693,4.798759050987196,7.091514981121351
365,5.331956738357993,5.306926242110632,4.886056647693163
1646,8.87548630151872,8.967487106299222,9.0
1835,8.52712319863839,8.463020885409083,8.229147988357855
611,7.1681952913395675,7.157399598064595,8.070581074285707
1287,8.911474010775011,8.507786388107691,8.769551078621726
1569,8.465830210433449,8.458298404405925,8.259637310505756
781,6.843780239608364,6.683954302481697,6.585026652029182
71,6.349361900978442,5.811480524432847,7.075720713938118
1699,8.623872290847427,8.62384918086924,9.0
259,6.0656524573527575,6.066520115318008,5.045757490560675
51,6.087123941773808,5.872203518878973,4.3979400086720375
198,5.614693262259354,5.540228466097864,6.455931955649724
1788,8.751978884024197,8.649829699325512,8.537602002101044
1263,6.96261213351036,7.168411421260052,6.960585880823863
332,7.3697449990648884,7.18043423663583,7.154901959985743
1387,8.851607070067807,8.992245864353544,9.0
1657,8.432311707009656,7.356953853188988,9.0
1847,4.736535409250552,4.7506371070275595,4.33161408331
693,5.669300587055533,5.924766102795414,4.721246399047171
1526,7.600024284372672,7.566746721677486,8.2839966563652
494,5.194768179971712,5.571267635242968,4.0
1355,8.980439184555705,8.813437262384046,9.0
915,8.330666355441064,9.089621789965319,9.522878745280336
1424,9.086911158202906,9.060121955069228,9.0
426,6.426104449075752,6.525484615344154,5.455931955649724
588,7.557775305614126,7.493860422198518,7.552841968657781
1841,8.593486661055797,8.529772601382355,8.721246399047171
613,7.573995018789167,7.078960036099927,8.09151498112135
1407,8.828223325872573,8.923317015542855,9.0
787,7.1968696163120445,6.752799798767927,7.096910013008056
2021,4.913553218212762,4.836541136284568,4.602581457648652
1340,7.96730735086235,8.67901949669712,7.048176964684088
1084,8.97393411902921,8.859715695795492,8.853871964321762
398,6.771479327054865,6.090738746849273,6.698970004336019
1247,8.187066318150674,8.383844355855633,7.007004901568658
462,5.107275387838998,5.212848994667121,5.0
436,6.68485044874972,7.528656652052978,7.5376020021010435
192,5.902171628361907,5.741715600086484,6.698970004336019
1465,7.652109232221442,7.287726899141911,7.244125144327507
788,7.170521899438109,6.490523770430459,7.096910013008056
292,4.235061397111781,4.4923673285471635,4.1249387366083
1571,8.267690380919138,8.430786917108009,8.481486060122112
1984,6.4282161729705445,6.8464941034624855,7.301029995663981
1959,6.401894302159782,6.070610386512174,5.326979092871103
905,4.808665672520332,5.5238326152505035,5.292429823902063
1268,8.113452294681785,8.008855353716761,8.0268721464003
141,6.103952356276221,5.652398537439286,4.3979400086720375
940,9.352920349233404,9.580998268410582,9.346787486224656
2,5.454521527546809,5.2826191831948455,6.698970004336019
1667,8.354915755230886,8.212957554162804,8.259637310505756
712,6.223378443802425,6.445020255325504,6.119186407719209
1913,5.3463856498256,5.335931616254573,6.6020599913279625
1596,8.541457700408149,8.653336938913398,8.638272163982407
339,7.109360401566914,7.440975893016888,6.6777807052660805
1769,8.268146464364381,8.216901171736232,8.309803919971486
408,4.924335927101934,5.263902558884998,5.221848749616356
514,2.1845373847086247,2.899200810155655,1.978810700930062
265,6.007248358027454,5.969832101045474,5.3979400086720375
376,6.914197821864343,6.581104838265985,6.3979400086720375
1656,8.603255001118622,8.52356438065752,9.0
1498,7.483840264512527,7.589949547343219,7.397940008672037
439,6.498908129960746,6.55000248337201,5.2441251443275085
271,6.005160038902927,5.750803270072659,5.698970004336019
184,6.411371883666795,5.94732399540963,6.346787486224656
1999,5.4414753974121455,5.993713016708213,6.119186407719209
244,6.01062822283326,5.871232941792096,6.096910013008056
2006,7.458584333931083,6.846719882690832,7.853871964321762
544,3.4345275379701397,3.6391153821616027,3.5228787452803374
527,4.930512870508637,5.800682766113974,6.97061622231479
445,5.78281350461181,6.441238240189841,5.0
619,6.6717498571060405,6.146786763459326,5.091514981121351
1335,8.944306403716467,8.932889660350332,9.0
1423,8.865046988275365,8.883340621255622,9.0
1487,7.8519843775763425,8.20718786651934,8.397940008672037
1343,8.950789319754357,9.04172708333043,9.0
817,6.148992708916712,6.081891663421069,5.920818753952375
706,6.324722154961697,5.910548665593049,6.107905397309519
415,6.54575822961445,5.680897519162174,7.0
273,6.10836493167591,6.177755601207532,6.522878745280337
757,6.730427342949742,7.094630224729568,7.387216143280264
250,5.801820714747924,5.33416766500448,4.920818753952375
413,4.802393858859367,4.982675328159279,4.958607314841775
1334,8.944306403716467,8.932889660350332,9.0
310,4.841199767646331,5.844896612609627,4.698970004336019
1611,8.487830162658556,8.628671122725137,9.0
581,7.633077203790074,7.39855864410345,7.67778070526608
425,6.442765240900016,6.563923849446397,5.301029995663981
1918,5.36849663616202,5.569161742724385,6.638272163982407
985,9.10307106795781,9.06582309926421,9.0
1887,6.09986912932406,6.01893266750683,6.2076083105017466
1383,8.79503774838478,8.94226374605624,9.0
720,5.459198441170012,5.364251086391545,5.318758762624412
1825,7.431659020850499,8.3543211052495,7.950781977329818
570,5.401980531205257,5.6974506374487675,5.0
526,2.3941859497985756,2.2063357110131383,2.221848749616356
585,7.541084457308548,6.287188566571034,7.67778070526608
1133,8.933488739688391,8.684472135458574,8.318758762624412
182,4.125592893870565,4.548007506145043,5.0
170,4.407017846397172,4.366845997073796,4.522878745280337
584,7.591480639251636,7.072838984739271,7.657577319177793
610,7.62619041017115,7.241074485346622,7.698970004336019
1920,4.384355173964644,5.842796433793074,4.284832642151542
1686,8.292365340721211,8.74975286060599,8.366531544420413
1525,7.749702470546119,7.441616179682972,7.744727494896693
1614,8.425335845119175,8.495624978445175,9.0
272,6.169135432651409,6.051706015858233,5.301029995663981
1582,8.782679798059513,8.65024871475893,9.0
1524,7.411340289552611,7.545316311133203,7.552841968657781
937,9.37020188154407,9.373816255952889,9.522878745280336
